Simulation,Pathway,NPV,NPV_millions,mortality
586,D,172413350.591747,172.413350591747,15.1588734858021
587,D,172413350.591747,172.413350591747,15.1588734858021
588,D,172413350.591747,172.413350591747,15.1588734858021
589,D,172413350.591747,172.413350591747,15.1588734858021
59,D,172413350.591747,172.413350591747,15.1588734858021
590,D,172413350.591747,172.413350591747,15.1588734858021
591,D,172413350.591747,172.413350591747,15.1588734858021
592,D,172413350.591747,172.413350591747,15.1588734858021
593,D,172413350.591747,172.413350591747,15.1588734858021
594,D,172413350.591747,172.413350591747,15.1588734858021
595,D,172413350.591747,172.413350591747,15.1588734858021
596,D,172413350.591747,172.413350591747,15.1588734858021
597,D,172413350.591747,172.413350591747,15.1588734858021
598,D,172413350.591747,172.413350591747,15.1588734858021
599,D,172413350.591747,172.413350591747,15.1588734858021
6,D,172413350.591747,172.413350591747,15.1588734858021
60,D,172413350.591747,172.413350591747,15.1588734858021
600,D,172413350.591747,172.413350591747,15.1588734858021
601,D,172413350.591747,172.413350591747,15.1588734858021
602,D,172413350.591747,172.413350591747,15.1588734858021
603,D,172413350.591747,172.413350591747,15.1588734858021
604,D,172413350.591747,172.413350591747,15.1588734858021
605,D,172413350.591747,172.413350591747,15.1588734858021
606,D,172413350.591747,172.413350591747,15.1588734858021
607,D,172413350.591747,172.413350591747,15.1588734858021
608,D,172413350.591747,172.413350591747,15.1588734858021
609,D,172413350.591747,172.413350591747,15.1588734858021
61,D,172413350.591747,172.413350591747,15.1588734858021
610,D,172413350.591747,172.413350591747,15.1588734858021
611,D,172413350.591747,172.413350591747,15.1588734858021
612,D,172413350.591747,172.413350591747,15.1588734858021
613,D,172413350.591747,172.413350591747,15.1588734858021
614,D,172413350.591747,172.413350591747,15.1588734858021
615,D,172413350.591747,172.413350591747,15.1588734858021
616,D,172413350.591747,172.413350591747,15.1588734858021
617,D,172413350.591747,172.413350591747,15.1588734858021
618,D,172413350.591747,172.413350591747,15.1588734858021
619,D,172413350.591747,172.413350591747,15.1588734858021
62,D,172413350.591747,172.413350591747,15.1588734858021
620,D,172413350.591747,172.413350591747,15.1588734858021
621,D,172413350.591747,172.413350591747,15.1588734858021
622,D,172413350.591747,172.413350591747,15.1588734858021
623,D,172413350.591747,172.413350591747,15.1588734858021
624,D,172413350.591747,172.413350591747,15.1588734858021
625,D,172413350.591747,172.413350591747,15.1588734858021
626,D,172413350.591747,172.413350591747,15.1588734858021
627,D,172413350.591747,172.413350591747,15.1588734858021
628,D,172413350.591747,172.413350591747,15.1588734858021
629,D,172413350.591747,172.413350591747,15.1588734858021
63,D,172413350.591747,172.413350591747,15.1588734858021
630,D,172413350.591747,172.413350591747,15.1588734858021
631,D,172413350.591747,172.413350591747,15.1588734858021
632,D,172413350.591747,172.413350591747,15.1588734858021
633,D,172413350.591747,172.413350591747,15.1588734858021
634,D,172413350.591747,172.413350591747,15.1588734858021
635,D,172413350.591747,172.413350591747,15.1588734858021
636,D,172413350.591747,172.413350591747,15.1588734858021
637,D,172413350.591747,172.413350591747,15.1588734858021
638,D,172413350.591747,172.413350591747,15.1588734858021
639,D,172413350.591747,172.413350591747,15.1588734858021
64,D,172413350.591747,172.413350591747,15.1588734858021
640,D,172413350.591747,172.413350591747,15.1588734858021
641,D,172413350.591747,172.413350591747,15.1588734858021
642,D,172413350.591747,172.413350591747,15.1588734858021
643,D,172413350.591747,172.413350591747,15.1588734858021
644,D,172413350.591747,172.413350591747,15.1588734858021
645,D,172413350.591747,172.413350591747,15.1588734858021
646,D,172413350.591747,172.413350591747,15.1588734858021
647,D,172413350.591747,172.413350591747,15.1588734858021
648,D,172413350.591747,172.413350591747,15.1588734858021
649,D,172413350.591747,172.413350591747,15.1588734858021
65,D,172413350.591747,172.413350591747,15.1588734858021
650,D,172413350.591747,172.413350591747,15.1588734858021
651,D,172413350.591747,172.413350591747,15.1588734858021
652,D,172413350.591747,172.413350591747,15.1588734858021
653,D,172413350.591747,172.413350591747,15.1588734858021
654,D,172413350.591747,172.413350591747,15.1588734858021
655,D,172413350.591747,172.413350591747,15.1588734858021
656,D,172413350.591747,172.413350591747,15.1588734858021
657,D,172413350.591747,172.413350591747,15.1588734858021
658,D,172413350.591747,172.413350591747,15.1588734858021
659,D,172413350.591747,172.413350591747,15.1588734858021
66,D,172413350.591747,172.413350591747,15.1588734858021
660,D,172413350.591747,172.413350591747,15.1588734858021
661,D,172413350.591747,172.413350591747,15.1588734858021
662,D,172413350.591747,172.413350591747,15.1588734858021
663,D,172413350.591747,172.413350591747,15.1588734858021
664,D,172413350.591747,172.413350591747,15.1588734858021
665,D,172413350.591747,172.413350591747,15.1588734858021
666,D,172413350.591747,172.413350591747,15.1588734858021
667,D,172413350.591747,172.413350591747,15.1588734858021
668,D,172413350.591747,172.413350591747,15.1588734858021
669,D,172413350.591747,172.413350591747,15.1588734858021
67,D,172413350.591747,172.413350591747,15.1588734858021
670,D,172413350.591747,172.413350591747,15.1588734858021
671,D,172413350.591747,172.413350591747,15.1588734858021
672,D,172413350.591747,172.413350591747,15.1588734858021
673,D,172413350.591747,172.413350591747,15.1588734858021
674,D,172413350.591747,172.413350591747,15.1588734858021
675,D,172413350.591747,172.413350591747,15.1588734858021
676,D,172413350.591747,172.413350591747,15.1588734858021
677,D,172413350.591747,172.413350591747,15.1588734858021
678,D,172413350.591747,172.413350591747,15.1588734858021
679,D,172413350.591747,172.413350591747,15.1588734858021
68,D,172413350.591747,172.413350591747,15.1588734858021
680,D,172413350.591747,172.413350591747,15.1588734858021
681,D,172413350.591747,172.413350591747,15.1588734858021
682,D,172413350.591747,172.413350591747,15.1588734858021
683,D,172413350.591747,172.413350591747,15.1588734858021
684,D,172413350.591747,172.413350591747,15.1588734858021
685,D,172413350.591747,172.413350591747,15.1588734858021
686,D,172413350.591747,172.413350591747,15.1588734858021
687,D,172413350.591747,172.413350591747,15.1588734858021
688,D,172413350.591747,172.413350591747,15.1588734858021
689,D,172413350.591747,172.413350591747,15.1588734858021
69,D,172413350.591747,172.413350591747,15.1588734858021
690,D,172413350.591747,172.413350591747,15.1588734858021
691,D,172413350.591747,172.413350591747,15.1588734858021
692,D,172413350.591747,172.413350591747,15.1588734858021
693,D,172413350.591747,172.413350591747,15.1588734858021
694,D,172413350.591747,172.413350591747,15.1588734858021
695,D,172413350.591747,172.413350591747,15.1588734858021
696,D,172413350.591747,172.413350591747,15.1588734858021
697,D,172413350.591747,172.413350591747,15.1588734858021
698,D,172413350.591747,172.413350591747,15.1588734858021
699,D,172413350.591747,172.413350591747,15.1588734858021
7,D,172413350.591747,172.413350591747,15.1588734858021
70,D,172413350.591747,172.413350591747,15.1588734858021
700,D,172413350.591747,172.413350591747,15.1588734858021
701,D,172413350.591747,172.413350591747,15.1588734858021
702,D,172413350.591747,172.413350591747,15.1588734858021
703,D,172413350.591747,172.413350591747,15.1588734858021
704,D,172413350.591747,172.413350591747,15.1588734858021
705,D,172413350.591747,172.413350591747,15.1588734858021
706,D,172413350.591747,172.413350591747,15.1588734858021
707,D,172413350.591747,172.413350591747,15.1588734858021
708,D,172413350.591747,172.413350591747,15.1588734858021
709,D,172413350.591747,172.413350591747,15.1588734858021
71,D,172413350.591747,172.413350591747,15.1588734858021
710,D,172413350.591747,172.413350591747,15.1588734858021
711,D,172413350.591747,172.413350591747,15.1588734858021
712,D,172413350.591747,172.413350591747,15.1588734858021
713,D,172413350.591747,172.413350591747,15.1588734858021
714,D,172413350.591747,172.413350591747,15.1588734858021
715,D,172413350.591747,172.413350591747,15.1588734858021
716,D,172413350.591747,172.413350591747,15.1588734858021
717,D,172413350.591747,172.413350591747,15.1588734858021
718,D,172413350.591747,172.413350591747,15.1588734858021
719,D,172413350.591747,172.413350591747,15.1588734858021
72,D,172413350.591747,172.413350591747,15.1588734858021
720,D,172413350.591747,172.413350591747,15.1588734858021
721,D,172413350.591747,172.413350591747,15.1588734858021
722,D,172413350.591747,172.413350591747,15.1588734858021
723,D,172413350.591747,172.413350591747,15.1588734858021
724,D,172413350.591747,172.413350591747,15.1588734858021
725,D,172413350.591747,172.413350591747,15.1588734858021
726,D,172413350.591747,172.413350591747,15.1588734858021
727,D,172413350.591747,172.413350591747,15.1588734858021
728,D,172413350.591747,172.413350591747,15.1588734858021
729,D,172413350.591747,172.413350591747,15.1588734858021
73,D,172413350.591747,172.413350591747,15.1588734858021
730,D,172413350.591747,172.413350591747,15.1588734858021
731,D,172413350.591747,172.413350591747,15.1588734858021
732,D,172413350.591747,172.413350591747,15.1588734858021
733,D,172413350.591747,172.413350591747,15.1588734858021
734,D,172413350.591747,172.413350591747,15.1588734858021
735,D,172413350.591747,172.413350591747,15.1588734858021
736,D,172413350.591747,172.413350591747,15.1588734858021
737,D,172413350.591747,172.413350591747,15.1588734858021
738,D,172413350.591747,172.413350591747,15.1588734858021
739,D,172413350.591747,172.413350591747,15.1588734858021
74,D,172413350.591747,172.413350591747,15.1588734858021
740,D,172413350.591747,172.413350591747,15.1588734858021
741,D,172413350.591747,172.413350591747,15.1588734858021
742,D,172413350.591747,172.413350591747,15.1588734858021
743,D,172413350.591747,172.413350591747,15.1588734858021
744,D,172413350.591747,172.413350591747,15.1588734858021
745,D,172413350.591747,172.413350591747,15.1588734858021
746,D,172413350.591747,172.413350591747,15.1588734858021
747,D,172413350.591747,172.413350591747,15.1588734858021
748,D,172413350.591747,172.413350591747,15.1588734858021
749,D,172413350.591747,172.413350591747,15.1588734858021
75,D,172413350.591747,172.413350591747,15.1588734858021
750,D,172413350.591747,172.413350591747,15.1588734858021
751,D,172413350.591747,172.413350591747,15.1588734858021
752,D,172413350.591747,172.413350591747,15.1588734858021
753,D,172413350.591747,172.413350591747,15.1588734858021
754,D,172413350.591747,172.413350591747,15.1588734858021
755,D,172413350.591747,172.413350591747,15.1588734858021
756,D,172413350.591747,172.413350591747,15.1588734858021
757,D,172413350.591747,172.413350591747,15.1588734858021
758,D,172413350.591747,172.413350591747,15.1588734858021
759,D,172413350.591747,172.413350591747,15.1588734858021
76,D,172413350.591747,172.413350591747,15.1588734858021
760,D,172413350.591747,172.413350591747,15.1588734858021
761,D,172413350.591747,172.413350591747,15.1588734858021
762,D,172413350.591747,172.413350591747,15.1588734858021
763,D,172413350.591747,172.413350591747,15.1588734858021
764,D,172413350.591747,172.413350591747,15.1588734858021
765,D,172413350.591747,172.413350591747,15.1588734858021
158,D,172413350.591747,172.413350591747,15.1588734858021
159,D,172413350.591747,172.413350591747,15.1588734858021
16,D,172413350.591747,172.413350591747,15.1588734858021
160,D,172413350.591747,172.413350591747,15.1588734858021
161,D,172413350.591747,172.413350591747,15.1588734858021
162,D,172413350.591747,172.413350591747,15.1588734858021
163,D,172413350.591747,172.413350591747,15.1588734858021
164,D,172413350.591747,172.413350591747,15.1588734858021
165,D,172413350.591747,172.413350591747,15.1588734858021
166,D,172413350.591747,172.413350591747,15.1588734858021
167,D,172413350.591747,172.413350591747,15.1588734858021
168,D,172413350.591747,172.413350591747,15.1588734858021
169,D,172413350.591747,172.413350591747,15.1588734858021
17,D,172413350.591747,172.413350591747,15.1588734858021
170,D,172413350.591747,172.413350591747,15.1588734858021
171,D,172413350.591747,172.413350591747,15.1588734858021
172,D,172413350.591747,172.413350591747,15.1588734858021
173,D,172413350.591747,172.413350591747,15.1588734858021
174,D,172413350.591747,172.413350591747,15.1588734858021
175,D,172413350.591747,172.413350591747,15.1588734858021
176,D,172413350.591747,172.413350591747,15.1588734858021
177,D,172413350.591747,172.413350591747,15.1588734858021
178,D,172413350.591747,172.413350591747,15.1588734858021
179,D,172413350.591747,172.413350591747,15.1588734858021
18,D,172413350.591747,172.413350591747,15.1588734858021
766,D,172413350.591747,172.413350591747,15.1588734858021
767,D,172413350.591747,172.413350591747,15.1588734858021
768,D,172413350.591747,172.413350591747,15.1588734858021
769,D,172413350.591747,172.413350591747,15.1588734858021
77,D,172413350.591747,172.413350591747,15.1588734858021
770,D,172413350.591747,172.413350591747,15.1588734858021
771,D,172413350.591747,172.413350591747,15.1588734858021
772,D,172413350.591747,172.413350591747,15.1588734858021
773,D,172413350.591747,172.413350591747,15.1588734858021
774,D,172413350.591747,172.413350591747,15.1588734858021
775,D,172413350.591747,172.413350591747,15.1588734858021
776,D,172413350.591747,172.413350591747,15.1588734858021
777,D,172413350.591747,172.413350591747,15.1588734858021
778,D,172413350.591747,172.413350591747,15.1588734858021
779,D,172413350.591747,172.413350591747,15.1588734858021
78,D,172413350.591747,172.413350591747,15.1588734858021
780,D,172413350.591747,172.413350591747,15.1588734858021
781,D,172413350.591747,172.413350591747,15.1588734858021
782,D,172413350.591747,172.413350591747,15.1588734858021
783,D,172413350.591747,172.413350591747,15.1588734858021
784,D,172413350.591747,172.413350591747,15.1588734858021
785,D,172413350.591747,172.413350591747,15.1588734858021
786,D,172413350.591747,172.413350591747,15.1588734858021
787,D,172413350.591747,172.413350591747,15.1588734858021
788,D,172413350.591747,172.413350591747,15.1588734858021
789,D,172413350.591747,172.413350591747,15.1588734858021
79,D,172413350.591747,172.413350591747,15.1588734858021
790,D,172413350.591747,172.413350591747,15.1588734858021
791,D,172413350.591747,172.413350591747,15.1588734858021
792,D,172413350.591747,172.413350591747,15.1588734858021
793,D,172413350.591747,172.413350591747,15.1588734858021
794,D,172413350.591747,172.413350591747,15.1588734858021
795,D,172413350.591747,172.413350591747,15.1588734858021
796,D,172413350.591747,172.413350591747,15.1588734858021
797,D,172413350.591747,172.413350591747,15.1588734858021
798,D,172413350.591747,172.413350591747,15.1588734858021
799,D,172413350.591747,172.413350591747,15.1588734858021
8,D,172413350.591747,172.413350591747,15.1588734858021
80,D,172413350.591747,172.413350591747,15.1588734858021
800,D,172413350.591747,172.413350591747,15.1588734858021
801,D,172413350.591747,172.413350591747,15.1588734858021
802,D,172413350.591747,172.413350591747,15.1588734858021
803,D,172413350.591747,172.413350591747,15.1588734858021
804,D,172413350.591747,172.413350591747,15.1588734858021
805,D,172413350.591747,172.413350591747,15.1588734858021
806,D,172413350.591747,172.413350591747,15.1588734858021
807,D,172413350.591747,172.413350591747,15.1588734858021
808,D,172413350.591747,172.413350591747,15.1588734858021
809,D,172413350.591747,172.413350591747,15.1588734858021
81,D,172413350.591747,172.413350591747,15.1588734858021
810,D,172413350.591747,172.413350591747,15.1588734858021
811,D,172413350.591747,172.413350591747,15.1588734858021
812,D,172413350.591747,172.413350591747,15.1588734858021
813,D,172413350.591747,172.413350591747,15.1588734858021
814,D,172413350.591747,172.413350591747,15.1588734858021
815,D,172413350.591747,172.413350591747,15.1588734858021
816,D,172413350.591747,172.413350591747,15.1588734858021
817,D,172413350.591747,172.413350591747,15.1588734858021
818,D,172413350.591747,172.413350591747,15.1588734858021
819,D,172413350.591747,172.413350591747,15.1588734858021
82,D,172413350.591747,172.413350591747,15.1588734858021
820,D,172413350.591747,172.413350591747,15.1588734858021
821,D,172413350.591747,172.413350591747,15.1588734858021
822,D,172413350.591747,172.413350591747,15.1588734858021
823,D,172413350.591747,172.413350591747,15.1588734858021
824,D,172413350.591747,172.413350591747,15.1588734858021
825,D,172413350.591747,172.413350591747,15.1588734858021
826,D,172413350.591747,172.413350591747,15.1588734858021
827,D,172413350.591747,172.413350591747,15.1588734858021
828,D,172413350.591747,172.413350591747,15.1588734858021
829,D,172413350.591747,172.413350591747,15.1588734858021
83,D,172413350.591747,172.413350591747,15.1588734858021
830,D,172413350.591747,172.413350591747,15.1588734858021
831,D,172413350.591747,172.413350591747,15.1588734858021
832,D,172413350.591747,172.413350591747,15.1588734858021
833,D,172413350.591747,172.413350591747,15.1588734858021
834,D,172413350.591747,172.413350591747,15.1588734858021
835,D,172413350.591747,172.413350591747,15.1588734858021
836,D,172413350.591747,172.413350591747,15.1588734858021
837,D,172413350.591747,172.413350591747,15.1588734858021
838,D,172413350.591747,172.413350591747,15.1588734858021
839,D,172413350.591747,172.413350591747,15.1588734858021
84,D,172413350.591747,172.413350591747,15.1588734858021
840,D,172413350.591747,172.413350591747,15.1588734858021
841,D,172413350.591747,172.413350591747,15.1588734858021
842,D,172413350.591747,172.413350591747,15.1588734858021
843,D,172413350.591747,172.413350591747,15.1588734858021
844,D,172413350.591747,172.413350591747,15.1588734858021
845,D,172413350.591747,172.413350591747,15.1588734858021
846,D,172413350.591747,172.413350591747,15.1588734858021
847,D,172413350.591747,172.413350591747,15.1588734858021
848,D,172413350.591747,172.413350591747,15.1588734858021
849,D,172413350.591747,172.413350591747,15.1588734858021
85,D,172413350.591747,172.413350591747,15.1588734858021
850,D,172413350.591747,172.413350591747,15.1588734858021
851,D,172413350.591747,172.413350591747,15.1588734858021
852,D,172413350.591747,172.413350591747,15.1588734858021
853,D,172413350.591747,172.413350591747,15.1588734858021
854,D,172413350.591747,172.413350591747,15.1588734858021
855,D,172413350.591747,172.413350591747,15.1588734858021
856,D,172413350.591747,172.413350591747,15.1588734858021
857,D,172413350.591747,172.413350591747,15.1588734858021
858,D,172413350.591747,172.413350591747,15.1588734858021
859,D,172413350.591747,172.413350591747,15.1588734858021
86,D,172413350.591747,172.413350591747,15.1588734858021
860,D,172413350.591747,172.413350591747,15.1588734858021
861,D,172413350.591747,172.413350591747,15.1588734858021
862,D,172413350.591747,172.413350591747,15.1588734858021
863,D,172413350.591747,172.413350591747,15.1588734858021
864,D,172413350.591747,172.413350591747,15.1588734858021
865,D,172413350.591747,172.413350591747,15.1588734858021
866,D,172413350.591747,172.413350591747,15.1588734858021
867,D,172413350.591747,172.413350591747,15.1588734858021
868,D,172413350.591747,172.413350591747,15.1588734858021
869,D,172413350.591747,172.413350591747,15.1588734858021
87,D,172413350.591747,172.413350591747,15.1588734858021
870,D,172413350.591747,172.413350591747,15.1588734858021
871,D,172413350.591747,172.413350591747,15.1588734858021
872,D,172413350.591747,172.413350591747,15.1588734858021
873,D,172413350.591747,172.413350591747,15.1588734858021
874,D,172413350.591747,172.413350591747,15.1588734858021
875,D,172413350.591747,172.413350591747,15.1588734858021
876,D,172413350.591747,172.413350591747,15.1588734858021
877,D,172413350.591747,172.413350591747,15.1588734858021
878,D,172413350.591747,172.413350591747,15.1588734858021
879,D,172413350.591747,172.413350591747,15.1588734858021
88,D,172413350.591747,172.413350591747,15.1588734858021
880,D,172413350.591747,172.413350591747,15.1588734858021
881,D,172413350.591747,172.413350591747,15.1588734858021
882,D,172413350.591747,172.413350591747,15.1588734858021
883,D,172413350.591747,172.413350591747,15.1588734858021
884,D,172413350.591747,172.413350591747,15.1588734858021
885,D,172413350.591747,172.413350591747,15.1588734858021
886,D,172413350.591747,172.413350591747,15.1588734858021
887,D,172413350.591747,172.413350591747,15.1588734858021
888,D,172413350.591747,172.413350591747,15.1588734858021
889,D,172413350.591747,172.413350591747,15.1588734858021
89,D,172413350.591747,172.413350591747,15.1588734858021
890,D,172413350.591747,172.413350591747,15.1588734858021
891,D,172413350.591747,172.413350591747,15.1588734858021
892,D,172413350.591747,172.413350591747,15.1588734858021
893,D,172413350.591747,172.413350591747,15.1588734858021
894,D,172413350.591747,172.413350591747,15.1588734858021
895,D,172413350.591747,172.413350591747,15.1588734858021
896,D,172413350.591747,172.413350591747,15.1588734858021
897,D,172413350.591747,172.413350591747,15.1588734858021
898,D,172413350.591747,172.413350591747,15.1588734858021
899,D,172413350.591747,172.413350591747,15.1588734858021
9,D,172413350.591747,172.413350591747,15.1588734858021
90,D,172413350.591747,172.413350591747,15.1588734858021
900,D,172413350.591747,172.413350591747,15.1588734858021
901,D,172413350.591747,172.413350591747,15.1588734858021
902,D,172413350.591747,172.413350591747,15.1588734858021
903,D,172413350.591747,172.413350591747,15.1588734858021
904,D,172413350.591747,172.413350591747,15.1588734858021
905,D,172413350.591747,172.413350591747,15.1588734858021
906,D,172413350.591747,172.413350591747,15.1588734858021
907,D,172413350.591747,172.413350591747,15.1588734858021
908,D,172413350.591747,172.413350591747,15.1588734858021
909,D,172413350.591747,172.413350591747,15.1588734858021
91,D,172413350.591747,172.413350591747,15.1588734858021
910,D,172413350.591747,172.413350591747,15.1588734858021
911,D,172413350.591747,172.413350591747,15.1588734858021
912,D,172413350.591747,172.413350591747,15.1588734858021
913,D,172413350.591747,172.413350591747,15.1588734858021
914,D,172413350.591747,172.413350591747,15.1588734858021
915,D,172413350.591747,172.413350591747,15.1588734858021
916,D,172413350.591747,172.413350591747,15.1588734858021
917,D,172413350.591747,172.413350591747,15.1588734858021
918,D,172413350.591747,172.413350591747,15.1588734858021
919,D,172413350.591747,172.413350591747,15.1588734858021
92,D,172413350.591747,172.413350591747,15.1588734858021
920,D,172413350.591747,172.413350591747,15.1588734858021
921,D,172413350.591747,172.413350591747,15.1588734858021
922,D,172413350.591747,172.413350591747,15.1588734858021
923,D,172413350.591747,172.413350591747,15.1588734858021
924,D,172413350.591747,172.413350591747,15.1588734858021
925,D,172413350.591747,172.413350591747,15.1588734858021
926,D,172413350.591747,172.413350591747,15.1588734858021
927,D,172413350.591747,172.413350591747,15.1588734858021
928,D,172413350.591747,172.413350591747,15.1588734858021
929,D,172413350.591747,172.413350591747,15.1588734858021
93,D,172413350.591747,172.413350591747,15.1588734858021
930,D,172413350.591747,172.413350591747,15.1588734858021
931,D,172413350.591747,172.413350591747,15.1588734858021
932,D,172413350.591747,172.413350591747,15.1588734858021
933,D,172413350.591747,172.413350591747,15.1588734858021
934,D,172413350.591747,172.413350591747,15.1588734858021
935,D,172413350.591747,172.413350591747,15.1588734858021
936,D,172413350.591747,172.413350591747,15.1588734858021
937,D,172413350.591747,172.413350591747,15.1588734858021
938,D,172413350.591747,172.413350591747,15.1588734858021
939,D,172413350.591747,172.413350591747,15.1588734858021
94,D,172413350.591747,172.413350591747,15.1588734858021
940,D,172413350.591747,172.413350591747,15.1588734858021
941,D,172413350.591747,172.413350591747,15.1588734858021
942,D,172413350.591747,172.413350591747,15.1588734858021
943,D,172413350.591747,172.413350591747,15.1588734858021
944,D,172413350.591747,172.413350591747,15.1588734858021
945,D,172413350.591747,172.413350591747,15.1588734858021
946,D,172413350.591747,172.413350591747,15.1588734858021
947,D,172413350.591747,172.413350591747,15.1588734858021
948,D,172413350.591747,172.413350591747,15.1588734858021
949,D,172413350.591747,172.413350591747,15.1588734858021
95,D,172413350.591747,172.413350591747,15.1588734858021
950,D,172413350.591747,172.413350591747,15.1588734858021
951,D,172413350.591747,172.413350591747,15.1588734858021
952,D,172413350.591747,172.413350591747,15.1588734858021
953,D,172413350.591747,172.413350591747,15.1588734858021
954,D,172413350.591747,172.413350591747,15.1588734858021
955,D,172413350.591747,172.413350591747,15.1588734858021
956,D,172413350.591747,172.413350591747,15.1588734858021
957,D,172413350.591747,172.413350591747,15.1588734858021
958,D,172413350.591747,172.413350591747,15.1588734858021
959,D,172413350.591747,172.413350591747,15.1588734858021
96,D,172413350.591747,172.413350591747,15.1588734858021
960,D,172413350.591747,172.413350591747,15.1588734858021
961,D,172413350.591747,172.413350591747,15.1588734858021
962,D,172413350.591747,172.413350591747,15.1588734858021
963,D,172413350.591747,172.413350591747,15.1588734858021
964,D,172413350.591747,172.413350591747,15.1588734858021
965,D,172413350.591747,172.413350591747,15.1588734858021
966,D,172413350.591747,172.413350591747,15.1588734858021
967,D,172413350.591747,172.413350591747,15.1588734858021
968,D,172413350.591747,172.413350591747,15.1588734858021
969,D,172413350.591747,172.413350591747,15.1588734858021
97,D,172413350.591747,172.413350591747,15.1588734858021
970,D,172413350.591747,172.413350591747,15.1588734858021
971,D,172413350.591747,172.413350591747,15.1588734858021
972,D,172413350.591747,172.413350591747,15.1588734858021
973,D,172413350.591747,172.413350591747,15.1588734858021
974,D,172413350.591747,172.413350591747,15.1588734858021
975,D,172413350.591747,172.413350591747,15.1588734858021
976,D,172413350.591747,172.413350591747,15.1588734858021
977,D,172413350.591747,172.413350591747,15.1588734858021
978,D,172413350.591747,172.413350591747,15.1588734858021
979,D,172413350.591747,172.413350591747,15.1588734858021
98,D,172413350.591747,172.413350591747,15.1588734858021
980,D,172413350.591747,172.413350591747,15.1588734858021
981,D,172413350.591747,172.413350591747,15.1588734858021
982,D,172413350.591747,172.413350591747,15.1588734858021
983,D,172413350.591747,172.413350591747,15.1588734858021
984,D,172413350.591747,172.413350591747,15.1588734858021
985,D,172413350.591747,172.413350591747,15.1588734858021
986,D,172413350.591747,172.413350591747,15.1588734858021
987,D,172413350.591747,172.413350591747,15.1588734858021
988,D,172413350.591747,172.413350591747,15.1588734858021
989,D,172413350.591747,172.413350591747,15.1588734858021
99,D,172413350.591747,172.413350591747,15.1588734858021
990,D,172413350.591747,172.413350591747,15.1588734858021
180,D,172413350.591747,172.413350591747,15.1588734858021
181,D,172413350.591747,172.413350591747,15.1588734858021
182,D,172413350.591747,172.413350591747,15.1588734858021
183,D,172413350.591747,172.413350591747,15.1588734858021
184,D,172413350.591747,172.413350591747,15.1588734858021
185,D,172413350.591747,172.413350591747,15.1588734858021
186,D,172413350.591747,172.413350591747,15.1588734858021
187,D,172413350.591747,172.413350591747,15.1588734858021
188,D,172413350.591747,172.413350591747,15.1588734858021
189,D,172413350.591747,172.413350591747,15.1588734858021
19,D,172413350.591747,172.413350591747,15.1588734858021
190,D,172413350.591747,172.413350591747,15.1588734858021
191,D,172413350.591747,172.413350591747,15.1588734858021
192,D,172413350.591747,172.413350591747,15.1588734858021
193,D,172413350.591747,172.413350591747,15.1588734858021
194,D,172413350.591747,172.413350591747,15.1588734858021
195,D,172413350.591747,172.413350591747,15.1588734858021
196,D,172413350.591747,172.413350591747,15.1588734858021
197,D,172413350.591747,172.413350591747,15.1588734858021
198,D,172413350.591747,172.413350591747,15.1588734858021
199,D,172413350.591747,172.413350591747,15.1588734858021
2,D,172413350.591747,172.413350591747,15.1588734858021
20,D,172413350.591747,172.413350591747,15.1588734858021
200,D,172413350.591747,172.413350591747,15.1588734858021
201,D,172413350.591747,172.413350591747,15.1588734858021
991,D,172413350.591747,172.413350591747,15.1588734858021
992,D,172413350.591747,172.413350591747,15.1588734858021
993,D,172413350.591747,172.413350591747,15.1588734858021
994,D,172413350.591747,172.413350591747,15.1588734858021
995,D,172413350.591747,172.413350591747,15.1588734858021
996,D,172413350.591747,172.413350591747,15.1588734858021
997,D,172413350.591747,172.413350591747,15.1588734858021
998,D,172413350.591747,172.413350591747,15.1588734858021
999,D,172413350.591747,172.413350591747,15.1588734858021
202,D,172413350.591747,172.413350591747,15.1588734858021
203,D,172413350.591747,172.413350591747,15.1588734858021
204,D,172413350.591747,172.413350591747,15.1588734858021
205,D,172413350.591747,172.413350591747,15.1588734858021
206,D,172413350.591747,172.413350591747,15.1588734858021
207,D,172413350.591747,172.413350591747,15.1588734858021
208,D,172413350.591747,172.413350591747,15.1588734858021
209,D,172413350.591747,172.413350591747,15.1588734858021
21,D,172413350.591747,172.413350591747,15.1588734858021
210,D,172413350.591747,172.413350591747,15.1588734858021
211,D,172413350.591747,172.413350591747,15.1588734858021
212,D,172413350.591747,172.413350591747,15.1588734858021
213,D,172413350.591747,172.413350591747,15.1588734858021
214,D,172413350.591747,172.413350591747,15.1588734858021
215,D,172413350.591747,172.413350591747,15.1588734858021
216,D,172413350.591747,172.413350591747,15.1588734858021
217,D,172413350.591747,172.413350591747,15.1588734858021
218,D,172413350.591747,172.413350591747,15.1588734858021
219,D,172413350.591747,172.413350591747,15.1588734858021
22,D,172413350.591747,172.413350591747,15.1588734858021
220,D,172413350.591747,172.413350591747,15.1588734858021
221,D,172413350.591747,172.413350591747,15.1588734858021
222,D,172413350.591747,172.413350591747,15.1588734858021
223,D,172413350.591747,172.413350591747,15.1588734858021
224,D,172413350.591747,172.413350591747,15.1588734858021
225,D,172413350.591747,172.413350591747,15.1588734858021
226,D,172413350.591747,172.413350591747,15.1588734858021
227,D,172413350.591747,172.413350591747,15.1588734858021
