Year,Simulation,Pathway,total_NOx_USD,total_SO2_USD,total_PM2.5_USD,total_PM10_USD,total_CO_USD,total_VOC_USD,total_air_emission_USD
2044,1032,C3,14811.6376149613,10744.3620669149,9920081.08111062,503.989360520649,4701700.0741316,213738.256757054,14861579.4010417
2045,1032,C3,13069.4080755957,9301.8111033763,9214476.41562261,429.87317971732,4397390.68207009,198182.249372407,13832850.4394238
2046,1032,C3,11932.7933423663,8248.30377443541,8872231.72508798,461.223493435173,4224585.91199883,190393.34131515,13307853.2990122
2031,1033,B1,45294.0016332089,30069.9951249703,20861061.397398,1821.12026780868,9883216.57369439,458756.18102634,31280219.2691447
2032,1033,B1,44060.1056679657,29442.6838863372,20817271.3999749,1709.99727965599,9873151.33648512,457893.934806158,31223529.4581002
2033,1033,B1,42506.4919590638,28538.3630886584,20072657.8116959,1633.11293765383,9538446.75041387,441567.292138413,30125349.8222335
2034,1033,B1,42651.0726140037,28725.740532175,19998306.3209474,1599.48288962458,9512960.44731897,440039.968266889,30024283.032569
2035,1033,B1,41438.3992842416,27671.5956209496,19781696.2994098,1501.36138049039,9409773.19046473,435200.818629937,29697281.6647902
2036,1033,B1,41128.69733154,27391.418397484,19704721.8158343,1385.47088151147,9374269.48235915,433496.029029071,29582392.913833
2037,1033,B1,38432.915608859,26077.885776731,18813340.8963577,1321.73446887505,8984168.06532669,413906.692178075,28277248.1897169
2038,1033,B1,37389.7056561307,24801.1069586329,18347577.8981482,1236.69013183427,8739717.97075619,403319.768311448,27554043.1399624
2039,1033,B1,36086.8406073199,24310.3259454637,17902110.1163497,1176.67304853033,8549426.70082009,393459.359061381,26906570.0158325
2040,1033,B1,34990.975022861,23524.3111292289,17507754.2456572,1077.46826956507,8371442.05577828,384710.211026445,26323499.2668835
2041,1033,B1,23082.6779604015,15508.211783652,13226495.1141585,765.988255224408,6344666.83962523,288861.819527006,19899380.65131
2042,1033,B1,22290.7930303591,15356.5064188375,12863647.5221842,763.984108957501,6184795.69609024,280845.96735995,19367700.4691926
2043,1033,B1,20742.4906578663,13968.255893183,12367559.0995331,670.575421596018,5915264.70648654,269395.996496761,18587601.124489
2044,1033,B1,19590.5614158343,13167.3564696883,12035326.0809862,655.027194318967,5753585.45665574,261929.582323026,18084254.0650448
2045,1033,B1,18038.1000667687,12413.8448751449,11196717.4039014,552.81903716157,5385458.1764298,243385.252279101,16856565.5965894
2046,1033,B1,15211.9445404059,9931.01997045597,10219005.6578887,505.510589413687,4920357.20138079,221409.032561155,15386420.3669309
2031,1033,B2,57297.4424263896,40151.5448862564,26376380.298608,2113.74860074868,12278126.499123,580081.739924764,39334151.2735692
2032,1033,B2,53467.2036854972,37748.26100806,25695281.6464165,1958.10644894373,11994745.7168894,565312.131772258,38348513.0662206
2033,1033,B2,50735.0353669266,35983.3656814308,24410892.3719244,1826.52611620792,11432699.4636154,537220.409049815,36469357.1717542
2034,1033,B2,49306.1280484708,35101.4911311991,23917472.8131417,1736.00394672872,11218836.2695067,526478.778142002,35748931.4839169
2035,1033,B2,46664.6919360433,33195.6734153406,23314620.9392361,1588.29257597334,10947226.5276735,513169.115751223,34856465.2405882
2036,1033,B2,44755.3611550106,31762.495659436,22662444.160701,1518.36925642017,10657172.7980637,498848.072053224,33896501.2568888
2037,1033,B2,42068.3491392266,30149.3532878065,21556227.0073709,1359.15036073212,10177052.7438251,474609.12914915,32281465.7331329
2038,1033,B2,39809.3114944366,27824.4016172681,20815511.9192762,1194.25507447058,9828995.15375446,458123.520767157,31171458.561984
2039,1033,B2,36965.2506025232,26098.8317431089,20091877.9254361,1150.30169069502,9511969.14720892,442239.897252746,30110301.3539341
2040,1033,B2,35657.156645255,25380.9748690441,19458990.0312685,1016.52594213716,9228793.21975808,428201.156446,29178039.064929
2041,1033,B2,31799.2221743883,22428.9043814845,17871315.6999608,884.187710891181,8498229.55562244,392951.820000332,26817609.3898504
2042,1033,B2,30880.9742567499,21891.6452133818,17424461.9396218,897.968197551821,8277596.25056773,382889.969353623,26138618.7472109
2043,1033,B2,28244.0720671405,19772.954733984,16780273.7929392,793.891467482754,7990179.59288526,368779.664639723,25188043.9687328
2044,1033,B2,26043.1905981793,18285.6714355289,15900933.5073892,729.433271960611,7575797.36352445,349058.61850344,23870847.7847227
2045,1033,B2,24025.3704494631,16971.8325144582,15016907.7213136,649.187627810292,7191895.65376448,329606.418046847,22580056.1837167
2046,1033,B2,21535.7839645351,14080.6176546535,13622988.3416031,574.541636879702,6520740.80567536,298224.17993727,20478144.2704718
2031,1033,B3,48170.352712502,31760.0910184235,21627754.7232229,1940.37629237146,10218642.3245439,475629.539400633,32403897.4071908
2032,1033,B3,47325.7783207935,31190.5547373177,21641689.5769539,1828.68502772133,10235858.8249417,476077.297873475,32433970.7178549
2033,1033,B3,45888.0443890795,30554.787568585,21025747.8627303,1773.79272189585,9964043.08638711,462609.512540911,31530617.0863379
2034,1033,B3,45920.9674205981,30665.9120315017,20897390.9091234,1723.00082511007,9910215.46366061,459842.478737076,31345758.7317983
2035,1033,B3,45321.5764221002,29949.887506464,20770420.8649684,1616.01876531728,9853481.81281019,457062.570922706,31157852.7313951
2036,1033,B3,35342.4310077403,23524.0693654819,17783463.3973604,1303.25784300841,8518753.39331539,391083.444274914,26753469.993167
2037,1033,B3,34073.6124998536,22850.1693080261,17112556.0589341,1253.24146267657,8231563.01316071,376429.520370824,25778725.6157362
2038,1033,B3,33104.6412672967,21860.0716036943,16795864.487339,1184.62115445143,8049650.4456671,369063.118417335,25270727.3854489
2039,1033,B3,31610.4447542356,21353.1141208347,16493897.3438385,1144.19230672209,7917211.87049379,362299.38708336,24827516.3525974
2040,1033,B3,31286.3242344883,20925.1220394247,16220002.1114888,1060.37289978786,7789292.09130189,356184.720877197,24418750.7428416
2041,1033,B3,23038.9462173034,15426.94873535,13088405.3331595,810.076525912639,6280860.38937792,285807.457105231,19694349.1511213
2042,1033,B3,22411.1233725397,15427.1766837159,12817668.0425163,822.659004223762,6155295.11875645,279774.74146152,19291398.8617948
2043,1033,B3,21117.0837872361,14112.5707376741,12311864.0274287,716.341600249996,5902170.12336374,268308.09749877,18518288.2444163
2044,1033,B3,19940.8770687689,13306.5452219121,12019479.6404607,709.469398477919,5749678.41930862,261666.531099651,18064781.4825581
2045,1033,B3,18339.2663625479,12524.7055764418,11262092.2723984,591.126768546622,5419668.99713848,244915.015324322,16958131.3835687
2046,1033,B3,13028.0865842449,8432.98482334007,8869120.2648325,460.302463670871,4235191.11318566,190670.203224664,13316902.9551141
2031,1033,C1,104706.121208873,74908.3462951951,31901959.2282216,3470.84806218086,14567278.5178497,698921.680203387,47351244.7418409
2032,1033,C1,81956.996221754,57405.0976806853,27584673.5062994,3211.97144126999,12701386.2737229,604802.223539591,41033436.0689056
2033,1033,C1,60677.4808573999,43032.4929773445,22783902.3329924,2785.32999382381,10628238.5445106,499979.601721295,34018615.7830529
2034,1033,C1,41766.0221996889,30468.8578783717,18008406.9730777,2262.0841812533,8545493.22401722,395165.195689328,27023562.3570436
2035,1033,C1,29653.2599839175,21871.0127679192,14044558.2081487,1783.38605640544,6753636.79738946,307561.346609536,21159064.0109559
2036,1033,C1,21772.6212704048,16082.861517526,11008035.4317587,1287.85071090396,5248875.12601472,239020.775861705,16535074.667134
2037,1033,C1,16330.892008873,11977.3056773838,8819610.83869172,1011.03586492323,4067096.22547017,188584.242499208,13104610.5402123
2038,1033,C1,11629.3899334508,8586.48120868332,7278103.49929394,780.02526858565,3236789.97942444,153042.329893062,10688931.7050222
2039,1033,C1,9351.08068843383,6950.33191009439,6301434.19125657,623.040645246821,2691998.66139347,130311.835720855,9140669.14161466
2040,1033,C1,7091.55136888967,5343.72253839076,5631088.40758563,440.845831469864,2306052.32773666,114516.763237971,8064533.61829901
2041,1033,C1,5380.03134713865,4125.28179652994,4924184.47849838,380.41288776944,1940084.06752136,98367.0880585028,6972521.36010968
2042,1033,C1,4472.1898083195,3479.26909934128,4522430.76052828,250.494446497804,1736866.53754588,89171.6994391656,6356670.95086748
2043,1033,C1,3479.55191257219,2770.56026167304,4123534.70250295,167.314468084902,1538121.29631702,80094.3483118113,5748167.77377411
2044,1033,C1,3160.60661770428,2515.84595516145,3872697.51278394,91.2571586648542,1388210.87912239,74073.9912624743,5340750.09290034
2045,1033,C1,2935.91701925348,2353.02108000422,3735428.73099889,54.4206948308011,1309658.50100897,70850.8525639052,5121281.44336585
2046,1033,C1,2725.40394568807,2175.36400779052,3579649.19352613,26.9926412340412,1210069.10340213,67059.8124287664,4861705.86995174
2031,1033,C2,66021.1830039277,44406.3651456237,27218463.0213928,2235.96399844206,12644655.1342448,598333.59018949,40574115.2579751
2032,1033,C2,59261.7119182732,39890.6406310163,25907124.550598,2035.29397422475,12095758.5643464,569904.693677676,38673975.4551457
2033,1033,C2,53314.7677584398,36131.1828681826,24019346.1031238,1899.84195918199,11282204.0001762,528687.520075681,35921583.4159615
2034,1033,C2,49769.5997284601,33764.4030849861,22843417.5498242,1743.86643549258,10771153.0305374,502964.224944644,34202812.6745552
2035,1033,C2,45111.1130632575,30376.1351907577,21640042.6193568,1565.45435377964,10248857.2026277,476577.317947085,32442529.8425395
2036,1033,C2,41934.8940344519,28249.7219076783,20523071.3248101,1440.57598459552,9757959.94404192,452021.575652237,30804678.0364309
2037,1033,C2,36337.4495405421,24904.5396859056,18885794.9746826,1310.30639276518,9031373.89638006,415975.825441798,28395696.9921237
2038,1033,C2,33431.9205532645,22261.4159565561,17592579.4455273,1156.41459784559,8410226.89317205,386997.212427197,26446653.3022342
2039,1033,C2,30320.1648239888,20566.2842404774,16504880.3776376,1069.4412450184,7928594.41493166,362916.820008554,24848347.5028873
2040,1033,C2,28099.674412303,18912.1607929202,15669197.7075852,924.580229284499,7550125.11886717,344391.591771265,23611650.8336581
2041,1033,C2,24137.4459346705,16446.066320068,13838509.5578233,783.92478094745,6681095.0302264,303405.655032686,20864377.6801181
2042,1033,C2,21670.4072812331,14912.2573604929,13008833.682723,742.967680134413,6310297.34049777,285059.889833588,19641516.5453762
2043,1033,C2,18691.2996479522,12607.0013708683,11968890.6419652,630.284308206169,5770174.19561352,261252.111607746,18032245.5345135
2044,1033,C2,16691.5634016651,11365.6118908735,11222200.6257949,570.896561760379,5415090.92667438,244514.404331634,16910434.0286552
2045,1033,C2,15587.120058855,10826.9890172898,10461964.1396679,508.820052228229,5088979.94877798,227814.694973499,15805681.7125477
2046,1033,C2,13203.2846368486,8707.86634556408,9615329.99558935,459.990798476989,4666054.00061005,208562.690005855,14512317.8279861
2031,1033,C3,47834.370349832,31104.6988361281,20791924.2720009,1830.58924893243,9843586.12145722,456875.597828722,31173155.6497218
2032,1033,C3,43932.2450376001,28725.5251544882,19909126.4966146,1645.64250087825,9480926.11820196,437682.615248107,29902038.6427576
2033,1033,C3,39637.1102323371,26139.9875028688,18518816.5854845,1525.17987464236,8857928.61126387,407100.304838676,27851147.7791969
2034,1033,C3,37446.7252875523,24928.2697325085,17745994.9814803,1472.61048222802,8517768.63167903,390108.991864345,26717720.210526
2035,1033,C3,35234.0858037001,23112.7709498515,16912021.7042308,1337.07330950183,8139017.29970083,371574.875565466,25482297.8095602
2036,1033,C3,32974.5335172479,21693.4641545674,16284329.0742846,1212.33459593876,7833464.18696659,357485.02061952,24531158.6141385
2037,1033,C3,29667.250580378,19723.8990651151,15089463.0940121,1060.7743203083,7300683.21563774,331099.519708477,22771697.7533242
2038,1033,C3,28743.895051184,18985.0655978638,14821764.1299377,1041.13576879153,7141687.23519966,324768.062871337,22336989.5244265
2039,1033,C3,28102.768773861,18691.5534269945,14509580.9661608,1003.10212911122,6994604.08925311,317737.328580997,21869719.8083249
2040,1033,C3,27520.5704550461,18334.6277862474,14433314.5949564,903.036245331161,6929507.72591113,315709.389078788,21725289.9444329
2041,1033,C3,17963.7669363526,11975.1230499974,10820940.0963114,629.574731816977,5177643.28010895,234372.659560211,16263524.5006987
2042,1033,C3,18587.4345227881,12656.1320511689,10728204.8265003,670.646046444472,5145634.0125734,232390.064122035,16138143.1158162
2043,1033,C3,16978.6572757574,11364.5218951295,10335730.7308364,577.93736726502,4900856.69056833,222998.955257213,15488507.4932001
2044,1033,C3,16127.4714961119,10819.5543584609,10062053.4729226,561.170079820345,4808995.78319427,217281.896604691,15115839.3486559
2045,1033,C3,14820.5641464459,10176.8006708237,9484917.75279464,482.01133335887,4530472.52402047,204246.813852577,14245116.4668183
2046,1033,C3,13118.3463132123,8499.597507638,8699864.93738273,439.5836628331,4144243.24216648,186467.823037133,13052633.53007
2047,1032,C3,10070.5637902061,6323.17867712113,7384596.92174437,356.639300938945,3661264.36997785,157943.763179036,11220555.4366695
2048,1032,C3,8596.76158553746,5441.78636328861,6779417.36962905,325.211871517711,3353562.26732471,144195.499834108,10291538.8966082
2049,1032,C3,7809.07070865909,4927.21264015967,6236176.02742263,310.032381797407,3083121.44045715,131867.141714286,9464210.92532468
2050,1032,C3,6953.97947479691,4391.6919875992,5724333.07272977,216.045323373951,2743578.6364731,119334.365911313,8598807.79189995
2047,1033,B1,12777.4736410988,7684.7695707114,8581075.77377481,437.917518693283,4300973.07974891,185813.420831867,13088762.4350861
2048,1033,B1,12289.0328055641,7367.88740909487,8302419.24138395,356.356261212557,4125903.65792318,179052.219224868,12627388.3950079
2049,1033,B1,10418.5906738626,6233.29272905342,7476332.29655582,299.824221908595,3681985.2105339,160008.548563806,11335277.7632784
2050,1033,B1,9437.56022558713,5749.47930819786,6895702.79112926,304.680195708656,3402261.29653816,146887.63646375,10460343.4438607
2047,1033,B2,16385.090714992,10081.4579554851,11893039.4548544,505.970166377499,5897221.88531,260932.283233858,18078166.1422351
2048,1033,B2,15948.8181510704,9650.59948646388,11306904.2550829,407.729727433326,5569918.0034564,247249.171877214,17150078.5777815
2049,1033,B2,13702.8593887874,8376.65474925531,10177432.6163513,417.197794122138,5042404.05952954,222065.726782483,15464399.1145955
2050,1033,B2,12587.7694124736,7746.89315954012,9454410.58067931,420.49044189136,4681196.00463425,205629.750961088,14361991.4892886
2047,1033,B3,10247.2630649203,6237.49105343135,7379817.43028476,423.951989577751,3660140.29365602,158130.576846404,11214997.0068951
2048,1033,B3,9757.82451423562,5975.8311388566,7131155.28244555,327.965548993911,3516369.6207005,152219.537538163,10815806.0618863
2049,1033,B3,8249.28807068686,5052.73225402084,6450115.60559733,287.835525396984,3151457.73965544,136530.239934221,9751693.4410371
2050,1033,B3,7882.24554130362,4771.9106455757,5911925.92353023,275.565017765443,2844134.43141244,123887.620168899,8892877.69631621
2047,1033,C1,1822.64453594005,1210.08452835,2463933.17385758,19.5704523522184,814011.052944451,42985.131784632,3323981.65810331
2048,1033,C1,1711.30177467757,1149.64586786779,2409324.36409651,7.84844075639782,787841.093475806,41721.1695405299,3241755.42319615
2049,1033,C1,1672.00584327956,1116.97878384978,2374416.63814639,3.20923076873941,760544.545031443,40846.7561009319,3178600.13313666
2050,1033,C1,1651.82537231863,1106.92430779876,2354167.89538355,0,747833.189723595,40359.5070997253,3145119.34188699
2047,1033,C2,11151.1279522679,6764.49974470797,8079607.89646369,382.554658743994,4082946.07331364,175152.173868612,12356004.3260017
