"Simulation","Pathway","Jurisdiction","Cost_Type","NPV"
"164","A","NYISO","Upper",13640845413.7142
"164","A","NB","Lower",721678548.558258
"164","A","NB","Upper",2149148342.74125
"164","B1","QC","Lower",24440381307.6142
"164","B1","QC","Upper",72783104178.665
"164","B1","NYISO","Lower",7321470598.74489
"164","B1","NYISO","Upper",21999611174.1132
"164","B1","NB","Lower",721678548.558258
"164","B1","NB","Upper",2149148342.74125
"164","B2","QC","Lower",4665395602.08512
"164","B2","QC","Upper",13893481033.1891
"164","B2","NYISO","Lower",7321470598.74489
"164","B2","NYISO","Upper",21999611174.1132
"164","B2","NB","Lower",721678548.558258
"164","B2","NB","Upper",2149148342.74125
"164","B3","QC","Lower",32786177370.9857
"164","B3","QC","Upper",97636764876.0544
"164","B3","NYISO","Lower",7321470598.74489
"164","B3","NYISO","Upper",21999611174.1132
"164","B3","NB","Lower",721678548.558258
"164","B3","NB","Upper",2149148342.74125
"164","C1","QC","Lower",4665395602.08512
"164","C1","QC","Upper",13893481033.1891
"164","C1","NYISO","Lower",4539673353.68409
"164","C1","NYISO","Upper",13640845413.7142
"164","C1","NB","Lower",721678548.558258
"164","C1","NB","Upper",2149148342.74125
"164","C2","QC","Lower",4665395602.08512
"164","C2","QC","Upper",13893481033.1891
"164","C2","NYISO","Lower",7321470598.74489
"164","C2","NYISO","Upper",21999611174.1132
"164","C2","NB","Lower",721678548.558258
"164","C2","NB","Upper",2149148342.74125
"164","C3","QC","Lower",24440381307.6142
"164","C3","QC","Upper",72783104178.665
"164","C3","NYISO","Lower",7321470598.74489
"164","C3","NYISO","Upper",21999611174.1132
"164","C3","NB","Lower",721678548.558258
"164","C3","NB","Upper",2149148342.74125
"164","D","QC","Lower",24440381307.6142
"164","D","QC","Upper",72783104178.665
"164","D","NYISO","Lower",7321470598.74489
"164","D","NYISO","Upper",21999611174.1132
"164","D","NB","Lower",721678548.558258
"164","D","NB","Upper",2149148342.74125
"165","A","QC","Lower",4655900066.59278
"165","A","QC","Upper",13865203465.0009
"165","A","NYISO","Lower",4513986098.4497
"165","A","NYISO","Upper",13563660151.5916
"165","A","NB","Lower",720016397.968713
"165","A","NB","Upper",2144198482.1807
"165","B1","QC","Lower",24419806100.358
"165","B1","QC","Upper",72721831507.2457
"165","B1","NYISO","Lower",7280771499.20001
"165","B1","NYISO","Upper",21877318206.7308
"165","B1","NB","Lower",720016397.968713
"165","B1","NB","Upper",2144198482.1807
"165","B2","QC","Lower",4655900066.59278
"165","B2","QC","Upper",13865203465.0009
"165","B2","NYISO","Lower",7280771499.20001
"165","B2","NYISO","Upper",21877318206.7308
"165","B2","NB","Lower",720016397.968713
"165","B2","NB","Upper",2144198482.1807
"165","B3","QC","Lower",32763026917.0529
"165","B3","QC","Upper",97567823157.0539
"165","B3","NYISO","Lower",7280771499.20001
"165","B3","NYISO","Upper",21877318206.7308
"165","B3","NB","Lower",720016397.968713
"165","B3","NB","Upper",2144198482.1807
"165","C1","QC","Lower",4655900066.59278
"165","C1","QC","Upper",13865203465.0009
"165","C1","NYISO","Lower",4513986098.4497
"165","C1","NYISO","Upper",13563660151.5916
"165","C1","NB","Lower",720016397.968713
"165","C1","NB","Upper",2144198482.1807
"165","C2","QC","Lower",4655900066.59278
"165","C2","QC","Upper",13865203465.0009
"165","C2","NYISO","Lower",7280771499.20001
"165","C2","NYISO","Upper",21877318206.7308
"165","C2","NB","Lower",720016397.968713
"165","C2","NB","Upper",2144198482.1807
"165","C3","QC","Lower",24419806100.358
"165","C3","QC","Upper",72721831507.2457
"165","C3","NYISO","Lower",7280771499.20001
"165","C3","NYISO","Upper",21877318206.7308
"165","C3","NB","Lower",720016397.968713
"165","C3","NB","Upper",2144198482.1807
"165","D","QC","Lower",24419806100.358
"165","D","QC","Upper",72721831507.2457
"165","D","NYISO","Lower",7280771499.20001
"165","D","NYISO","Upper",21877318206.7308
"165","D","NB","Lower",720016397.968713
"165","D","NB","Upper",2144198482.1807
"166","A","QC","Lower",4704704740.74305
"166","A","QC","Upper",14010543083.0034
"166","A","NYISO","Lower",4030599911.87754
"166","A","NYISO","Upper",12111177619.8244
"166","A","NB","Lower",762728737.507132
"166","A","NB","Upper",2271395215.29267
"166","B1","QC","Lower",24526787994.5833
"166","B1","QC","Upper",73040422050.2747
"166","B1","NYISO","Lower",6501198167.20488
"166","B1","NYISO","Upper",19534850262.0339
"166","B1","NB","Lower",762728737.507132
"166","B1","NB","Upper",2271395215.29267
"166","B2","QC","Lower",4704704740.74305
"166","B2","QC","Upper",14010543083.0034
"166","B2","NYISO","Lower",6501198167.20488
"166","B2","NYISO","Upper",19534850262.0339
"166","B2","NB","Lower",762728737.507132
"166","B2","NB","Upper",2271395215.29267
"166","B3","QC","Lower",32884306009.3328
"166","B3","QC","Upper",97928990550.3528
"166","B3","NYISO","Lower",6501198167.20488
"166","B3","NYISO","Upper",19534850262.0339
"166","B3","NB","Lower",762728737.507132
"166","B3","NB","Upper",2271395215.29267
"166","C1","QC","Lower",4704704740.74305
"166","C1","QC","Upper",14010543083.0034
"166","C1","NYISO","Lower",4030599911.87754
"166","C1","NYISO","Upper",12111177619.8244
"166","C1","NB","Lower",762728737.507132
"166","C1","NB","Upper",2271395215.29267
"166","C2","QC","Lower",4704704740.74305
"166","C2","QC","Upper",14010543083.0034
"166","C2","NYISO","Lower",6501198167.20488
"166","C2","NYISO","Upper",19534850262.0339
"166","C2","NB","Lower",762728737.507132
"166","C2","NB","Upper",2271395215.29267
"166","C3","QC","Lower",24526787994.5833
"166","C3","QC","Upper",73040422050.2747
"166","C3","NYISO","Lower",6501198167.20488
"166","C3","NYISO","Upper",19534850262.0339
"166","C3","NB","Lower",762728737.507132
"166","C3","NB","Upper",2271395215.29267
"166","D","QC","Lower",24526787994.5833
"166","D","QC","Upper",73040422050.2747
"166","D","NYISO","Lower",6501198167.20488
"166","D","NYISO","Upper",19534850262.0339
"166","D","NB","Lower",762728737.507132
"166","D","NB","Upper",2271395215.29267
"167","A","QC","Lower",4611650523.86776
"167","A","QC","Upper",13733428962.8981
"167","A","NYISO","Lower",5030646091.99813
"167","A","NYISO","Upper",15116124074.5136
"167","A","NB","Lower",693146414.056064
"167","A","NB","Upper",2064180056.37226
"167","B1","QC","Lower",24323189687.4345
"167","B1","QC","Upper",72434109218.519
"167","B1","NYISO","Lower",8114646592.93354
"167","B1","NYISO","Upper",24382952502.8051
"167","B1","NB","Lower",693146414.056064
"167","B1","NB","Upper",2064180056.37226
"167","B2","QC","Lower",4611650523.86776
"167","B2","QC","Upper",13733428962.8981
"167","B2","NYISO","Lower",8114646592.93354
"167","B2","NYISO","Upper",24382952502.8051
"167","B2","NB","Lower",693146414.056064
"167","B2","NB","Upper",2064180056.37226
"167","B3","QC","Lower",32653509096.1683
"167","B3","QC","Upper",97241680660.8898
"167","B3","NYISO","Lower",8114646592.93354
"167","B3","NYISO","Upper",24382952502.8051
"167","B3","NB","Lower",693146414.056064
"167","B3","NB","Upper",2064180056.37226
"167","C1","QC","Lower",4611650523.86776
"167","C1","QC","Upper",13733428962.8981
"167","C1","NYISO","Lower",5030646091.99813
"167","C1","NYISO","Upper",15116124074.5136
"167","C1","NB","Lower",693146414.056064
"167","C1","NB","Upper",2064180056.37226
"167","C2","QC","Lower",4611650523.86776
"167","C2","QC","Upper",13733428962.8981
"167","C2","NYISO","Lower",8114646592.93354
"167","C2","NYISO","Upper",24382952502.8051
"167","C2","NB","Lower",693146414.056064
"167","C2","NB","Upper",2064180056.37226
"167","C3","QC","Lower",24323189687.4345
"167","C3","QC","Upper",72434109218.519
"167","C3","NYISO","Lower",8114646592.93354
"167","C3","NYISO","Upper",24382952502.8051
"167","C3","NB","Lower",693146414.056064
"167","C3","NB","Upper",2064180056.37226
"167","D","QC","Lower",24323189687.4345
"167","D","QC","Upper",72434109218.519
"167","D","NYISO","Lower",8114646592.93354
"167","D","NYISO","Upper",24382952502.8051
"167","D","NB","Lower",693146414.056064
"167","D","NB","Upper",2064180056.37226
"168","A","QC","Lower",4615352593.08363
"168","A","QC","Upper",13744453671.802
"168","A","NYISO","Lower",4552041624.78741
"168","A","NYISO","Upper",13678009689.866
"168","A","NB","Lower",706751170.117193
"168","A","NB","Upper",2104694824.34005
"168","B1","QC","Lower",24331364638.5563
"168","B1","QC","Upper",72458454105.4363
"168","B1","NYISO","Lower",7342176941.3203
"168","B1","NYISO","Upper",22061829751.5634
"168","B1","NB","Lower",706751170.117193
"168","B1","NB","Upper",2104694824.34005
"168","B2","QC","Lower",4615352593.08363
"168","B2","QC","Upper",13744453671.802
"168","B2","NYISO","Lower",7342176941.3203
"168","B2","NYISO","Upper",22061829751.5634
"168","B2","NB","Lower",706751170.117193
"168","B2","NB","Upper",2104694824.34005
"168","B3","QC","Lower",32662928999.5155
"168","B3","QC","Upper",97269732997.6372
"168","B3","NYISO","Lower",7342176941.3203
"168","B3","NYISO","Upper",22061829751.5634
"168","B3","NB","Lower",706751170.117193
"168","B3","NB","Upper",2104694824.34005
"168","C1","QC","Lower",4615352593.08363
"168","C1","QC","Upper",13744453671.802
"168","C1","NYISO","Lower",4552041624.78741
"168","C1","NYISO","Upper",13678009689.866
"168","C1","NB","Lower",706751170.117193
"168","C1","NB","Upper",2104694824.34005
"168","C2","QC","Lower",4615352593.08363
"168","C2","QC","Upper",13744453671.802
"168","C2","NYISO","Lower",7342176941.3203
"168","C2","NYISO","Upper",22061829751.5634
"168","C2","NB","Lower",706751170.117193
"168","C2","NB","Upper",2104694824.34005
"168","C3","QC","Lower",24331364638.5563
"168","C3","QC","Upper",72458454105.4363
"168","C3","NYISO","Lower",7342176941.3203
"168","C3","NYISO","Upper",22061829751.5634
"168","C3","NB","Lower",706751170.117193
"168","C3","NB","Upper",2104694824.34005
"168","D","QC","Lower",24331364638.5563
"168","D","QC","Upper",72458454105.4363
"168","D","NYISO","Lower",7342176941.3203
"168","D","NYISO","Upper",22061829751.5634
"168","D","NB","Lower",706751170.117193
"168","D","NB","Upper",2104694824.34005
"169","A","QC","Lower",4603984699.56855
"169","A","QC","Upper",13710600248.3391
"169","A","NYISO","Lower",4449281023.46602
"169","A","NYISO","Upper",13369233844.5493
"169","A","NB","Lower",685557933.455415
"169","A","NB","Upper",2041581670.23568
"169","B1","QC","Lower",24306551982.1003
"169","B1","QC","Upper",72384562371.2175
"169","B1","NYISO","Lower",7177046460.59386
"169","B1","NYISO","Upper",21565644412.8421
"169","B1","NB","Lower",685557933.455415
"169","B1","NB","Upper",2041581670.23568
"169","B2","QC","Lower",4603984699.56855
"169","B2","QC","Upper",13710600248.3391
"169","B2","NYISO","Lower",7177046460.59386
"169","B2","NYISO","Upper",21565644412.8421
"169","B2","NB","Lower",685557933.455415
"169","B2","NB","Upper",2041581670.23568
"169","B3","QC","Lower",32634743255.4741
"169","B3","QC","Upper",97185796257.0806
"169","B3","NYISO","Lower",7177046460.59386
"169","B3","NYISO","Upper",21565644412.8421
"169","B3","NB","Lower",685557933.455415
"169","B3","NB","Upper",2041581670.23568
"169","C1","QC","Lower",4603984699.56855
"169","C1","QC","Upper",13710600248.3391
"169","C1","NYISO","Lower",4449281023.46602
"169","C1","NYISO","Upper",13369233844.5493
"169","C1","NB","Lower",685557933.455415
"169","C1","NB","Upper",2041581670.23568
"169","C2","QC","Lower",4603984699.56855
"169","C2","QC","Upper",13710600248.3391
"169","C2","NYISO","Lower",7177046460.59386
"169","C2","NYISO","Upper",21565644412.8421
"169","C2","NB","Lower",685557933.455415
"169","C2","NB","Upper",2041581670.23568
"169","C3","QC","Lower",24306551982.1003
"169","C3","QC","Upper",72384562371.2175
"169","C3","NYISO","Lower",7177046460.59386
"169","C3","NYISO","Upper",21565644412.8421
"169","C3","NB","Lower",685557933.455415
"169","C3","NB","Upper",2041581670.23568
"169","D","QC","Lower",24306551982.1003
"169","D","QC","Upper",72384562371.2175
"169","D","NYISO","Lower",7177046460.59386
"169","D","NYISO","Upper",21565644412.8421
"169","D","NB","Lower",685557933.455415
"169","D","NB","Upper",2041581670.23568
"17","A","QC","Lower",4654306283.53169
"17","A","QC","Upper",13860457201.9572
"17","A","NYISO","Lower",4588786639.31386
"17","A","NYISO","Upper",13788421392.169
"17","A","NB","Lower",733412906.718443
"17","A","NB","Upper",2184093092.64892
"17","B1","QC","Lower",24416245063.948
"17","B1","QC","Upper",72711226792.0102
"17","B1","NYISO","Lower",7401016030.324
"17","B1","NYISO","Upper",22238629898.8101
"17","B1","NB","Lower",733412906.718443
"17","B1","NB","Upper",2184093092.64892
"17","B2","QC","Lower",4654306283.53169
"17","B2","QC","Upper",13860457201.9572
"17","B2","NYISO","Lower",7401016030.324
"17","B2","NYISO","Upper",22238629898.8101
"17","B2","NB","Lower",733412906.718443
"17","B2","NB","Upper",2184093092.64892
"17","B3","QC","Lower",32759003404.9158
"17","B3","QC","Upper",97555841195.7516
"17","B3","NYISO","Lower",7401016030.324
"17","B3","NYISO","Upper",22238629898.8101
"17","B3","NB","Lower",733412906.718443
"17","B3","NB","Upper",2184093092.64892
"17","C1","QC","Lower",4654306283.53169
"17","C1","QC","Upper",13860457201.9572
"17","C1","NYISO","Lower",4588786639.31386
"17","C1","NYISO","Upper",13788421392.169
"17","C1","NB","Lower",733412906.718443
"17","C1","NB","Upper",2184093092.64892
"17","C2","QC","Lower",4654306283.53169
"17","C2","QC","Upper",13860457201.9572
"17","C2","NYISO","Lower",7401016030.324
"17","C2","NYISO","Upper",22238629898.8101
"17","C2","NB","Lower",733412906.718443
"17","C2","NB","Upper",2184093092.64892
"17","C3","QC","Lower",24416245063.948
"17","C3","QC","Upper",72711226792.0102
"17","C3","NYISO","Lower",7401016030.324
"17","C3","NYISO","Upper",22238629898.8101
"17","C3","NB","Lower",733412906.718443
"17","C3","NB","Upper",2184093092.64892
"17","D","QC","Lower",24416245063.948
"17","D","QC","Upper",72711226792.0102
"17","D","NYISO","Lower",7401016030.324
"17","D","NYISO","Upper",22238629898.8101
"17","D","NB","Lower",733412906.718443
"17","D","NB","Upper",2184093092.64892
"170","A","QC","Lower",4742984105.094
"170","A","QC","Upper",14124538479.7357
"170","A","NYISO","Lower",4631488341.43671
"170","A","NYISO","Upper",13916731795.1824
"170","A","NB","Lower",769265601.919391
"170","A","NB","Upper",2290861903.53828
"170","B1","QC","Lower",24610101323.4902
"170","B1","QC","Upper",73288527946.0453
"170","B1","NYISO","Lower",7469830296.11647
"170","B1","NYISO","Upper",22445403534.0038
"170","B1","NB","Lower",769265601.919391
"170","B1","NB","Upper",2290861903.53828
"170","B2","QC","Lower",4742984105.094
"170","B2","QC","Upper",14124538479.7357
"170","B2","NYISO","Lower",7469830296.11647
"170","B2","NYISO","Upper",22445403534.0038
"170","B2","NB","Lower",769265601.919391
"170","B2","NB","Upper",2290861903.53828
"170","B3","QC","Lower",32978592504.9159
"170","B3","QC","Upper",98209774378.7345
"170","B3","NYISO","Lower",7469830296.11647
"170","B3","NYISO","Upper",22445403534.0038
"170","B3","NB","Lower",769265601.919391
"170","B3","NB","Upper",2290861903.53828
"170","C1","QC","Lower",4742984105.094
"170","C1","QC","Upper",14124538479.7357
"170","C1","NYISO","Lower",4631488341.43671
"170","C1","NYISO","Upper",13916731795.1824
"170","C1","NB","Lower",769265601.919391
"170","C1","NB","Upper",2290861903.53828
"170","C2","QC","Lower",4742984105.094
"170","C2","QC","Upper",14124538479.7357
"170","C2","NYISO","Lower",7469830296.11647
"170","C2","NYISO","Upper",22445403534.0038
"170","C2","NB","Lower",769265601.919391
"170","C2","NB","Upper",2290861903.53828
"170","C3","QC","Lower",24610101323.4902
"170","C3","QC","Upper",73288527946.0453
"170","C3","NYISO","Lower",7469830296.11647
"170","C3","NYISO","Upper",22445403534.0038
"170","C3","NB","Lower",769265601.919391
"170","C3","NB","Upper",2290861903.53828
"170","D","QC","Lower",24610101323.4902
"170","D","QC","Upper",73288527946.0453
"170","D","NYISO","Lower",7469830296.11647
"170","D","NYISO","Upper",22445403534.0038
"170","D","NB","Lower",769265601.919391
"170","D","NB","Upper",2290861903.53828
"171","A","QC","Lower",4634988142.91567
"171","A","QC","Upper",13802928056.9207
"171","A","NYISO","Lower",4217506338.00507
"171","A","NYISO","Upper",12672795486.7941
"171","A","NB","Lower",703453622.191195
"171","A","NB","Upper",2094874774.02205
"171","B1","QC","Lower",24374350547.2228
"171","B1","QC","Upper",72586465523.4789
"171","B1","NYISO","Lower",6802048545.75115
"171","B1","NYISO","Upper",20438847793.7234
"171","B1","NB","Lower",703453622.191195
"171","B1","NB","Upper",2094874774.02205
"171","B2","QC","Lower",4634988142.91567
"171","B2","QC","Upper",13802928056.9207
"171","B2","NYISO","Lower",6802048545.75115
"171","B2","NYISO","Upper",20438847793.7234
"171","B2","NB","Lower",703453622.191195
"171","B2","NB","Upper",2094874774.02205
"171","B3","QC","Lower",32711420660.2623
"171","B3","QC","Upper",97414140466.2241
"171","B3","NYISO","Lower",6802048545.75115
"171","B3","NYISO","Upper",20438847793.7234
"171","B3","NB","Lower",703453622.191195
"171","B3","NB","Upper",2094874774.02205
"171","C1","QC","Lower",4634988142.91567
"171","C1","QC","Upper",13802928056.9207
"171","C1","NYISO","Lower",4217506338.00507
"171","C1","NYISO","Upper",12672795486.7941
"171","C1","NB","Lower",703453622.191195
"171","C1","NB","Upper",2094874774.02205
"171","C2","QC","Lower",4634988142.91567
"171","C2","QC","Upper",13802928056.9207
"171","C2","NYISO","Lower",6802048545.75115
"171","C2","NYISO","Upper",20438847793.7234
"171","C2","NB","Lower",703453622.191195
"171","C2","NB","Upper",2094874774.02205
"171","C3","QC","Lower",24374350547.2228
"171","C3","QC","Upper",72586465523.4789
"171","C3","NYISO","Lower",6802048545.75115
"171","C3","NYISO","Upper",20438847793.7234
"171","C3","NB","Lower",703453622.191195
"171","C3","NB","Upper",2094874774.02205
"171","D","QC","Lower",24374350547.2228
"171","D","QC","Upper",72586465523.4789
"171","D","NYISO","Lower",6802048545.75115
"171","D","NYISO","Upper",20438847793.7234
"171","D","NB","Lower",703453622.191195
"171","D","NB","Upper",2094874774.02205
"172","A","QC","Lower",4627046823.58598
"172","A","QC","Upper",13779278922.1215
"172","A","NYISO","Lower",4340455757.23738
"172","A","NYISO","Upper",13042234847.4681
"172","A","NB","Lower",712212806.732761
"172","A","NB","Upper",2120959499.66462
"172","B1","QC","Lower",24356970907.3725
"172","B1","QC","Upper",72534709205.8548
"172","B1","NYISO","Lower",7000548922.36612
"172","B1","NYISO","Upper",21035303252.302
"172","B1","NB","Lower",712212806.732761
"172","B1","NB","Upper",2120959499.66462
"172","B2","QC","Lower",4627046823.58598
"172","B2","QC","Upper",13779278922.1215
"172","B2","NYISO","Lower",7000548922.36612
"172","B2","NYISO","Upper",21035303252.302
"172","B2","NB","Lower",712212806.732761
"172","B2","NB","Upper",2120959499.66462
"172","B3","QC","Lower",32691829078.2896
"172","B3","QC","Upper",97355797016.7581
"172","B3","NYISO","Lower",7000548922.36612
"172","B3","NYISO","Upper",21035303252.302
"172","B3","NB","Lower",712212806.732761
"172","B3","NB","Upper",2120959499.66462
"172","C1","QC","Lower",4627046823.58598
"172","C1","QC","Upper",13779278922.1215
"172","C1","NYISO","Lower",4340455757.23738
"172","C1","NYISO","Upper",13042234847.4681
"172","C1","NB","Lower",712212806.732761
"172","C1","NB","Upper",2120959499.66462
"172","C2","QC","Lower",4627046823.58598
"172","C2","QC","Upper",13779278922.1215
"172","C2","NYISO","Lower",7000548922.36612
"172","C2","NYISO","Upper",21035303252.302
"172","C2","NB","Lower",712212806.732761
"172","C2","NB","Upper",2120959499.66462
"172","C3","QC","Lower",24356970907.3725
"172","C3","QC","Upper",72534709205.8548
"172","C3","NYISO","Lower",7000548922.36612
"172","C3","NYISO","Upper",21035303252.302
"172","C3","NB","Lower",712212806.732761
"172","C3","NB","Upper",2120959499.66462
"172","D","QC","Lower",24356970907.3725
"172","D","QC","Upper",72534709205.8548
"172","D","NYISO","Lower",7000548922.36612
"172","D","NYISO","Upper",21035303252.302
"172","D","NB","Lower",712212806.732761
"172","D","NB","Upper",2120959499.66462
"173","A","QC","Lower",4598082964.67618
"173","A","QC","Upper",13693024966.6731
"173","A","NYISO","Lower",4602809267.64412
"173","A","NYISO","Upper",13830556693.6422
"173","A","NB","Lower",711508665.81791
"173","A","NB","Upper",2118862578.14294
"173","B1","QC","Lower",24293482808.8723
"173","B1","QC","Upper",72345642561.2272
"173","B1","NYISO","Lower",7423809802.69788
"173","B1","NYISO","Upper",22307120801.3758
"173","B1","NB","Lower",711508665.81791
"173","B1","NB","Upper",2118862578.14294
"173","B2","QC","Lower",4598082964.67618
"173","B2","QC","Upper",13693024966.6731
"173","B2","NYISO","Lower",7423809802.69788
"173","B2","NYISO","Upper",22307120801.3758
"173","B2","NB","Lower",711508665.81791
"173","B2","NB","Upper",2118862578.14294
"173","B3","QC","Lower",32619957602.8917
"173","B3","QC","Upper",97141764796.2491
"173","B3","NYISO","Lower",7423809802.69788
"173","B3","NYISO","Upper",22307120801.3758
"173","B3","NB","Lower",711508665.81791
"173","B3","NB","Upper",2118862578.14294
"173","C1","QC","Lower",4598082964.67618
"173","C1","QC","Upper",13693024966.6731
"173","C1","NYISO","Lower",4602809267.64412
"173","C1","NYISO","Upper",13830556693.6422
"173","C1","NB","Lower",711508665.81791
"173","C1","NB","Upper",2118862578.14294
"173","C2","QC","Lower",4598082964.67618
"173","C2","QC","Upper",13693024966.6731
"173","C2","NYISO","Lower",7423809802.69788
"173","C2","NYISO","Upper",22307120801.3758
"173","C2","NB","Lower",711508665.81791
"173","C2","NB","Upper",2118862578.14294
"173","C3","QC","Lower",24293482808.8723
"173","C3","QC","Upper",72345642561.2272
"173","C3","NYISO","Lower",7423809802.69788
"173","C3","NYISO","Upper",22307120801.3758
"173","C3","NB","Lower",711508665.81791
"173","C3","NB","Upper",2118862578.14294
"173","D","QC","Lower",24293482808.8723
"173","D","QC","Upper",72345642561.2272
"173","D","NYISO","Lower",7423809802.69788
"173","D","NYISO","Upper",22307120801.3758
"173","D","NB","Lower",711508665.81791
"173","D","NB","Upper",2118862578.14294
"174","A","QC","Lower",4677491326.18357
"174","A","QC","Upper",13929501925.6659
"174","A","NYISO","Lower",4369926214.20413
"174","A","NYISO","Upper",13130787903.2576
"174","A","NB","Lower",717917408.068475
"174","A","NB","Upper",2137947720.43291
"174","B1","QC","Lower",24467173548.6252
"174","B1","QC","Upper",72862891087.2299
"174","B1","NYISO","Lower",7048121730.21788
"174","B1","NYISO","Upper",21178250391.2797
"174","B1","NB","Lower",717917408.068475
"174","B1","NB","Upper",2137947720.43291
"174","B2","QC","Lower",4677491326.18357
"174","B2","QC","Upper",13929501925.6659
"174","B2","NYISO","Lower",7048121730.21788
"174","B2","NYISO","Upper",21178250391.2797
"174","B2","NB","Lower",717917408.068475
"174","B2","NB","Upper",2137947720.43291
"174","B3","QC","Lower",32816719975.4797
"174","B3","QC","Upper",97727720313.1563
"174","B3","NYISO","Lower",7048121730.21788
"174","B3","NYISO","Upper",21178250391.2797
"174","B3","NB","Lower",717917408.068475
"174","B3","NB","Upper",2137947720.43291
"174","C1","QC","Lower",4677491326.18357
"174","C1","QC","Upper",13929501925.6659
"174","C1","NYISO","Lower",4369926214.20413
"174","C1","NYISO","Upper",13130787903.2576
"174","C1","NB","Lower",717917408.068475
"174","C1","NB","Upper",2137947720.43291
"174","C2","QC","Lower",4677491326.18357
"174","C2","QC","Upper",13929501925.6659
"174","C2","NYISO","Lower",7048121730.21788
"174","C2","NYISO","Upper",21178250391.2797
"174","C2","NB","Lower",717917408.068475
"174","C2","NB","Upper",2137947720.43291
"174","C3","QC","Lower",24467173548.6252
"174","C3","QC","Upper",72862891087.2299
"174","C3","NYISO","Lower",7048121730.21788
"174","C3","NYISO","Upper",21178250391.2797
"174","C3","NB","Lower",717917408.068475
"174","C3","NB","Upper",2137947720.43291
"174","D","QC","Lower",24467173548.6252
"174","D","QC","Upper",72862891087.2299
"174","D","NYISO","Lower",7048121730.21788
"174","D","NYISO","Upper",21178250391.2797
"174","D","NB","Lower",717917408.068475
"174","D","NB","Upper",2137947720.43291
"175","A","QC","Lower",4655530533.71184
"175","A","QC","Upper",13864103001.3939
"175","A","NYISO","Lower",4075670498.16386
"175","A","NYISO","Upper",12246606064.1943
"175","A","NB","Lower",721816362.478211
"175","A","NB","Upper",2149558750.61366
"175","B1","QC","Lower",24418979940.7215
"175","B1","QC","Upper",72719371215.7251
"175","B1","NYISO","Lower",6573952576.69429
"175","B1","NYISO","Upper",19753463271.317
"175","B1","NB","Lower",721816362.478211
"175","B1","NB","Upper",2149558750.61366
"175","B2","QC","Lower",4655530533.71184
"175","B2","QC","Upper",13864103001.3939
"175","B2","NYISO","Lower",6573952576.69429
"175","B2","NYISO","Upper",19753463271.317
"175","B2","NB","Lower",721816362.478211
"175","B2","NB","Upper",2149558750.61366
"175","B3","QC","Lower",32762078131.1224
"175","B3","QC","Upper",97564997686.1925
"175","B3","NYISO","Lower",6573952576.69429
"175","B3","NYISO","Upper",19753463271.317
"175","B3","NB","Lower",721816362.478211
"175","B3","NB","Upper",2149558750.61366
"175","C1","QC","Lower",4655530533.71184
"175","C1","QC","Upper",13864103001.3939
"175","C1","NYISO","Lower",4075670498.16386
"175","C1","NYISO","Upper",12246606064.1943
"175","C1","NB","Lower",721816362.478211
"175","C1","NB","Upper",2149558750.61366
"175","C2","QC","Lower",4655530533.71184
"175","C2","QC","Upper",13864103001.3939
"175","C2","NYISO","Lower",6573952576.69429
"175","C2","NYISO","Upper",19753463271.317
"175","C2","NB","Lower",721816362.478211
"175","C2","NB","Upper",2149558750.61366
"175","C3","QC","Lower",24418979940.7215
"175","C3","QC","Upper",72719371215.7251
"175","C3","NYISO","Lower",6573952576.69429
"175","C3","NYISO","Upper",19753463271.317
"175","C3","NB","Lower",721816362.478211
"175","C3","NB","Upper",2149558750.61366
"175","D","QC","Lower",24418979940.7215
"175","D","QC","Upper",72719371215.7251
"175","D","NYISO","Lower",6573952576.69429
"175","D","NYISO","Upper",19753463271.317
"175","D","NB","Lower",721816362.478211
"175","D","NB","Upper",2149558750.61366
"176","A","QC","Lower",4637502031.4041
"176","A","QC","Upper",13810414380.6995
"176","A","NYISO","Lower",3914294308.58979
"176","A","NYISO","Upper",11761701648.4068
"176","A","NB","Lower",706547225.64064
"176","A","NB","Upper",2104087480.62079
"176","B1","QC","Lower",24379488466.1965
"176","B1","QC","Upper",72601766172.3197
"176","B1","NYISO","Lower",6314337668.47459
"176","B1","NYISO","Upper",18973370398.0607
"176","B1","NB","Lower",706547225.64064
"176","B1","NB","Upper",2104087480.62079
"176","B2","QC","Lower",4637502031.4041
"176","B2","QC","Upper",13810414380.6995
"176","B2","NYISO","Lower",6314337668.47459
"176","B2","NYISO","Upper",18973370398.0607
"176","B2","NB","Lower",706547225.64064
"176","B2","NB","Upper",2104087480.62079
"176","B3","QC","Lower",32717319989.9404
"176","B3","QC","Upper",97431708585.1965
"176","B3","NYISO","Lower",6314337668.47459
"176","B3","NYISO","Upper",18973370398.0607
"176","B3","NB","Lower",706547225.64064
"176","B3","NB","Upper",2104087480.62079
"176","C1","QC","Lower",4637502031.4041
"176","C1","QC","Upper",13810414380.6995
"176","C1","NYISO","Lower",3914294308.58979
"176","C1","NYISO","Upper",11761701648.4068
"176","C1","NB","Lower",706547225.64064
"176","C1","NB","Upper",2104087480.62079
"176","C2","QC","Lower",4637502031.4041
"176","C2","QC","Upper",13810414380.6995
"176","C2","NYISO","Lower",6314337668.47459
"176","C2","NYISO","Upper",18973370398.0607
"176","C2","NB","Lower",706547225.64064
"176","C2","NB","Upper",2104087480.62079
"176","C3","QC","Lower",24379488466.1965
"176","C3","QC","Upper",72601766172.3197
