"Simulation","Pathway","NPV"
"708","C2",5723673552.97006
"708","C3",2742551843.26267
"708","D",2064470317.97494
"709","A",401849624385.04
"709","B1",4321793325.26655
"709","B2",9395751837.90543
"709","B3",3742106977.75021
"709","C1",5122268103.75959
"709","C2",5607733539.31397
"709","C3",2622967184.64953
"709","D",2084979470.9871
"71","A",401004375282.235
"71","B1",4341465861.31242
"71","B2",9622593935.37177
"71","B3",3734941710.6112
"71","C1",5019464006.60664
"71","C2",5647928765.86009
"71","C3",2612187210.20341
"71","D",2027153927.38684
"710","A",399418481583.395
"710","B1",4726792413.73764
"710","B2",10671358318.7999
"710","B3",3967885989.0867
"710","C1",5028700943.21485
"710","C2",6038845750.78356
"710","C3",2827550108.85033
"710","D",1990273929.30049
"711","A",401943917787.421
"711","B1",4431266189.09982
"711","B2",9965692097.65762
"711","B3",3826560639.13759
"711","C1",4964954012.07126
"711","C2",5773011955.40545
"711","C3",2680019872.29826
"711","D",2028910458.01759
"712","A",399355759709.502
"712","B1",4459976303.03141
"712","B2",9704039819.39536
"712","B3",3800980427.18218
"712","C1",5005621452.84324
"712","C2",5659999511.1616
"712","C3",2695571798.6625
"712","D",2034956272.97985
"713","A",400403242001.455
"713","B1",5100471163.42973
"713","B2",11111248870.3629
"713","B3",4266842548.23284
"713","C1",5114298782.63669
"713","C2",6397348737.31244
"713","C3",3091584451.20675
"713","D",2079700309.02348
"714","A",412249610976.751
"714","B1",4851284948.99848
"714","B2",10892687836.7263
"714","B3",4132825755.21082
"714","C1",5356090971.59635
"714","C2",6221871240.52896
"714","C3",2918282094.65817
"714","D",2170831768.0286
"715","A",402223992150.331
"715","B1",4733297678.61613
"715","B2",10607608103.3258
"715","B3",3976240139.15987
"715","C1",5026592873.16823
"715","C2",6051380998.2348
"715","C3",2823359252.72336
"715","D",2069974518.29611
"716","A",405342407127.108
"716","B1",4468782346.69319
"716","B2",10087421390.4891
"716","B3",3774797979.22767
"716","C1",5118353242.41383
"716","C2",5724514027.4218
"716","C3",2642115072.47406
"716","D",2052786752.03229
"717","A",403922794546.589
"717","B1",4364890154.52687
"717","B2",9767168556.93109
"717","B3",3732981557.42905
"717","C1",5145026476.05797
"717","C2",5659353517.34603
"717","C3",2628422224.32539
"717","D",2120619611.5672
"718","A",398288567387.104
"718","B1",4808436448.18406
"718","B2",10684466511.3445
"718","B3",4046048122.65524
"718","C1",4974412026.98956
"718","C2",6100048865.02347
"718","C3",2832707274.70427
"718","D",2071004681.15926
"719","A",405454368818.211
"719","B1",4698457340.47749
"719","B2",10631677155.8201
"719","B3",3982059140.30181
"719","C1",5308437558.11777
"719","C2",6085588052.09075
"719","C3",2819248997.88619
"719","D",2166779873.34008
"72","A",406571139858.293
"72","B1",4635799535.17636
"72","B2",10359698862.8252
"72","B3",3868457123.26157
"72","C1",5188212924.1749
"72","C2",5957061820.61474
"72","C3",2756815642.64532
"72","D",2114848079.95564
"720","A",400011838758.898
"720","B1",4675406895.31602
"720","B2",10386397702.1029
"720","B3",3996243969.7941
"720","C1",4975192298.70387
"720","C2",5893783098.07054
"720","C3",2818612698.01414
"720","D",1988813770.47952
"721","A",393736999782.021
"721","B1",4831613687.94749
"721","B2",10705531281.6184
"721","B3",4114953828.11947
"721","C1",4939284721.78474
"721","C2",6154434477.68351
"721","C3",2933253093.68797
"721","D",1970628050.42524
"722","A",411346853478.424
"722","B1",4780564168.23259
"722","B2",10538501124.8511
"722","B3",4104059487.88378
"722","C1",5245303895.63739
"722","C2",6133219472.12208
"722","C3",2909321145.59757
"722","D",2197458345.40138
"723","A",389872365593.999
"723","B1",4324649584.27151
"723","B2",9675949875.98024
"723","B3",3677886998.10304
"723","C1",4777769282.05364
"723","C2",5541554266.69743
"723","C3",2597130134.68623
"723","D",1807107366.25735
"724","A",406265736793.145
"724","B1",4442022929.11167
"724","B2",10012793151.6865
"724","B3",3781538772.393
"724","C1",5182660528.8345
"724","C2",5728759422.54888
"724","C3",2617732484.31647
"724","D",2109175222.88935
"725","A",403451868847.066
"725","B1",4784713186.90164
"725","B2",10511625319.0681
"725","B3",4107188398.97774
"725","C1",5111061314.06029
"725","C2",6102186310.06555
"725","C3",2900881337.24813
"725","D",2127538985.8762
"726","A",403606702863.566
"726","B1",4809654387.82175
"726","B2",10534431540.1677
"726","B3",4052136053.17849
"726","C1",5128523568.8923
"726","C2",6090588402.8221
"726","C3",2892842212.23973
"726","D",2162822886.25155
"727","A",397939200206.415
"727","B1",4432950409.24538
"727","B2",9914597266.76102
"727","B3",3772193661.26274
"727","C1",5029656302.24992
"727","C2",5634145195.68723
"727","C3",2676119810.18965
"727","D",1998075026.15152
"728","A",405077718076.562
"728","B1",4335278056.33819
"728","B2",9748217267.23038
"728","B3",3743021526.07302
"728","C1",5078407989.87306
"728","C2",5591291976.01952
"728","C3",2620814026.15951
"728","D",2004099609.07125
"729","A",395552425308.684
"729","B1",4338164885.78579
"729","B2",9713246867.24127
"729","B3",3706386918.67303
"729","C1",4848914175.15437
"729","C2",5583021003.78957
"729","C3",2618640829.8593
"729","D",1896539363.58432
"73","A",403268281683.627
"73","B1",4812989516.768
"73","B2",10803952422.4495
"73","B3",4135003997.28698
"73","C1",5209807239.27556
"73","C2",6235280343.53913
"73","C3",2942108247.32516
"73","D",2131109700.06597
"730","A",402416828229.811
"730","B1",4638205293.12999
"730","B2",10332538494.8397
"730","B3",3927476152.4846
"730","C1",5110020597.18587
"730","C2",5949435132.29367
"730","C3",2774825478.30033
"730","D",2032548074.96043
"731","A",404757532353.434
"731","B1",4697308390.67103
"731","B2",10279610985.9902
"731","B3",4032466822.17339
"731","C1",5164405323.14001
"731","C2",6027426267.49569
"731","C3",2837624991.47182
"731","D",2125744230.18019
"732","A",394134109242.086
"732","B1",4708745633.0423
"732","B2",10562791800.9304
"732","B3",3954609206.00248
"732","C1",4925443643.00942
"732","C2",5996743847.07754
"732","C3",2795976952.71748
"732","D",1895172135.3968
"733","A",398181197806.76
"733","B1",4476626010.91524
"733","B2",10066999111.2317
"733","B3",3786947734.52455
"733","C1",4920644124.73075
"733","C2",5749580655.86862
"733","C3",2644707039.93985
"733","D",1990246191.39831
"734","A",385286079786.356
"734","B1",4449712411.29629
"734","B2",10130163531.2213
"734","B3",3749535037.07349
"734","C1",4591649809.92098
"734","C2",5699937422.36462
"734","C3",2581006049.81865
"734","D",1717108971.11213
"735","A",415840368652.666
"735","B1",4949523795.37769
"735","B2",10849500361.5292
"735","B3",4275916102.15139
"735","C1",5516753975.13509
"735","C2",6333821651.68427
"735","C3",3040952191.49865
"735","D",2337501399.93015
"736","A",407865232109.75
"736","B1",4767202603.67924
"736","B2",10357699018.0032
"736","B3",4046494309.6085
"736","C1",5214794946.92188
"736","C2",6047532822.73467
"736","C3",2866862666.45646
"736","D",2134690730.23616
"737","A",404248352689.579
"737","B1",4665519439.10052
"737","B2",10427151945.0044
"737","B3",3975157604.31048
"737","C1",5090834621.59313
"737","C2",5944911312.31987
"737","C3",2761954658.16011
"737","D",2007491781.28914
"738","A",402048017398.688
"738","B1",4763575826.74975
"738","B2",10506347068.8243
"738","B3",4008645907.79271
"738","C1",5169230730.19489
"738","C2",6117685756.54194
"738","C3",2827873289.24394
"738","D",2132088371.95759
"739","A",405212968123.539
"739","B1",4843513916.82127
"739","B2",10945304663.6736
"739","B3",4102989198.65079
"739","C1",5186649580.22546
"739","C2",6234732048.35024
"739","C3",2933553926.95006
"739","D",2108179798.56595
"74","A",394163434400.561
"74","B1",4571842708.37196
"74","B2",10132860540.234
"74","B3",3887807249.84669
"74","C1",4858385748.02644
"74","C2",5787841515.11911
"74","C3",2799249182.02479
"74","D",1898505341.95967
"740","A",411082452066.697
"740","B1",4381060033.05129
"740","B2",9788331657.44037
"740","B3",3784225945.21421
"740","C1",5221274911.37411
"740","C2",5643875335.71508
"740","C3",2684958873.69184
"740","D",2129651610.41106
"741","A",379460383644.855
"741","B1",4163708579.36176
"741","B2",8988121993.43295
"741","B3",3555682853.21398
"741","C1",4600703457.29069
"741","C2",5307113748.798
"741","C3",2525581225.25882
"741","D",1754236269.49125
"742","A",411322956087.142
"742","B1",4704300623.66459
"742","B2",10328632440.0774
"742","B3",4010873397.47082
"742","C1",5327733389.7691
"742","C2",5997371710.59001
"742","C3",2833831837.06567
"742","D",2220170867.74886
"743","A",392464794088.893
"743","B1",4726190497.70709
"743","B2",10255376289.3557
"743","B3",4020944266.9061
"743","C1",4831724891.56982
"743","C2",5900556243.26477
"743","C3",2883054881.68998
"743","D",1969227260.32172
"744","A",404028366779.979
"744","B1",4758249459.48774
"744","B2",10417115365.3386
"744","B3",4019312791.88266
"744","C1",5062370919.06448
"744","C2",6023546049.01913
"744","C3",2924157316.0203
"744","D",2098210219.31085
"745","A",416801051831.111
"745","B1",5017515333.19649
"745","B2",11169256912.0673
"745","B3",4242362698.11891
"745","C1",5481232501.58235
"745","C2",6487428284.53251
"745","C3",2979980217.70851
"745","D",2342441902.95281
"746","A",403184924513.681
"746","B1",5036539758.59684
"746","B2",11193342627.8891
"746","B3",4218104810.18318
"746","C1",5160026186.2201
"746","C2",6340731252.07159
"746","C3",3018806702.33896
"746","D",2159965836.59454
"747","A",393891260608.009
"747","B1",4405795386.84103
"747","B2",9743516182.60999
"747","B3",3759584320.65166
"747","C1",4841722452.05778
"747","C2",5580172205.36992
"747","C3",2698245072.30883
"747","D",1926453111.93218
"748","A",399157657057.34
"748","B1",4374388249.93158
"748","B2",9804169233.13107
"748","B3",3736280994.12067
"748","C1",5052269380.85594
"748","C2",5611625030.99292
"748","C3",2617426613.2257
"748","D",1950246564.41647
"749","A",403894031697.632
"749","B1",5002563127.42411
"749","B2",11003084106.0786
"749","B3",4250074527.79194
"749","C1",5094355146.67777
"749","C2",6347639153.23404
"749","C3",3005256472.96006
"749","D",2115473417.38548
"75","A",413132107180.406
"75","B1",4953011527.33016
"75","B2",10838257787.6828
"75","B3",4249133425.94991
"75","C1",5453510561.39769
"75","C2",6320544027.71458
"75","C3",3060049601.62723
"75","D",2304071486.64613
"134","A",408104706307.944
"134","B1",4298201141.96475
"134","B2",9374326413.47671
"134","B3",3742676875.15738
"134","C1",5230519852.8075
"134","C2",5520346554.60059
"134","C3",2630470138.03152
"134","D",2176654275.48067
"135","A",402735316887.223
"135","B1",4173878632.98542
"135","B2",9240850075.98441
"135","B3",3552910218.97471
"135","C1",5080783408.50772
"135","C2",5354809105.32644
"135","C3",2507720949.71431
"135","D",2041612619.60995
"136","A",406311504270.479
"136","B1",4957372473.44338
"136","B2",10844893173.86
"136","B3",4210882198.57879
"136","C1",5213179612.87072
"136","C2",6308182687.06562
"136","C3",2923119345.17685
"136","D",2105581467.52219
"137","A",406723026801.488
"137","B1",4664687613.7045
"137","B2",10315574838.1977
"137","B3",3984748720.60196
"137","C1",5119328876.97652
"137","C2",5973099895.82984
"137","C3",2748805579.89508
"137","D",2036303314.16613
"138","A",403516462279.476
"138","B1",4440227031.47333
"138","B2",10031760650.8946
"138","B3",3746885383.3325
"138","C1",4980872342.88682
"138","C2",5667150452.90031
"138","C3",2621723496.03683
"138","D",1997175409.017
"139","A",401452886878.114
"139","B1",4824443847.32642
"139","B2",10762379995.1589
"139","B3",4076397116.61008
"139","C1",5034148107.17312
"139","C2",6130810664.70364
"139","C3",2902893642.01991
"139","D",2054916589.51479
"14","A",401051915622.276
"14","B1",4231678454.33109
"14","B2",9309289636.47543
"14","B3",3649604982.50882
"14","C1",4995843004.38183
"14","C2",5432062096.37761
"14","C3",2534526127.47397
"14","D",1939883172.45871
"140","A",411483297075.831
"140","B1",4605346201.46649
"140","B2",10057267165.1356
"140","B3",3951083862.38215
"140","C1",5276713443.37728
"140","C2",5899555624.66769
"140","C3",2789773574.44225
"140","D",2175713051.04062
"141","A",392293756734.976
"141","B1",4272988518.09678
"141","B2",9470054164.40079
"141","B3",3580919468.56307
"141","C1",4815206630.0889
"141","C2",5463411159.81196
"141","C3",2517275559.50984
"141","D",1874296240.1272
"142","A",403511028947.091
"142","B1",4666140388.396
"142","B2",10346202564.5147
"142","B3",4000243119.19075
"142","C1",5092417323.21029
"142","C2",5994380709.65646
"142","C3",2820151914.82221
"142","D",2089757200.22599
"143","A",395724595018.411
"143","B1",4505825347.89732
"143","B2",9967659075.14056
"143","B3",3857692486.07142
"143","C1",4956779089.75883
"143","C2",5766878559.36082
"143","C3",2716252746.9359
"143","D",1953215407.02647
"144","A",402218073537.079
"144","B1",4412185664.21898
"144","B2",9735678511.27117
"144","B3",3751720608.15002
"144","C1",5098052490.16303
"144","C2",5652864625.98796
"144","C3",2623575261.22024
"144","D",1993690505.35021
"145","A",399824030678.632
"145","B1",4596172548.3256
"145","B2",10051435452.5822
"145","B3",3932001185.86961
"145","C1",5120215654.67168
"145","C2",5845167426.61503
"145","C3",2757289329.86587
"145","D",2029713025.33146
"146","A",394794890549.326
"146","B1",4635183651.41702
"146","B2",10186243947.0039
"146","B3",3930007885.90828
"146","C1",4879439245.69375
"146","C2",5875984976.23014
"146","C3",2781095909.53708
"146","D",1867543923.03673
"147","A",405709113474.542
"147","B1",4703128162.92397
"147","B2",10329766371.4253
"147","B3",4041268902.68934
"147","C1",5179717932.75302
"147","C2",6014277808.78205
"147","C3",2865704564.56729
"147","D",2140337711.65296
"148","A",403074667884.984
"148","B1",5142441781.20466
"148","B2",11199398281.9949
"148","B3",4318240781.63601
"148","C1",5073451191.78926
"148","C2",6472486255.49528
"148","C3",3063254681.94754
"148","D",2113530651.51484
"149","A",400035996014.405
"149","B1",4566140916.96847
"149","B2",10068167193.5357
"149","B3",3832743904.24618
"149","C1",5033246053.10612
"149","C2",5822688996.8881
"149","C3",2704002286.1191
"149","D",1988066643.97873
"15","A",401486037404.069
"15","B1",4642598939.11882
"15","B2",10505889685.1093
"15","B3",3926151106.30263
"15","C1",5060221256.78091
"15","C2",5952638347.90616
"15","C3",2774061096.34677
"15","D",2140989826.28681
"150","A",400011102973.239
"150","B1",4945427347.32332
"150","B2",10881469365.7032
"150","B3",4180650507.89121
"150","C1",5130076951.50592
"150","C2",6272261341.54101
"150","C3",3002948296.8588
"150","D",2087639824.78246
"151","A",395195203534.005
"151","B1",4472352912.91229
"151","B2",9635824583.1803
"151","B3",3831784593.73589
"151","C1",5015495307.51112
"151","C2",5660346316.31458
"151","C3",2741823181.98228
"151","D",1976275813.27208
"152","A",402908048574.034
"152","B1",4377351325.49154
"152","B2",9698892454.95152
"152","B3",3731857357.68938
"152","C1",5105341375.05108
"152","C2",5608771324.6637
"152","C3",2608719295.75436
"152","D",2072035487.18233
"153","A",398529391479.63
"153","B1",4499346893.30899
"153","B2",9983402366.11826
"153","B3",3854425322.14839
"153","C1",5018629251.9548
"153","C2",5776775619.94377
"153","C3",2691215710.86441
"153","D",1982146025.54174
"154","A",396843587051.985
"154","B1",4415122999.91963
"154","B2",9796444212.95609
"154","B3",3733121134.52655
"154","C1",4855545094.30177
"154","C2",5626426967.1274
"154","C3",2637857958.47337
"154","D",1927440287.9648
"155","A",409931078637.102
"155","B1",4924698452.6704
"155","B2",10672158983.6607
"155","B3",4163819156.08274
"155","C1",5292053374.84372
"155","C2",6260651078.68897
"155","C3",3001570857.54787
"155","D",2164037074.33417
"156","A",416673018108.931
"156","B1",4944731204.70465
"156","B2",10700771089.298
"156","B3",4295413392.67373
"156","C1",5662075575.36447
"156","C2",6328162110.72158
"156","C3",3077996097.25459
"156","D",2374678715.16497
"750","A",402224895827.669
"750","B1",4959060119.65218
"750","B2",10905989245.5832
"750","B3",4182886000.31149
"750","C1",5142382669.64677
"750","C2",6240286146.16406
"750","C3",2974010168.05554
"750","D",2117697381.91845
"751","A",409538178663.937
"751","B1",4593547809.29632
"751","B2",10238114079.7244
"751","B3",3889457944.3213
"751","C1",5293935855.58145
"751","C2",5906866985.60924
"751","C3",2698606843.42214
"751","D",2200559670.5944
"752","A",394645533803.011
"752","B1",4201112566.1112
"752","B2",9249630435.55581
"752","B3",3597349023.26493
"752","C1",4872837394.76459
"752","C2",5408851385.98185
"752","C3",2547155049.72053
"752","D",1920122810.62549
"753","A",404457747875.55
"753","B1",4529456570.48266
"753","B2",10397755880.9976
"753","B3",3825204147.33543
"753","C1",5004667733.34453
"753","C2",5792526919.17893
"753","C3",2646419769.07049
"753","D",2113243350.75355
"754","A",401453978470.384
"754","B1",5288805393.49733
"754","B2",11678304303.3559
"754","B3",4468725591.45208
"754","C1",5211234000.0717
"754","C2",6723737854.33389
"754","C3",3212011697.72766
"754","D",2086589627.62216
"755","A",396799168879.072
"755","B1",4497275795.71535
"755","B2",10104839496.9834
"755","B3",3764204922.75027
"755","C1",4934783487.82321
"755","C2",5704815568.18405
"755","C3",2676013832.39121
"755","D",1951214802.06689
"756","A",405970381137.295
"756","B1",4599575240.94238
"756","B2",10174724871.7234
"756","B3",3930381405.97084
"756","C1",5187247923.48535
"756","C2",5925288571.79992
"756","C3",2784649869.53014
"756","D",2144097619.84858
"757","A",397726611086.582
"757","B1",4751506644.58509
"757","B2",10612622169.3354
"757","B3",4028274632.20338
"757","C1",5102245949.28375
"757","C2",6108773147.49048
"757","C3",2839616311.86193
"757","D",2018811322.11665
"758","A",405055060699.934
"758","B1",4572189375.68005
"758","B2",10305630105.5637
"758","B3",3942940006.39266
"758","C1",5189932947.69935
"758","C2",5935656901.15434
"758","C3",2800258404.99261
"758","D",2134431332.11033
"759","A",408806387972.294
"759","B1",4854293245.2638
"759","B2",10635314151.7355
"759","B3",4139084743.2836
"759","C1",5224903647.41366
"759","C2",6150447413.82113
"759","C3",2965646515.44775
"759","D",2218730960.42578
"76","A",390738126684.331
"76","B1",4228569686.51906
"76","B2",9425997399.8516
"76","B3",3628295285.27366
"76","C1",4821191822.03553
"76","C2",5444397634.70175
"76","C3",2553399796.49371
"76","D",1890403645.73529
"760","A",407305988287.358
"760","B1",4690587375.96763
"760","B2",10330792461.4764
"760","B3",4000024455.23505
"760","C1",5211272721.50526
"760","C2",5955345089.70905
"760","C3",2822232881.96157
"760","D",2186572070.54654
"761","A",409026513219.043
"761","B1",4422982103.80954
"761","B2",9790192861.08541
"761","B3",3797375897.73929
"761","C1",5264919856.72933
"761","C2",5756587581.70666
"761","C3",2648972366.07421
"761","D",2196113605.71718
"762","A",404212822185.498
"762","B1",4614901752.4581
"762","B2",10160307121.7554
"762","B3",3927892809.05999
"762","C1",5175950635.42819
"762","C2",5927803034.13105
"762","C3",2810970821.60853
"762","D",2108375040.97208
"763","A",397266554256.157
"763","B1",4812610562.41922
"763","B2",10674514046.7217
"763","B3",4042814079.45871
"763","C1",4933219018.20781
"763","C2",6064183014.3277
"763","C3",2879576483.65067
"763","D",1966359599.22081
"764","A",385816439513.569
"764","B1",4829059193.59316
"764","B2",10425957694.8638
"764","B3",4120792264.91339
"764","C1",4695696042.41222
"764","C2",6074323313.53943
"764","C3",2953499289.15955
"764","D",1859979707.14211
"765","A",396784396526.501
"765","B1",4517224102.77118
"765","B2",9812155279.78382
"765","B3",3886721721.34115
"765","C1",4923074186.54522
"765","C2",5722065214.37576
"765","C3",2787830094.60402
"765","D",1907342504.43879
"766","A",395367077904.803
"766","B1",4373878130.53519
"766","B2",9471543368.2227
"766","B3",3725887396.73837
"766","C1",4910071810.19423
"766","C2",5591431382.38278
"766","C3",2623685468.73371
"766","D",1931934869.9297
"767","A",385099174069.928
"767","B1",4439158439.77522
"767","B2",9705161228.36804
"767","B3",3727116137.80162
"767","C1",4592176151.76475
"767","C2",5617281599.704
"767","C3",2625534060.99576
"767","D",1731788141.91362
"768","A",405240336479.5
"768","B1",4791952542.4829
"768","B2",10916983393.3419
"768","B3",4024528589.23132
"768","C1",5141674367.51559
"768","C2",6161561705.65953
"768","C3",2833573533.85454
"768","D",2124707650.47159
"769","A",418126280569.724
"769","B1",5111045125.25525
"769","B2",11275830614.5066
"769","B3",4347872935.49516
"769","C1",5418361133.2452
"769","C2",6462777047.12429
"769","C3",3147830825.91072
"769","D",2349758295.64178
"77","A",395538262331.03
"77","B1",4545596130.4866
"77","B2",10325175490.8148
"77","B3",3841899403.86573
"77","C1",4953552248.62281
"77","C2",5825039057.29842
"77","C3",2700026167.00615
"77","D",1935770180.17288
"770","A",397413233856.32
"770","B1",4545080897.0069
"770","B2",10042917473.4645
"770","B3",3858951051.78439
"770","C1",4964229502.39178
"770","C2",5810767922.72992
"770","C3",2739471695.06703
"770","D",1964541269.16183
"771","A",396962539858.588
"771","B1",4459149652.72666
"771","B2",9897688200.76655
"771","B3",3803629510.83379
"771","C1",4953823060.98424
"771","C2",5704329728.39205
"771","C3",2701867295.79513
"771","D",1934066517.3743
"772","A",406569895288.505
"772","B1",4740338364.34109
"772","B2",10399590041.8168
"772","B3",4062275586.48607
"772","C1",5301597726.50961
"772","C2",6045525164.69302
"772","C3",2888444317.58384
"772","D",2143902638.00982
"773","A",402374810113.289
"773","B1",4543076857.36743
"773","B2",10132567254.1735
"773","B3",3845465486.0314
"773","C1",5124745967.95708
"773","C2",5772682046.69625
"773","C3",2730579288.55411
"773","D",2052069477.66102
"774","A",395348237174.932
"774","B1",4601938982.62601
"774","B2",10165657691.0264
"774","B3",3914886615.0927
"774","C1",4950884294.42912
"774","C2",5796655411.75041
"774","C3",2829911807.82542
"774","D",1931533246.34864
"775","A",401073565698.902
"775","B1",4661100886.96448
"775","B2",10424412061.2792
"775","B3",3947538599.93512
"775","C1",5105870365.6315
"775","C2",5990726153.83397
"775","C3",2818631034.36692
"775","D",2051932263.10408
"776","A",409500895443.255
"776","B1",4931218849.5534
"776","B2",11146159504.5728
"776","B3",4143769363.40781
"776","C1",5209535823.44032
"776","C2",6283290607.00838
"776","C3",2902912600.96239
"776","D",2081407218.25599
"777","A",390115667570.509
"777","B1",4456991369.89758
"777","B2",9777027312.12223
"777","B3",3768758720.27649
"777","C1",4762339576.01286
"777","C2",5688004193.98262
"777","C3",2674476380.17068
"777","D",1820910999.90847
"778","A",409669612309.843
"778","B1",4870095668.36497
"778","B2",10765236760.7908
"778","B3",4162764844.02455
"778","C1",5230562965.46128
"778","C2",6135778569.96564
"778","C3",2961477893.2026
"778","D",2217237428.76513
"779","A",398784219886.126
"779","B1",4617701248.49766
"779","B2",10271743765.1358
"779","B3",3914330913.21971
"779","C1",4969618600.98079
"779","C2",5874038055.82455
"779","C3",2775910317.81234
"779","D",2001672249.13938
"78","A",408631593744.188
"78","B1",4773534222.59012
"78","B2",10415110220.6146
"78","B3",4079764366.6242
"78","C1",5147890080.63669
"78","C2",6036880308.98383
"78","C3",2908326771.20121
"78","D",2110511565.81988
"780","A",408434251113.866
"780","B1",4641294644.69751
"780","B2",10518473444.8763
"780","B3",3901916513.39847
"780","C1",5185119398.24613
"780","C2",5969550008.22313
"780","C3",2735062448.50008
"780","D",2102016751.53309
"781","A",424633963457.956
"781","B1",4877193823.39991
"781","B2",10726694293.2035
"781","B3",4200204359.75046
"781","C1",5679787009.38863
"781","C2",6313574911.5566
"781","C3",2975391024.86085
"781","D",2469947695.74234
"782","A",394470597598.398
"782","B1",4246680142.97388
"782","B2",9641732650.53173
"782","B3",3605607619.5959
"782","C1",4881587559.60688
"782","C2",5471965361.75488
"782","C3",2545034039.3524
"782","D",1882669660.55207
"783","A",399766043546.775
"783","B1",4613864594.26202
"783","B2",10326495198.1979
"783","B3",3909787294.29797
"783","C1",5044081050.86141
"783","C2",5867794666.45448
"783","C3",2784557587.4401
"783","D",2066947494.91552
"784","A",407698410453.801
"784","B1",4419605904.0635
"784","B2",9739337810.80258
"784","B3",3777379308.94245
"784","C1",5237020646.33427
"784","C2",5689587121.01284
"784","C3",2681720626.14929
"784","D",2077020075.62422
"785","A",394746432395.251
"785","B1",4984102332.18153
"785","B2",10834213545.5205
"785","B3",4242191314.91703
"785","C1",4962329389.98381
"785","C2",6242857980.08426
"785","C3",3013607494.28239
"785","D",1979013587.36395
"786","A",400886253825.436
"786","B1",4385808680.70974
"786","B2",9805559602.78288
"786","B3",3736588226.51479
"786","C1",5070591129.14818
"786","C2",5685351837.60897
"786","C3",2614204964.76438
"786","D",2004460903.65138
"787","A",405833765972.998
"787","B1",4230815955.93601
"787","B2",9338171589.88993
"787","B3",3625485806.84064
"787","C1",5103076574.3339
"787","C2",5477882803.42644
"787","C3",2515442180.19481
"787","D",2085003178.69002
"788","A",412895676039.797
"788","B1",5164919677.4793
"788","B2",11135945064.9424
"788","B3",4405357617.96391
"788","C1",5366841446.7168
"788","C2",6570141028.13312
"788","C3",3123586393.86409
"788","D",2231290866.85958
"789","A",393748340228.51
"789","B1",4686064532.23621
"789","B2",10318006680.6991
"789","B3",3937330563.41709
"789","C1",4817305768.72444
"789","C2",5899084127.50363
"789","C3",2834193203.94264
"789","D",1912497631.78619
"79","A",417328122406.957
"79","B1",4938998657.78257
"79","B2",10742362931.6036
"79","B3",4207735963.56599
"79","C1",5481842773.51976
"79","C2",6300145200.17408
"79","C3",3010976998.24253
"79","D",2303109216.41344
"790","A",400601207541.943
"790","B1",4572954741.28679
"790","B2",10090308382.2198
"790","B3",3901646409.04986
"790","C1",5065962903.73991
"790","C2",5821513498.58083
"790","C3",2767461155.07487
"790","D",2068783931.5319
"791","A",399951839549.432
"791","B1",4288585840.64629
"791","B2",9701421352.31657
"791","B3",3695697132.40123
"791","C1",5025263720.61907
"791","C2",5564172520.10248
"791","C3",2560827471.1736
"791","D",2041027000.22659
"792","A",404837665889.283
"792","B1",4639214817.93835
"792","B2",10143853370.263
"792","B3",3977794615.77878
"792","C1",5186689342.56264
"792","C2",5979760317.8967
"792","C3",2826617852.51625
"792","D",2132876707.23801
"793","A",393696373353.209
"793","B1",4813670535.66185
"793","B2",11122969270.442
"793","B3",3990307411.60641
"793","C1",4908271426.85818
"793","C2",6180961790.97369
"793","C3",2771620345.80659
"793","D",1960828941.3931
"794","A",392299556431.128
"794","B1",4340130955.49961
"794","B2",9633500776.88784
"794","B3",3692931972.25275
"794","C1",4900736785.35284
"794","C2",5581664323.13568
"794","C3",2625268116.36656
"794","D",1894230381.01777
"795","A",403355843888.571
"795","B1",4497817157.44706
"795","B2",9932157417.27372
"795","B3",3808441564.22258
"795","C1",5124662169.47347
"795","C2",5738488224.35146
"795","C3",2645622594.20111
"795","D",2034135653.15928
"796","A",394933721979.109
"796","B1",4114211627.94108
"796","B2",9170405380.34291
"796","B3",3528147242.97445
"796","C1",4912919249.14023
"796","C2",5317638828.2337
"796","C3",2462251248.92981
"796","D",1928436796.21509
"797","A",404640504977.977
"797","B1",4665642442.80598
"797","B2",10589116532.1345
"797","B3",3907656812.74202
"797","C1",5159661538.83546
"797","C2",6022622334.25902
"797","C3",2753317541.84773
"797","D",2090659368.8466
"798","A",404136600042.246
"798","B1",4798553700.0329
"798","B2",10456716874.5774
"798","B3",4079125785.49215
"798","C1",5144801457.78477
"798","C2",6056219374.0353
"798","C3",2907216558.49154
"798","D",2067112195.66193
"799","A",409588187663.755
"799","B1",5040335179.15091
"799","B2",11229419738.1132
"799","B3",4258130194.12014
"799","C1",5245216534.40329
"799","C2",6529288527.93103
"799","C3",3010854786.47037
"799","D",2197068201.96129
"8","A",415261555719.405
"8","B1",4712312441.42168
"8","B2",10610813404.4154
"8","B3",3961853602.95744
"8","C1",5414063364.77463
"8","C2",6012891021.40485
"8","C3",2814012723.84885
"8","D",2203887896.73379
"80","A",405272979027.55
"80","B1",4716764540.67857
"80","B2",10443780720.1418
"80","B3",4011175787.13966
"80","C1",5136116496.09821
"80","C2",6055152313.05028
"80","C3",2846529494.97735
"80","D",2116782491.54812
"800","A",407350162138.699
"800","B1",4792585115.61958
"800","B2",10809462589.6497
"800","B3",4028561231.01124
"800","C1",5169966787.10604
"800","C2",6136199773.99906
"800","C3",2868398054.19236
"800","D",2124930245.9947
