"Pathway","Simulation","sum_NPV"
"C2",796,18.3798364960011
"C3",796,15.115621104793
"D",796,60.6011201829193
"A",797,44.2874849334583
"B1",797,17.0677186604573
"B2",797,20.4169382628893
"B3",797,17.0400756312799
"C1",797,17.0203478516484
"C2",797,18.9928968066546
"C3",797,15.7133402338833
"D",797,61.1040558431577
"A",798,44.2525488414652
"B1",798,16.7987437153497
"B2",798,20.0505770490473
"B3",798,16.7903945464997
"C1",798,16.9080564419062
"C2",798,18.7131594919511
"C3",798,15.4980538532456
"D",798,60.9618137537551
"A",799,44.1989412671154
"B1",799,17.1854890273863
"B2",799,20.5661906528918
"B3",799,17.1389561572508
"C1",799,16.9978905558795
"C2",799,19.1029372803357
"C3",799,15.8060836974961
"D",799,61.1163489614255
"A",8,44.0616081921025
"B1",8,17.0886186664811
"B2",8,20.3705851613403
"B3",8,17.0689494088454
"C1",8,17.0299816391182
"C2",8,18.9736714553903
"C3",8,15.762492834144
"D",8,61.0570273265182
"A",80,44.1134099341051
"B1",80,16.6268932732411
"B2",80,19.8990370049002
"B3",80,16.6364805531439
"C1",80,16.8344310296492
"C2",80,18.5555963957658
"C3",80,15.3441382945028
"D",80,60.7360152993136
"A",800,44.2953105783567
"B1",800,17.2065982759172
"B2",800,20.5679636471997
"B3",800,17.1799862420989
"C1",800,17.066464242853
"C2",800,19.1263208274474
"C3",800,15.8619239082131
"D",800,61.1887087470222
"A",801,44.3118494435595
"B1",801,17.0188037889496
"B2",801,20.3945711326921
"B3",801,16.9861738711126
"C1",801,16.9701513226387
"C2",801,18.9554315628463
"C3",801,15.6718157713133
"D",801,61.0225712336822
"A",802,44.3326488783439
"B1",802,17.2584948769371
"B2",802,20.5544412027399
"B3",802,17.2447785610546
"C1",802,17.1439049122356
"C2",802,19.1629539735146
"C3",802,15.9130846014533
"D",802,61.3643906062585
"A",803,44.0299764902845
"B1",803,17.1464119973435
"B2",803,20.418506525856
"B3",803,17.121765883874
"C1",803,16.9757876392954
"C2",803,19.0330561475221
"C3",803,15.803409743152
"D",803,61.050031620027
"A",804,44.5294210331227
"B1",804,17.0090315737919
"B2",804,20.3453238764448
"B3",804,16.9856471823327
"C1",804,17.0393081557115
"C2",804,18.9362487847888
"C3",804,15.6617331581579
"D",804,61.2094723572896
"A",805,44.163492656422
"B1",805,16.8235291579692
"B2",805,20.1692140889525
"B3",805,16.7958317508814
"C1",805,16.847400182847
"C2",805,18.7466599165637
"C3",805,15.4885424947078
"D",805,60.8203744320908
"A",806,44.4511189117866
"B1",806,16.7430840267566
"B2",806,20.1041725677723
"B3",806,16.7372210126747
"C1",806,16.9260470773231
"C2",806,18.708898989179
"C3",806,15.4265670171486
"D",806,60.9648544655429
"A",807,44.6485017781915
"B1",807,17.7946689449005
"B2",807,21.0685863561316
"B3",807,17.7887017389958
"C1",807,17.5273894022519
"C2",807,19.6697507410111
"C3",807,16.4523811933818
"D",807,62.0313088655228
"A",808,44.3778319467964
"B1",808,17.2024671696671
"B2",808,20.5093980065424
"B3",808,17.1909316944905
"C1",808,17.1393246525675
"C2",808,19.1112728511171
"C3",808,15.8574481114186
"D",808,61.3528053048918
"A",809,44.3699719665728
"B1",809,16.6876826065585
"B2",809,19.9968437975393
"B3",809,16.6847710954031
"C1",809,16.8749673490973
"C2",809,18.63620890698
"C3",809,15.3813786432359
"D",809,60.8941834232866
"A",81,44.3182315810112
"B1",81,17.0050691011478
"B2",81,20.3889560539485
"B3",81,16.9697463381733
"C1",81,16.9818234855922
"C2",81,18.9399007911698
"C3",81,15.6462210189103
"D",81,61.0744281874643
"A",810,44.302127280767
"B1",810,16.8330574015744
"B2",810,20.2426732848675
"B3",810,16.7855664379844
"C1",810,16.7804838055793
"C2",810,18.769702699423
"C3",810,15.4783798404366
"D",810,60.7158311491378
"A",811,44.3326102570639
"B1",811,16.9345881528596
"B2",811,20.2840830264667
"B3",811,16.9109551638697
"C1",811,16.9710208276012
"C2",811,18.8737529002027
"C3",811,15.6020141989598
"D",811,61.029433527785
"A",812,44.3122048934559
"B1",812,16.7948482176986
"B2",812,20.1217196907644
"B3",812,16.7736960896595
"C1",812,16.8785400546213
"C2",812,18.7287999906654
"C3",812,15.4696197094562
"D",812,60.8872305570016
"A",813,44.3600725805537
"B1",813,16.8016899662435
"B2",813,20.095566190769
"B3",813,16.7948917888364
"C1",813,16.9356193164372
"C2",813,18.7406272378085
"C3",813,15.4911885726116
"D",813,61.0156572082816
"A",814,44.3906320080874
"B1",814,16.9830602965718
"B2",814,20.3029629641915
"B3",814,16.9767853528483
"C1",814,17.0192674461001
"C2",814,18.9240043730827
"C3",814,15.6639969263894
"D",814,61.1053015609084
"A",815,44.2122607096531
"B1",815,17.1452154084516
"B2",815,20.4967216691433
"B3",815,17.1097598712155
"C1",815,16.9888252874929
"C2",815,19.0506941030454
"C3",815,15.7778248723987
"D",815,61.1151276433063
"A",816,44.3647079671711
"B1",816,17.3200078660095
"B2",816,20.7303675675114
"B3",816,17.2740017347144
"C1",816,17.1044297946901
"C2",816,19.2432875710385
"C3",816,15.9336856992629
"D",816,61.3182404829836
"A",817,44.2410430021577
"B1",817,16.918611072884
"B2",817,20.2804986209474
"B3",817,16.8926243633424
"C1",817,16.9105006776682
"C2",817,18.8544227626869
"C3",817,15.5695854883221
"D",817,60.9186325874251
"A",818,44.2974557791507
"B1",818,17.1121670443072
"B2",818,20.4129841532913
"B3",818,17.0938405150088
"C1",818,17.063267780264
"C2",818,19.0188537409775
"C3",818,15.7783324502692
"D",818,61.1641873868878
"A",819,44.1995397576552
"B1",819,16.7621771764489
"B2",819,20.0455940230767
"B3",819,16.7650801791223
"C1",819,16.9174295354842
"C2",819,18.7063954286691
"C3",819,15.4658900531064
"D",819,60.9535619633399
"A",82,44.4516819175438
"B1",82,17.4900140582183
"B2",82,20.791895299241
"B3",82,17.4785568496149
"C1",82,17.3135292853569
"C2",82,19.3895006270706
"C3",82,16.1322138098826
"D",82,61.6603890393784
"A",820,44.3300483039282
"B1",820,16.9725296618596
"B2",820,20.3813552584501
"B3",820,16.9322801240843
"C1",820,16.9084894872951
"C2",820,18.9318770487861
"C3",820,15.6108562074548
"D",820,61.0102971187373
"A",821,44.4060409994004
"B1",821,17.3064574768722
"B2",821,20.6128417611813
"B3",821,17.277942222042
"C1",821,17.1382980600551
"C2",821,19.2178082058238
"C3",821,15.9516798674155
"D",821,61.3737504993531
"A",822,44.3544401200019
"B1",822,16.6067242112989
"B2",822,19.979759286845
"B3",822,16.5836617592088
"C1",822,16.732145882864
"C2",822,18.5673096744337
"C3",822,15.2852856677466
"D",822,60.6446189955323
"A",823,44.045403105487
"B1",823,16.3031022189779
"B2",823,19.6073441549459
"B3",823,16.2788235315856
"C1",823,16.5783824987925
"C2",823,18.2391596705894
"C3",823,15.0167365909613
"D",823,60.271009322804
"A",824,44.2203679591049
"B1",824,17.1772267673149
"B2",824,20.5120522717682
"B3",824,17.1393870990996
"C1",824,17.0119322740027
"C2",824,19.0885634065907
"C3",824,15.8208413586995
"D",824,61.1137562469822
"A",825,44.370197586921
"B1",825,17.1850556190326
"B2",825,20.5727649593087
"B3",825,17.1527620365521
"C1",825,17.0421992404058
"C2",825,19.1128959399574
"C3",825,15.8246270437597
"D",825,61.2052572047447
"A",826,44.3032385027093
"B1",826,17.3371702176623
"B2",826,20.6236215070577
"B3",826,17.3108695064733
"C1",826,17.1496992498347
"C2",826,19.2190252072809
"C3",826,15.989637935669
"D",826,61.4333163880442
"A",827,44.3497280323934
"B1",827,16.5788987428827
"B2",827,19.8612609817318
"B3",827,16.5868489109494
"C1",827,16.8215519060675
"C2",827,18.5327509195093
"C3",827,15.2764530092975
"D",827,60.7832069160361
"A",828,44.4084221278521
"B1",828,17.0689192151028
"B2",828,20.4092455225184
"B3",828,17.050025424978
"C1",828,17.0323556186183
"C2",828,18.9939217906351
"C3",828,15.7248183512335
"D",828,61.2198543974939
"A",829,44.3337837230435
"B1",829,17.1054446038621
"B2",829,20.407861033245
"B3",829,17.0946070323165
"C1",829,17.0990234549274
"C2",829,19.0208945902552
"C3",829,15.7628036195967
"D",829,61.3052493780734
"A",83,44.5559680681391
"B1",83,16.9969663488015
"B2",83,20.3218580891998
"B3",83,16.9850075192562
"C1",83,17.0625992520565
"C2",83,18.9497747288356
"C3",83,15.6788122853858
"D",83,61.2219356926118
"A",830,44.4728881832244
"B1",830,17.3663078417381
"B2",830,20.7601944451199
"B3",830,17.3196931618472
"C1",830,17.1395462956052
"C2",830,19.2922043951419
"C3",830,15.9868505035877
"D",830,61.4113598152872
"A",831,44.1782129199118
"B1",831,17.0740486154235
"B2",831,20.399036458993
"B3",831,17.0415928248361
"C1",831,16.9543060975145
"C2",831,18.9874120282277
"C3",831,15.7184850265271
"D",831,61.0430922278146
"A",832,44.361828923857
"B1",832,17.4331592322156
"B2",832,20.7685475915022
"B3",832,17.3937588024547
"C1",832,17.1923532366496
"C2",832,19.3309786826754
"C3",832,16.0497413450438
"D",832,61.5020903377265
"A",833,44.308436986218
"B1",833,16.4858240992423
"B2",833,19.8564710348245
"B3",833,16.4717902354308
"C1",833,16.7101790909663
"C2",833,18.4559448885021
"C3",833,15.1790203149748
"D",833,60.5564422368455
"A",834,44.3728913068128
"B1",834,16.8473527314389
"B2",834,20.1418227754741
"B3",834,16.842376736466
"C1",834,16.9807876418623
"C2",834,18.7782407962005
"C3",834,15.5316736951479
"D",834,61.0369672257155
"A",835,44.322807824182
"B1",835,17.2203714966258
"B2",835,20.552014982234
"B3",835,17.2007615661715
"C1",835,17.1050001886185
"C2",835,19.1361968351123
"C3",835,15.8696908924788
"D",835,61.2967835489869
"A",836,44.1778361725228
"B1",836,16.4276262873588
"B2",836,19.7635476713831
"B3",836,16.432195736435
"C1",836,16.7085250041505
"C2",836,18.3956642805403
"C3",836,15.1319853666336
"D",836,60.5618391133777
"A",837,44.3171140587958
"B1",837,16.8031865994966
"B2",837,20.1501127163335
"B3",837,16.7935417904124
"C1",837,16.8778327357003
"C2",837,18.7483093728243
"C3",837,15.4832833092985
"D",837,60.8689079029214
"A",838,44.4257685378252
"B1",838,17.0786894667336
"B2",838,20.3805548106138
"B3",838,17.0573156399836
"C1",838,17.0556428775223
"C2",838,18.9964176576818
"C3",838,15.7460223328173
"D",838,61.2036515144773
"A",839,44.1380058579967
"B1",839,16.5606473229732
"B2",839,19.8521274009637
"B3",839,16.5433431042932
"C1",839,16.7653675562462
"C2",839,18.505230836469
"C3",839,15.2627487115687
"D",839,60.6521556453924
"A",84,44.310786867442
"B1",84,17.049151477512
"B2",84,20.3521164553851
"B3",84,17.0378821372312
"C1",84,17.0474115849354
"C2",84,18.9672342037107
"C3",84,15.7221414295783
"D",84,61.2320303202628
"A",840,44.1646253736923
"B1",840,16.7222499946287
"B2",840,19.9982717457781
"B3",840,16.7252883901289
"C1",840,16.8315902334152
"C2",840,18.6519027225326
"C3",840,15.422269621266
"D",840,60.8378879241339
"A",841,44.330381076899
"B1",841,17.0148043458811
"B2",841,20.3714810383389
"B3",841,16.9930622552403
"C1",841,16.9394324916636
"C2",841,18.9475004373606
"C3",841,15.6773092946025
"D",841,61.0771179370212
"A",842,44.2195204829421
"B1",842,16.694381504048
"B2",842,20.0333521640249
"B3",842,16.6920259544954
"C1",842,16.8165145443739
"C2",842,18.6551146301261
"C3",842,15.3814674323502
"D",842,60.7916654576268
"A",843,44.2057780915833
"B1",843,17.1481491983496
"B2",843,20.4505270453589
"B3",843,17.125278784521
"C1",843,17.0432521372836
"C2",843,19.0491369095064
"C3",843,15.8074313572787
"D",843,61.1591890415346
"A",844,44.3983124183576
"B1",844,17.0864651088269
"B2",844,20.4003684596158
"B3",844,17.0704897179275
"C1",844,17.0341032746712
"C2",844,18.993155591307
"C3",844,15.7376857730397
"D",844,61.1979165107882
"A",845,44.4803943819336
"B1",845,17.2642219702642
"B2",845,20.6835723408059
"B3",845,17.2178134715584
"C1",845,17.0727865540733
"C2",845,19.2056021459773
"C3",845,15.884587873901
"D",845,61.2539293038971
"A",846,44.1424225729577
"B1",846,17.0195497596365
"B2",846,20.3074371539196
"B3",846,16.9995808116646
"C1",846,16.9690294996349
"C2",846,18.9193768498574
"C3",846,15.6800675624449
"D",846,61.0701557802957
"A",847,44.0979656500022
"B1",847,16.883695854781
"B2",847,20.1787510294085
"B3",847,16.858760301998
"C1",847,16.8545112729688
"C2",847,18.7892203065318
"C3",847,15.5516751859246
"D",847,60.9154255615647
"A",848,44.5962627468852
"B1",848,17.0608190971033
"B2",848,20.4684577914901
"B3",848,17.0278484941818
"C1",848,17.0333560186649
"C2",848,19.0247433703176
"C3",848,15.6824973619277
"D",848,61.1949218852378
"A",849,44.4147820807678
"B1",849,17.3909017849588
"B2",849,20.688329987399
"B3",849,17.3820725084803
"C1",849,17.2121778989357
"C2",849,19.2939030919218
"C3",849,16.0440138797674
"D",849,61.4634238452204
"A",85,44.3227275713798
"B1",85,16.6495779066155
"B2",85,19.9859441656302
"B3",85,16.6362088818033
"C1",85,16.8046076167472
"C2",85,18.615205334197
"C3",85,15.3350569582823
"D",85,60.8077065273346
"A",850,44.4376433884565
"B1",850,17.2658084589442
"B2",850,20.6280614138223
"B3",850,17.2336732361533
"C1",850,17.1090249637991
"C2",850,19.1916530055204
"C3",850,15.8913976243567
"D",850,61.3341096588068
"A",851,44.0624819819911
"B1",851,16.8651920689388
"B2",851,20.1265648670518
"B3",851,16.856426263486
"C1",851,16.9036709831304
"C2",851,18.7827887079392
"C3",851,15.5540598296248
"D",851,60.8902888885299
"A",852,44.4246950704031
"B1",852,16.8943140942526
"B2",852,20.2558659805128
"B3",852,16.8787329981358
"C1",852,16.9632884843641
"C2",852,18.8435720386431
"C3",852,15.5790187109112
"D",852,61.0138336806839
"A",853,44.2011077962394
"B1",853,17.0395581623299
"B2",853,20.3026682786635
"B3",853,17.0375052732725
"C1",853,17.0552512451661
"C2",853,18.9527564159925
"C3",853,15.7301007716756
"D",853,61.1813739551161
"A",854,44.2988453609494
"B1",854,17.443640406166
"B2",854,20.7516308346686
"B3",854,17.4048997337317
"C1",854,17.1714498853176
"C2",854,19.338640743652
"C3",854,16.0734021272305
"D",854,61.4652470523593
"A",855,44.269786244299
"B1",855,16.4814764939502
"B2",855,19.8275835425449
"B3",855,16.463053805035
"C1",855,16.6569876918475
"C2",855,18.4322268515686
"C3",855,15.1722591504232
"D",855,60.5032502428528
"A",856,44.2997320529745
"B1",856,16.9905414718157
"B2",856,20.3403626674237
"B3",856,16.9646984564492
"C1",856,16.9350054030747
"C2",856,18.9170595404079
"C3",856,15.6442316759396
"D",856,60.9836016112078
"A",857,44.3858367432324
"B1",857,17.0389959772247
"B2",857,20.39599898828
"B3",857,17.0229302520459
"C1",857,17.0557354791197
"C2",857,18.9751193892272
"C3",857,15.6863520201571
"D",857,61.2396642765687
"A",858,44.2377086889078
"B1",858,17.3745551099456
"B2",858,20.7410986579504
"B3",858,17.3364429582435
"C1",858,17.1754571530715
"C2",858,19.2767601346189
"C3",858,15.9923578818617
"D",858,61.4053605630954
"A",859,44.4234735414211
"B1",859,17.0984738819404
"B2",859,20.3966468905839
"B3",859,17.0950859605395
"C1",859,17.1201057290555
"C2",859,19.0280399126009
"C3",859,15.7610714615747
"D",859,61.3100602169312
"A",86,44.262810217618
"B1",86,16.5635100967959
"B2",86,19.9107602933971
"B3",86,16.5560307391445
"C1",86,16.7641162340921
"C2",86,18.5308936361251
"C3",86,15.2472744207288
"D",86,60.6613056339599
"A",860,44.2110116989272
"B1",860,16.5083295296029
"B2",860,19.8006822186486
"B3",860,16.5112079813612
"C1",860,16.7628427997566
"C2",860,18.4487106650984
"C3",860,15.2204721870501
"D",860,60.6339539307149
"A",861,44.4760055556169
"B1",861,16.7466909359554
"B2",861,20.1313711673594
"B3",861,16.7388390710073
"C1",861,16.9141366027855
"C2",861,18.7186864683111
"C3",861,15.4308358114414
"D",861,60.9978090947405
"A",862,44.165307075873
"B1",862,17.0240107804259
"B2",862,20.2905061642935
"B3",862,17.011481338086
"C1",862,16.987127404454
"C2",862,18.9319536274411
"C3",862,15.6848565899303
"D",862,61.0754049432057
"A",863,44.3542055082736
"B1",863,17.10250233566
"B2",863,20.3181586202632
"B3",863,17.1109381801617
"C1",863,17.156959782498
"C2",863,19.0007994877983
"C3",863,15.8036055263463
"D",863,61.328144150989
"A",864,44.1288177060152
"B1",864,16.9454485550877
"B2",864,20.2240458825121
"B3",864,16.9288521433316
"C1",864,16.9428776985398
"C2",864,18.8537246937406
"C3",864,15.6239213695122
"D",864,60.9444179438627
"A",865,44.3290440721337
"B1",865,17.3236314666997
"B2",865,20.6785573977518
"B3",865,17.2836526666561
"C1",865,17.1134706450663
"C2",865,19.2286280878692
"C3",865,15.9647527595357
"D",865,61.249525376107
"A",866,44.2408487655768
"B1",866,17.2708826447715
"B2",866,20.5856444392804
"B3",866,17.2411147744157
"C1",866,17.0892537899066
"C2",866,19.1767319237264
"C3",866,15.9213374712677
"D",866,61.2980084205545
"A",867,44.2689531668341
"B1",867,16.7473800223525
"B2",867,20.0801193647699
"B3",867,16.7445605647004
"C1",867,16.8871331043621
"C2",867,18.7038867700316
"C3",867,15.4267539025605
"D",867,60.8848819106066
"A",868,44.1896842420035
"B1",868,16.7420025465694
"B2",868,20.0758729882286
"B3",868,16.7101157916919
"C1",868,16.7971724808265
"C2",868,18.6792459182121
"C3",868,15.4033207843837
"D",868,60.726137985144
"A",869,44.3344617982095
"B1",869,17.1453981464799
"B2",869,20.4544652932225
"B3",869,17.1229113816915
"C1",869,17.0796735403301
"C2",869,19.0583651232587
"C3",869,15.7967793523413
"D",869,61.2374616345444
"A",87,44.2553858874725
"B1",87,17.2336808708793
"B2",87,20.6288834420878
"B3",87,17.1726759721546
"C1",87,16.9788901911183
"C2",87,19.1341671406825
"C3",87,15.8399112086802
"D",87,61.090614825322
"A",870,44.4497357686305
"B1",870,17.0955221580001
"B2",870,20.3932941660309
"B3",870,17.1002172581627
"C1",870,17.1078060923331
"C2",870,19.0270683851054
"C3",870,15.7780425855788
"D",870,61.3272505306672
"A",871,44.3367901920552
"B1",871,16.91514727671
"B2",871,20.1758284356445
"B3",871,16.9136425427996
"C1",871,17.0285764521713
"C2",871,18.8608827274345
"C3",871,15.5944564090946
"D",871,61.1522284918946
"A",872,44.4019401446991
"B1",872,17.2605176221567
"B2",872,20.5632296209869
"B3",872,17.2542707437807
"C1",872,17.1656441670835
"C2",872,19.1631246178397
"C3",872,15.9203865026105
"D",872,61.4326733964824
"A",873,44.2061979908555
"B1",873,17.0673760974401
"B2",873,20.3826733115433
"B3",873,17.0439462432214
"C1",873,17.0153336777127
"C2",873,18.9774108617307
"C3",873,15.7170513320589
"D",873,61.1771404641534
"A",874,44.5467407178643
"B1",874,17.2663249336772
"B2",874,20.6117542352193
"B3",874,17.2311440509711
"C1",874,17.1771400652047
"C2",874,19.1894643982173
"C3",874,15.9186596338904
"D",874,61.3883218010367
"A",875,44.3744443377518
"B1",875,17.2323899154362
"B2",875,20.4970108421318
"B3",875,17.2249818860866
"C1",875,17.1524386866931
"C2",875,19.1447284907052
"C3",875,15.9039445258501
"D",875,61.4191968019612
"A",876,44.0400012525393
"B1",876,16.0918096616456
"B2",876,19.4231779390409
"B3",876,16.0839892618998
"C1",876,16.4471943905522
"C2",876,18.062754074084
"C3",876,14.7931764236416
"D",876,60.1126990965224
"A",877,44.3404379867117
"B1",877,16.9971698093587
"B2",877,20.2859155074582
"B3",877,16.9854367700429
"C1",877,17.0453776406266
"C2",877,18.9132758387889
"C3",877,15.6675313244146
"D",877,61.2201607181896
"A",878,44.3406873551163
"B1",878,17.3174714907951
"B2",878,20.6308517224526
"B3",878,17.290894047997
"C1",878,17.1682041976994
"C2",878,19.2171923471824
"C3",878,15.9793680089454
"D",878,61.3521178893111
"A",879,44.3852875556313
"B1",879,17.3374318206091
"B2",879,20.6691562012861
"B3",879,17.3063749284874
"C1",879,17.1671003235235
"C2",879,19.2476018313437
"C3",879,15.9773173035125
"D",879,61.446441260004
"A",88,44.2207228324984
"B1",88,16.5571574942112
"B2",88,19.908775549501
"B3",88,16.544679109151
"C1",88,16.7060593658273
"C2",88,18.5254275274492
"C3",88,15.2424234284071
"D",88,60.5533290829087
"A",880,44.1394779480971
"B1",880,16.8253352501222
"B2",880,20.1205761013681
"B3",880,16.8192265203618
"C1",880,16.906974475361
"C2",880,18.748996038239
"C3",880,15.5014968170999
"D",880,60.9041630522832
"A",881,44.1730057723313
"B1",881,17.2953464508723
"B2",881,20.5987894320659
"B3",881,17.2768363748101
"C1",881,17.1476264482191
"C2",881,19.2069910863028
"C3",881,15.9527972929052
"D",881,61.3710122083607
"A",882,44.447502866155
"B1",882,17.3077203575746
"B2",882,20.6644723888988
"B3",882,17.2836702488169
"C1",882,17.1327394342533
"C2",882,19.2390350052056
"C3",882,15.9417081538862
"D",882,61.4108396480096
"A",883,44.1927766753662
"B1",883,16.3579430355059
"B2",883,19.6501185988879
"B3",883,16.3598597452767
"C1",883,16.6374548239967
"C2",883,18.3115439825358
"C3",883,15.0614044542379
"D",883,60.4485438468235
"A",884,44.3273242602202
"B1",884,17.1074170582181
"B2",884,20.391572731754
"B3",884,17.0964890710661
"C1",884,17.0853792309798
"C2",884,19.0272757470885
"C3",884,15.7761208462313
"D",884,61.2439174121508
"A",885,44.3118656688837
"B1",885,16.8774309973647
"B2",885,20.3037452201255
"B3",885,16.8354886165113
"C1",885,16.8989546736039
"C2",885,18.8311080916572
"C3",885,15.5121442423894
"D",885,60.8853140382823
"A",886,44.34764771129
"B1",886,16.8426095529679
"B2",886,20.1347300899658
"B3",886,16.8528183734784
"C1",886,16.9695711861122
"C2",886,18.7812257750236
"C3",886,15.5328417124257
"D",886,61.0816781873385
"A",887,44.18602103037
"B1",887,17.0966918151714
"B2",887,20.4471777531169
"B3",887,17.072454226866
"C1",887,16.9729443006286
"C2",887,19.0199992368437
"C3",887,15.7455938645741
"D",887,61.0901463203791
"A",888,44.1176481094084
"B1",888,16.5748079404264
"B2",888,19.8752013236073
"B3",888,16.5594659258628
"C1",888,16.7369301312377
"C2",888,18.5250714570032
"C3",888,15.2641873536794
"D",888,60.6052913601011
"A",889,44.4726549936883
"B1",889,17.1079170516871
"B2",889,20.4152507732149
"B3",889,17.095841781687
"C1",889,17.086415696305
"C2",889,19.0303757158595
"C3",889,15.7777248410733
"D",889,61.2789185108797
"A",89,44.2562346032845
"B1",89,16.5946615752286
"B2",89,19.8709971117901
"B3",89,16.5952380530767
"C1",89,16.8352975295278
"C2",89,18.537664169089
"C3",89,15.3176734297956
"D",89,60.7666366495634
"A",890,44.1610377869842
"B1",890,16.9779615276434
"B2",890,20.2824712480056
"B3",890,16.9494751177186
"C1",890,16.9448951196388
"C2",890,18.9039343777127
"C3",890,15.6380459935087
"D",890,61.0165362283703
"A",891,44.3644228566966
"B1",891,16.9440228849395
"B2",891,20.2975342253887
"B3",891,16.9223187928297
"C1",891,16.9570925193302
"C2",891,18.8928711206601
"C3",891,15.6078251511927
"D",891,61.0333264186472
"A",892,44.1605623272957
"B1",892,16.5575189654677
"B2",892,19.7894184747325
"B3",892,16.5746954331347
"C1",892,16.8135364281384
"C2",892,18.4902983644133
"C3",892,15.2764286165263
"D",892,60.7529571997428
"A",893,44.2474104669164
"B1",893,16.1231148852161
"B2",893,19.4271188494443
"B3",893,16.1263404373786
"C1",893,16.5069082599979
"C2",893,18.0958380626334
"C3",893,14.8501482702323
"D",893,60.1785916378361
"A",894,44.1480079639501
"B1",894,16.5579516091599
"B2",894,19.8742005602212
"B3",894,16.5454718184241
"C1",894,16.717643674281
"C2",894,18.5016235729115
"C3",894,15.253782537488
"D",894,60.5382901866146
"A",895,44.2259013009136
"B1",895,17.2374580273647
"B2",895,20.6056518819706
"B3",895,17.2067194838807
"C1",895,17.058408952854
"C2",895,19.1535775816314
"C3",895,15.8772785267402
"D",895,61.1929030983101
"A",896,44.2390060792087
"B1",896,16.7327761069814
"B2",896,19.9558860614399
"B3",896,16.7371101308283
"C1",896,16.9248430635011
"C2",896,18.6688143939865
"C3",896,15.4427700516781
"D",896,60.9854483098334
"A",897,44.392867747891
"B1",897,17.3231315750235
"B2",897,20.6155007543086
"B3",897,17.3076317904859
"C1",897,17.1884833962238
"C2",897,19.2339285906929
"C3",897,15.9812050711186
"D",897,61.4807314359516
"A",898,44.4235500909467
"B1",898,16.4557288948265
"B2",898,19.8211599732638
"B3",898,16.4314654771337
"C1",898,16.710164013265
"C2",898,18.4323117177092
"C3",898,15.1468517173714
"D",898,60.512051127137
"A",899,44.2961046245546
"B1",899,16.9213631316446
"B2",899,20.2708255554373
"B3",899,16.9126411940748
"C1",899,16.9686113179292
"C2",899,18.8646084488914
"C3",899,15.5924390996756
"D",899,61.0201520285053
"A",9,44.3106749001149
"B1",9,16.6891044101056
"B2",9,19.9607280207945
"B3",9,16.6869955950976
"C1",9,16.8851575433707
"C2",9,18.625671117574
"C3",9,15.3873077178158
"D",9,60.9136591150848
"A",90,44.1680370239661
"B1",90,16.3584348026614
"B2",90,19.6685130839503
"B3",90,16.3560565853484
"C1",90,16.6661592444716
"C2",90,18.3120126783284
"C3",90,15.0730997158673
"D",90,60.4388322498131
"A",900,44.1829985883867
"B1",900,16.9006966476335
"B2",900,20.2280907195341
"B3",900,16.8786392631356
"C1",900,16.9210012632854
"C2",900,18.8257063534634
"C3",900,15.5681593619568
"D",900,60.9301452291687
"A",901,44.1975434279209
"B1",901,16.4823047889437
"B2",901,19.7663734633347
"B3",901,16.4818683957572
"C1",901,16.7764450033437
"C2",901,18.4177537502305
"C3",901,15.1985695673732
"D",901,60.6037683664089
"A",902,44.24790255687
"B1",902,17.1662386704089
"B2",902,20.4233559398793
"B3",902,17.1468540800606
"C1",902,17.0745231935626
"C2",902,19.0486693403637
"C3",902,15.8427197276771
"D",902,61.2258849118045
"A",903,44.2850734506817
"B1",903,17.016305934737
"B2",903,20.3506314545034
"B3",903,16.9899786498713
"C1",903,16.993530144561
"C2",903,18.9498597985946
"C3",903,15.6904853927016
"D",903,61.036921007572
"A",904,44.3980718392433
"B1",904,16.9253583661006
"B2",904,20.3107763450571
"B3",904,16.8969771503324
"C1",904,16.9574011027703
"C2",904,18.8778964459779
"C3",904,15.5812485238595
"D",904,61.0263261922135
"A",905,44.236913728686
"B1",905,16.9545625789916
"B2",905,20.3395562241756
"B3",905,16.9209521038577
"C1",905,16.9358671180295
"C2",905,18.8938510033871
"C3",905,15.5915102815254
"D",905,61.0298568262616
"A",906,44.3084765456787
"B1",906,17.0056056573508
"B2",906,20.3646361237698
"B3",906,16.9733261772879
"C1",906,16.9866024591906
"C2",906,18.9454643511291
"C3",906,15.6584020251043
"D",906,61.1219366433052
"A",907,44.3974961931383
"B1",907,16.7417986202068
"B2",907,20.1115099072198
"B3",907,16.719454498004
"C1",907,16.8781324327127
"C2",907,18.6940820437859
"C3",907,15.4187561262057
"D",907,60.8739424283605
"A",908,44.0694967986179
"B1",908,16.0620215274746
"B2",908,19.323986356382
"B3",908,16.0743928101957
"C1",908,16.5404258531867
"C2",908,18.0164185925565
"C3",908,14.8097825578003
"D",908,60.2176767924185
"A",909,44.3215274520084
"B1",909,17.3641718648133
"B2",909,20.716194548363
"B3",909,17.327916936748
"C1",909,17.1456858454946
"C2",909,19.2627727997973
"C3",909,15.9964057034529
"D",909,61.3812107396824
"A",91,44.466396838039
"B1",91,17.553776938969
"B2",91,20.9244066713968
"B3",91,17.5108152606949
"C1",91,17.248071348995
"C2",91,19.4615879318126
"C3",91,16.1650480445127
"D",91,61.6025316648666
"A",910,44.3762840646766
"B1",910,16.7741071742279
"B2",910,20.095422747297
"B3",910,16.7594237649657
"C1",910,16.9018041836711
