"Simulation","Pathway","Jurisdiction","Cost_Type","NPV"
"646","C3","NB","Lower",755899064.801031
"646","C3","NB","Upper",2251056548.15741
"646","D","QC","Lower",28305543776.2086
"646","D","QC","Upper",84293502444.4863
"646","D","NYISO","Lower",8151412062.49359
"646","D","NYISO","Upper",24493425668.5504
"646","D","NB","Lower",755899064.801031
"646","D","NB","Upper",2251056548.15741
"647","A","QC","Lower",5226481978.85673
"647","A","QC","Upper",15564388197.026
"647","A","NYISO","Lower",5510674074.4425
"647","A","NYISO","Upper",16558515848.6854
"647","A","NB","Lower",803735553.035473
"647","A","NB","Upper",2393512922.42127
"647","B1","QC","Lower",28453876296.0606
"647","B1","QC","Upper",84735234556.1743
"647","B1","NYISO","Lower",9072160120.6196
"647","B1","NYISO","Upper",27260096516.2848
"647","B1","NB","Lower",803735553.035473
"647","B1","NB","Upper",2393512922.42127
"647","B2","QC","Lower",5226481978.85673
"647","B2","QC","Upper",15564388197.026
"647","B2","NYISO","Lower",9072160120.6196
"647","B2","NYISO","Upper",27260096516.2848
"647","B2","NB","Lower",803735553.035473
"647","B2","NB","Upper",2393512922.42127
"647","B3","QC","Lower",38608393462.8542
"647","B3","QC","Upper",114975240697.344
"647","B3","NYISO","Lower",9072160120.6196
"647","B3","NYISO","Upper",27260096516.2848
"647","B3","NB","Lower",803735553.035473
"647","B3","NB","Upper",2393512922.42127
"647","C1","QC","Lower",5226481978.85673
"647","C1","QC","Upper",15564388197.026
"647","C1","NYISO","Lower",5510674074.4425
"647","C1","NYISO","Upper",16558515848.6854
"647","C1","NB","Lower",803735553.035473
"647","C1","NB","Upper",2393512922.42127
"647","C2","QC","Lower",5226481978.85673
"647","C2","QC","Upper",15564388197.026
"647","C2","NYISO","Lower",9072160120.6196
"647","C2","NYISO","Upper",27260096516.2848
"647","C2","NB","Lower",803735553.035473
"647","C2","NB","Upper",2393512922.42127
"647","C3","QC","Lower",28453876296.0606
"647","C3","QC","Upper",84735234556.1743
"647","C3","NYISO","Lower",9072160120.6196
"647","C3","NYISO","Upper",27260096516.2848
"647","C3","NB","Lower",803735553.035473
"647","C3","NB","Upper",2393512922.42127
"647","D","QC","Lower",28453876296.0606
"647","D","QC","Upper",84735234556.1743
"647","D","NYISO","Lower",9072160120.6196
"647","D","NYISO","Upper",27260096516.2848
"647","D","NB","Lower",803735553.035473
"647","D","NB","Upper",2393512922.42127
"648","A","QC","Lower",5226372354.15353
"648","A","QC","Upper",15564061736.2358
"648","A","NYISO","Lower",5001195307.53764
"648","A","NYISO","Upper",15027630130.8222
"648","A","NB","Lower",793925844.531454
"648","A","NB","Upper",2364299751.52086
"648","B1","QC","Lower",28453509909.6272
"648","B1","QC","Upper",84734143462.6428
"648","B1","NYISO","Lower",8232807372.43275
"648","B1","NYISO","Upper",24738002921.9734
"648","B1","NB","Lower",793925844.531454
"648","B1","NB","Upper",2364299751.52086
"648","B2","QC","Lower",5226372354.15353
"648","B2","QC","Upper",15564061736.2358
"648","B2","NYISO","Lower",8232807372.43275
"648","B2","NYISO","Upper",24738002921.9734
"648","B2","NB","Lower",793925844.531454
"648","B2","NB","Upper",2364299751.52086
"648","B3","QC","Lower",38607960132.7418
"648","B3","QC","Upper",114973950246.499
"648","B3","NYISO","Lower",8232807372.43275
"648","B3","NYISO","Upper",24738002921.9734
"648","B3","NB","Lower",793925844.531454
"648","B3","NB","Upper",2364299751.52086
"648","C1","QC","Lower",5226372354.15353
"648","C1","QC","Upper",15564061736.2358
"648","C1","NYISO","Lower",5001195307.53764
"648","C1","NYISO","Upper",15027630130.8222
"648","C1","NB","Lower",793925844.531454
"648","C1","NB","Upper",2364299751.52086
"648","C2","QC","Lower",5226372354.15353
"648","C2","QC","Upper",15564061736.2358
"648","C2","NYISO","Lower",8232807372.43275
"648","C2","NYISO","Upper",24738002921.9734
"648","C2","NB","Lower",793925844.531454
"648","C2","NB","Upper",2364299751.52086
"648","C3","QC","Lower",28453509909.6272
"648","C3","QC","Upper",84734143462.6428
"648","C3","NYISO","Lower",8232807372.43275
"648","C3","NYISO","Upper",24738002921.9734
"648","C3","NB","Lower",793925844.531454
"648","C3","NB","Upper",2364299751.52086
"648","D","QC","Lower",28453509909.6272
"648","D","QC","Upper",84734143462.6428
"648","D","NYISO","Lower",8232807372.43275
"648","D","NYISO","Upper",24738002921.9734
"648","D","NB","Lower",793925844.531454
"648","D","NB","Upper",2364299751.52086
"649","A","QC","Lower",5229248373.05639
"649","A","QC","Upper",15572626479.1828
"649","A","NYISO","Lower",4862637695.25307
"649","A","NYISO","Upper",14611291151.6018
"649","A","NB","Lower",790024799.289954
"649","A","NB","Upper",2352682494.87318
"649","B1","QC","Lower",28459473552.8148
"649","B1","QC","Upper",84751903106.322
"649","B1","NYISO","Lower",8003795770.21369
"649","B1","NYISO","Upper",24049867097.9979
"649","B1","NB","Lower",790024799.289954
"649","B1","NB","Upper",2352682494.87318
"649","B2","QC","Lower",5229248373.05639
"649","B2","QC","Upper",15572626479.1828
"649","B2","NYISO","Lower",8003795770.21369
"649","B2","NYISO","Upper",24049867097.9979
"649","B2","NB","Lower",790024799.289954
"649","B2","NB","Upper",2352682494.87318
"649","B3","QC","Lower",38614678010.8504
"649","B3","QC","Upper",114993955990.93
"649","B3","NYISO","Lower",8003795770.21369
"649","B3","NYISO","Upper",24049867097.9979
"649","B3","NB","Lower",790024799.289954
"649","B3","NB","Upper",2352682494.87318
"649","C1","QC","Lower",5229248373.05639
"649","C1","QC","Upper",15572626479.1828
"649","C1","NYISO","Lower",4862637695.25307
"649","C1","NYISO","Upper",14611291151.6018
"649","C1","NB","Lower",790024799.289954
"649","C1","NB","Upper",2352682494.87318
"649","C2","QC","Lower",5229248373.05639
"649","C2","QC","Upper",15572626479.1828
"649","C2","NYISO","Lower",8003795770.21369
"649","C2","NYISO","Upper",24049867097.9979
"649","C2","NB","Lower",790024799.289954
"649","C2","NB","Upper",2352682494.87318
"649","C3","QC","Lower",28459473552.8148
"649","C3","QC","Upper",84751903106.322
"649","C3","NYISO","Lower",8003795770.21369
"649","C3","NYISO","Upper",24049867097.9979
"649","C3","NB","Lower",790024799.289954
"649","C3","NB","Upper",2352682494.87318
"649","D","QC","Lower",28459473552.8148
"649","D","QC","Upper",84751903106.322
"649","D","NYISO","Lower",8003795770.21369
"649","D","NYISO","Upper",24049867097.9979
"649","D","NB","Lower",790024799.289954
"649","D","NB","Upper",2352682494.87318
"65","A","QC","Lower",5123116180.6939
"65","A","QC","Upper",15256566336.0859
"65","A","NYISO","Lower",5243841459.08133
"65","A","NYISO","Upper",15756735153.4896
"65","A","NB","Lower",739220159.190832
"65","A","NB","Upper",2201387007.02652
"65","B1","QC","Lower",28223692181.2155
"65","B1","QC","Upper",84049749571.297
"65","B1","NYISO","Lower",8633300453.86503
"65","B1","NYISO","Upper",25941407613.7771
"65","B1","NB","Lower",739220159.190832
"65","B1","NB","Upper",2201387007.02652
"65","B2","QC","Lower",5123116180.6939
"65","B2","QC","Upper",15256566336.0859
"65","B2","NYISO","Lower",8633300453.86503
"65","B2","NYISO","Upper",25941407613.7771
"65","B2","NB","Lower",739220159.190832
"65","B2","NB","Upper",2201387007.02652
"65","B3","QC","Lower",38345998554.5518
"65","B3","QC","Upper",114193832432.614
"65","B3","NYISO","Lower",8633300453.86503
"65","B3","NYISO","Upper",25941407613.7771
"65","B3","NB","Lower",739220159.190832
"65","B3","NB","Upper",2201387007.02652
"65","C1","QC","Lower",5123116180.6939
"65","C1","QC","Upper",15256566336.0859
"65","C1","NYISO","Lower",5243841459.08133
"65","C1","NYISO","Upper",15756735153.4896
"65","C1","NB","Lower",739220159.190832
"65","C1","NB","Upper",2201387007.02652
"65","C2","QC","Lower",5123116180.6939
"65","C2","QC","Upper",15256566336.0859
"65","C2","NYISO","Lower",8633300453.86503
"65","C2","NYISO","Upper",25941407613.7771
"65","C2","NB","Lower",739220159.190832
"65","C2","NB","Upper",2201387007.02652
"65","C3","QC","Lower",28223692181.2155
"65","C3","QC","Upper",84049749571.297
"65","C3","NYISO","Lower",8633300453.86503
"65","C3","NYISO","Upper",25941407613.7771
"65","C3","NB","Lower",739220159.190832
"65","C3","NB","Upper",2201387007.02652
"65","D","QC","Lower",28223692181.2155
"65","D","QC","Upper",84049749571.297
"65","D","NYISO","Lower",8633300453.86503
"65","D","NYISO","Upper",25941407613.7771
"65","D","NB","Lower",739220159.190832
"65","D","NB","Upper",2201387007.02652
"650","A","QC","Lower",5213422985.53959
"650","A","QC","Upper",15525498702.6639
"650","A","NYISO","Lower",4919962540.38452
"650","A","NYISO","Upper",14783541287.2131
"650","A","NB","Lower",802187925.650027
"650","A","NB","Upper",2388904110.31613
"650","B1","QC","Lower",28424650410.3832
"650","B1","QC","Upper",84648200288.7787
"650","B1","NYISO","Lower",8098991489.05591
"650","B1","NYISO","Upper",24335911926.2497
"650","B1","NB","Lower",802187925.650027
"650","B1","NB","Upper",2388904110.31613
"650","B2","QC","Lower",5213422985.53959
"650","B2","QC","Upper",15525498702.6639
"650","B2","NYISO","Lower",8098991489.05591
"650","B2","NYISO","Upper",24335911926.2497
"650","B2","NB","Lower",802187925.650027
"650","B2","NB","Upper",2388904110.31613
"650","B3","QC","Lower",38574919263.8403
"650","B3","QC","Upper",114875555013.906
"650","B3","NYISO","Lower",8098991489.05591
"650","B3","NYISO","Upper",24335911926.2497
"650","B3","NB","Lower",802187925.650027
"650","B3","NB","Upper",2388904110.31613
"650","C1","QC","Lower",5213422985.53959
"650","C1","QC","Upper",15525498702.6639
"650","C1","NYISO","Lower",4919962540.38452
"650","C1","NYISO","Upper",14783541287.2131
"650","C1","NB","Lower",802187925.650027
"650","C1","NB","Upper",2388904110.31613
"650","C2","QC","Lower",5213422985.53959
"650","C2","QC","Upper",15525498702.6639
"650","C2","NYISO","Lower",8098991489.05591
"650","C2","NYISO","Upper",24335911926.2497
"650","C2","NB","Lower",802187925.650027
"650","C2","NB","Upper",2388904110.31613
"650","C3","QC","Lower",28424650410.3832
"650","C3","QC","Upper",84648200288.7787
"650","C3","NYISO","Lower",8098991489.05591
"650","C3","NYISO","Upper",24335911926.2497
"650","C3","NB","Lower",802187925.650027
"650","C3","NB","Upper",2388904110.31613
"650","D","QC","Lower",28424650410.3832
"650","D","QC","Upper",84648200288.7787
"650","D","NYISO","Lower",8098991489.05591
"650","D","NYISO","Upper",24335911926.2497
"650","D","NB","Lower",802187925.650027
"650","D","NB","Upper",2388904110.31613
"651","A","QC","Lower",5198504874.02601
"651","A","QC","Upper",15481072781.0395
"651","A","NYISO","Lower",4446438095.73119
"651","A","NYISO","Upper",13360691393.423
"651","A","NB","Lower",780553261.886326
"651","A","NB","Upper",2324476392.64819
"651","B1","QC","Lower",28391495357.1145
"651","B1","QC","Upper",84549465016.7824
"651","B1","NYISO","Lower",7320103152.94814
"651","B1","NYISO","Upper",21995502262.4644
"651","B1","NB","Lower",780553261.886326
"651","B1","NB","Upper",2324476392.64819
"651","B2","QC","Lower",5198504874.02601
"651","B2","QC","Upper",15481072781.0395
"651","B2","NYISO","Lower",7320103152.94814
"651","B2","NYISO","Upper",21995502262.4644
"651","B2","NB","Lower",780553261.886326
"651","B2","NB","Upper",2324476392.64819
"651","B3","QC","Lower",38537168141.235
"651","B3","QC","Upper",114763132713.499
"651","B3","NYISO","Lower",7320103152.94814
"651","B3","NYISO","Upper",21995502262.4644
"651","B3","NB","Lower",780553261.886326
"651","B3","NB","Upper",2324476392.64819
"651","C1","QC","Lower",5198504874.02601
"651","C1","QC","Upper",15481072781.0395
"651","C1","NYISO","Lower",4446438095.73119
"651","C1","NYISO","Upper",13360691393.423
"651","C1","NB","Lower",780553261.886326
"651","C1","NB","Upper",2324476392.64819
"651","C2","QC","Lower",5198504874.02601
"651","C2","QC","Upper",15481072781.0395
"651","C2","NYISO","Lower",7320103152.94814
"651","C2","NYISO","Upper",21995502262.4644
"651","C2","NB","Lower",780553261.886326
"651","C2","NB","Upper",2324476392.64819
"651","C3","QC","Lower",28391495357.1145
"651","C3","QC","Upper",84549465016.7824
"651","C3","NYISO","Lower",7320103152.94814
"651","C3","NYISO","Upper",21995502262.4644
"651","C3","NB","Lower",780553261.886326
"651","C3","NB","Upper",2324476392.64819
"651","D","QC","Lower",28391495357.1145
"651","D","QC","Upper",84549465016.7824
"651","D","NYISO","Lower",7320103152.94814
"651","D","NYISO","Upper",21995502262.4644
"651","D","NB","Lower",780553261.886326
"651","D","NB","Upper",2324476392.64819
"652","A","QC","Lower",5257752089.79255
"652","A","QC","Upper",15657510137.8531
"652","A","NYISO","Lower",4810775884.98206
"652","A","NYISO","Upper",14455456385.1624
"652","A","NB","Lower",814670735.897807
"652","A","NB","Upper",2426077739.78089
"652","B1","QC","Lower",28523223783.0793
"652","B1","QC","Upper",84941750375.575
"652","B1","NYISO","Lower",7920335089.88414
"652","B1","NYISO","Upper",23799083803.7384
"652","B1","NB","Lower",814670735.897807
"652","B1","NB","Upper",2426077739.78089
"652","B2","QC","Lower",5257752089.79255
"652","B2","QC","Upper",15657510137.8531
"652","B2","NYISO","Lower",7920335089.88414
"652","B2","NYISO","Upper",23799083803.7384
"652","B2","NB","Lower",814670735.897807
"652","B2","NB","Upper",2426077739.78089
"652","B3","QC","Lower",38687242061.8336
"652","B3","QC","Upper",115210050691.575
"652","B3","NYISO","Lower",7920335089.88414
"652","B3","NYISO","Upper",23799083803.7384
"652","B3","NB","Lower",814670735.897807
"652","B3","NB","Upper",2426077739.78089
"652","C1","QC","Lower",5257752089.79255
"652","C1","QC","Upper",15657510137.8531
"652","C1","NYISO","Lower",4810775884.98206
"652","C1","NYISO","Upper",14455456385.1624
"652","C1","NB","Lower",814670735.897807
"652","C1","NB","Upper",2426077739.78089
"652","C2","QC","Lower",5257752089.79255
"652","C2","QC","Upper",15657510137.8531
"652","C2","NYISO","Lower",7920335089.88414
"652","C2","NYISO","Upper",23799083803.7384
"652","C2","NB","Lower",814670735.897807
"652","C2","NB","Upper",2426077739.78089
"652","C3","QC","Lower",28523223783.0793
"652","C3","QC","Upper",84941750375.575
"652","C3","NYISO","Lower",7920335089.88414
"652","C3","NYISO","Upper",23799083803.7384
"652","C3","NB","Lower",814670735.897807
"652","C3","NB","Upper",2426077739.78089
"652","D","QC","Lower",28523223783.0793
"652","D","QC","Upper",84941750375.575
"652","D","NYISO","Lower",7920335089.88414
"652","D","NYISO","Upper",23799083803.7384
"652","D","NB","Lower",814670735.897807
"652","D","NB","Upper",2426077739.78089
"653","A","QC","Lower",5308986581.90439
"653","A","QC","Upper",15810085718.8141
"653","A","NYISO","Lower",4641872363.70558
"653","A","NYISO","Upper",13947933785.173
"653","A","NB","Lower",836960530.305874
"653","A","NB","Upper",2492456427.08958
"653","B1","QC","Lower",28637132071.9681
"653","B1","QC","Upper",85280967622.3379
"653","B1","NYISO","Lower",7642443673.57953
"653","B1","NYISO","Upper",22964073538.4
"653","B1","NB","Lower",836960530.305874
"653","B1","NB","Upper",2492456427.08958
"653","B2","QC","Lower",5308986581.90439
"653","B2","QC","Upper",15810085718.8141
"653","B2","NYISO","Lower",7642443673.57953
"653","B2","NYISO","Upper",22964073538.4
"653","B2","NB","Lower",836960530.305874
"653","B2","NB","Upper",2492456427.08958
"653","B3","QC","Lower",38817066747.0534
"653","B3","QC","Upper",115596666737.798
"653","B3","NYISO","Lower",7642443673.57953
"653","B3","NYISO","Upper",22964073538.4
"653","B3","NB","Lower",836960530.305874
"653","B3","NB","Upper",2492456427.08958
"653","C1","QC","Lower",5308986581.90439
"653","C1","QC","Upper",15810085718.8141
"653","C1","NYISO","Lower",4641872363.70558
"653","C1","NYISO","Upper",13947933785.173
"653","C1","NB","Lower",836960530.305874
"653","C1","NB","Upper",2492456427.08958
"653","C2","QC","Lower",5308986581.90439
"653","C2","QC","Upper",15810085718.8141
"653","C2","NYISO","Lower",7642443673.57953
"653","C2","NYISO","Upper",22964073538.4
"653","C2","NB","Lower",836960530.305874
"653","C2","NB","Upper",2492456427.08958
"653","C3","QC","Lower",28637132071.9681
"653","C3","QC","Upper",85280967622.3379
"653","C3","NYISO","Lower",7642443673.57953
"653","C3","NYISO","Upper",22964073538.4
"653","C3","NB","Lower",836960530.305874
"653","C3","NB","Upper",2492456427.08958
"653","D","QC","Lower",28637132071.9681
"653","D","QC","Upper",85280967622.3379
"653","D","NYISO","Lower",7642443673.57953
"653","D","NYISO","Upper",22964073538.4
"653","D","NB","Lower",836960530.305874
"653","D","NB","Upper",2492456427.08958
"654","A","QC","Lower",5233073397.30084
"654","A","QC","Upper",15584017346.3942
"654","A","NYISO","Lower",4429692171.47664
"654","A","NYISO","Upper",13310373111.4082
"654","A","NB","Lower",776195093.756118
"654","A","NB","Upper",2311497830.60954
"654","B1","QC","Lower",28468106289.445
"654","B1","QC","Upper",84777611271.9024
"654","B1","NYISO","Lower",7291701240.494
"654","B1","NYISO","Upper",21910159977.4459
"654","B1","NB","Lower",776195093.756118
"654","B1","NB","Upper",2311497830.60954
"654","B2","QC","Lower",5233073397.30084
"654","B2","QC","Upper",15584017346.3942
"654","B2","NYISO","Lower",7291701240.494
"654","B2","NYISO","Upper",21910159977.4459
"654","B2","NB","Lower",776195093.756118
"654","B2","NB","Upper",2311497830.60954
"654","B3","QC","Lower",38624448370.2995
"654","B3","QC","Upper",115023051980.91
"654","B3","NYISO","Lower",7291701240.494
"654","B3","NYISO","Upper",21910159977.4459
"654","B3","NB","Lower",776195093.756118
"654","B3","NB","Upper",2311497830.60954
"654","C1","QC","Lower",5233073397.30084
"654","C1","QC","Upper",15584017346.3942
"654","C1","NYISO","Lower",4429692171.47664
"654","C1","NYISO","Upper",13310373111.4082
"654","C1","NB","Lower",776195093.756118
"654","C1","NB","Upper",2311497830.60954
"654","C2","QC","Lower",5233073397.30084
"654","C2","QC","Upper",15584017346.3942
"654","C2","NYISO","Lower",7291701240.494
"654","C2","NYISO","Upper",21910159977.4459
"654","C2","NB","Lower",776195093.756118
"654","C2","NB","Upper",2311497830.60954
"654","C3","QC","Lower",28468106289.445
"654","C3","QC","Upper",84777611271.9024
"654","C3","NYISO","Lower",7291701240.494
"654","C3","NYISO","Upper",21910159977.4459
"654","C3","NB","Lower",776195093.756118
"654","C3","NB","Upper",2311497830.60954
"654","D","QC","Lower",28468106289.445
"654","D","QC","Upper",84777611271.9024
"654","D","NYISO","Lower",7291701240.494
"654","D","NYISO","Upper",21910159977.4459
"654","D","NB","Lower",776195093.756118
"654","D","NB","Upper",2311497830.60954
"655","A","QC","Lower",5214060506.94055
"655","A","QC","Upper",15527397232.2309
"655","A","NYISO","Lower",4793429589.50137
"655","A","NYISO","Upper",14403334103.069
"655","A","NB","Lower",810119946.888363
"655","A","NB","Upper",2412525555.533
"655","B1","QC","Lower",28425836906.1924
"655","B1","QC","Upper",84651733656.2415
"655","B1","NYISO","Lower",7891495365.31225
"655","B1","NYISO","Upper",23712425977.5008
"655","B1","NB","Lower",810119946.888363
"655","B1","NB","Upper",2412525555.533
"655","B2","QC","Lower",5214060506.94055
"655","B2","QC","Upper",15527397232.2309
"655","B2","NYISO","Lower",7891495365.31225
"655","B2","NYISO","Upper",23712425977.5008
"655","B2","NB","Lower",810119946.888363
"655","B2","NB","Upper",2412525555.533
"655","B3","QC","Lower",38576128393.5934
"655","B3","QC","Upper",114879155784.928
"655","B3","NYISO","Lower",7891495365.31225
"655","B3","NYISO","Upper",23712425977.5008
"655","B3","NB","Lower",810119946.888363
"655","B3","NB","Upper",2412525555.533
"655","C1","QC","Lower",5214060506.94055
"655","C1","QC","Upper",15527397232.2309
"655","C1","NYISO","Lower",4793429589.50137
"655","C1","NYISO","Upper",14403334103.069
"655","C1","NB","Lower",810119946.888363
"655","C1","NB","Upper",2412525555.533
"655","C2","QC","Lower",5214060506.94055
"655","C2","QC","Upper",15527397232.2309
"655","C2","NYISO","Lower",7891495365.31225
"655","C2","NYISO","Upper",23712425977.5008
"655","C2","NB","Lower",810119946.888363
"655","C2","NB","Upper",2412525555.533
"655","C3","QC","Lower",28425836906.1924
"655","C3","QC","Upper",84651733656.2415
"655","C3","NYISO","Lower",7891495365.31225
"655","C3","NYISO","Upper",23712425977.5008
"655","C3","NB","Lower",810119946.888363
"655","C3","NB","Upper",2412525555.533
"655","D","QC","Lower",28425836906.1924
"655","D","QC","Upper",84651733656.2415
"655","D","NYISO","Lower",7891495365.31225
"655","D","NYISO","Upper",23712425977.5008
"655","D","NB","Lower",810119946.888363
"655","D","NB","Upper",2412525555.533
"656","A","QC","Lower",5214328195.51852
"656","A","QC","Upper",15528194404.9678
"656","A","NYISO","Lower",5029346149.67692
"656","A","NYISO","Upper",15112217997.8273
"656","A","NB","Lower",785033410.454584
"656","A","NB","Upper",2337818210.67775
"656","B1","QC","Lower",28426432582.1115
"656","B1","QC","Upper",84653507570.5652
"656","B1","NYISO","Lower",8279354331.79648
"656","B1","NYISO","Upper",24877867583.5231
"656","B1","NB","Lower",785033410.454584
"656","B1","NB","Upper",2337818210.67775
"656","B2","QC","Lower",5214328195.51852
"656","B2","QC","Upper",15528194404.9678
"656","B2","NYISO","Lower",8279354331.79648
"656","B2","NYISO","Upper",24877867583.5231
"656","B2","NB","Lower",785033410.454584
"656","B2","NB","Upper",2337818210.67775
"656","B3","QC","Lower",38577031405.1474
"656","B3","QC","Upper",114881844940.355
"656","B3","NYISO","Lower",8279354331.79648
"656","B3","NYISO","Upper",24877867583.5231
"656","B3","NB","Lower",785033410.454584
"656","B3","NB","Upper",2337818210.67775
"656","C1","QC","Lower",5214328195.51852
"656","C1","QC","Upper",15528194404.9678
"656","C1","NYISO","Lower",5029346149.67692
"656","C1","NYISO","Upper",15112217997.8273
"656","C1","NB","Lower",785033410.454584
"656","C1","NB","Upper",2337818210.67775
"656","C2","QC","Lower",5214328195.51852
"656","C2","QC","Upper",15528194404.9678
"656","C2","NYISO","Lower",8279354331.79648
"656","C2","NYISO","Upper",24877867583.5231
"656","C2","NB","Lower",785033410.454584
"656","C2","NB","Upper",2337818210.67775
"656","C3","QC","Lower",28426432582.1115
"656","C3","QC","Upper",84653507570.5652
"656","C3","NYISO","Lower",8279354331.79648
"656","C3","NYISO","Upper",24877867583.5231
"656","C3","NB","Lower",785033410.454584
"656","C3","NB","Upper",2337818210.67775
"656","D","QC","Lower",28426432582.1115
"656","D","QC","Upper",84653507570.5652
"656","D","NYISO","Lower",8279354331.79648
"656","D","NYISO","Upper",24877867583.5231
"656","D","NB","Lower",785033410.454584
"656","D","NB","Upper",2337818210.67775
"657","A","QC","Lower",5176316036.56227
"657","A","QC","Upper",15414994742.0596
"657","A","NYISO","Lower",4951369951.9647
"657","A","NYISO","Upper",14877914519.1247
"657","A","NB","Lower",758929309.857641
"657","A","NB","Upper",2260080574.37313
"657","B1","QC","Lower",28341976044.4073
"657","B1","QC","Upper",84401997215.431
"657","B1","NYISO","Lower",8151242728.90241
"657","B1","NYISO","Upper",24492916853.6731
"657","B1","NB","Lower",758929309.857641
"657","B1","NB","Upper",2260080574.37313
"657","B2","QC","Lower",5176316036.56227
"657","B2","QC","Upper",15414994742.0596
"657","B2","NYISO","Lower",8151242728.90241
"657","B2","NYISO","Upper",24492916853.6731
"657","B2","NB","Lower",758929309.857641
"657","B2","NB","Upper",2260080574.37313
"657","B3","QC","Lower",38480823629.2751
"657","B3","QC","Upper",114595339566.892
"657","B3","NYISO","Lower",8151242728.90241
"657","B3","NYISO","Upper",24492916853.6731
"657","B3","NB","Lower",758929309.857641
"657","B3","NB","Upper",2260080574.37313
"657","C1","QC","Lower",5176316036.56227
"657","C1","QC","Upper",15414994742.0596
"657","C1","NYISO","Lower",4951369951.9647
"657","C1","NYISO","Upper",14877914519.1247
"657","C1","NB","Lower",758929309.857641
"657","C1","NB","Upper",2260080574.37313
"657","C2","QC","Lower",5176316036.56227
"657","C2","QC","Upper",15414994742.0596
"657","C2","NYISO","Lower",8151242728.90241
"657","C2","NYISO","Upper",24492916853.6731
"657","C2","NB","Lower",758929309.857641
"657","C2","NB","Upper",2260080574.37313
"657","C3","QC","Lower",28341976044.4073
"657","C3","QC","Upper",84401997215.431
"657","C3","NYISO","Lower",8151242728.90241
"657","C3","NYISO","Upper",24492916853.6731
"657","C3","NB","Lower",758929309.857641
"657","C3","NB","Upper",2260080574.37313
"657","D","QC","Lower",28341976044.4073
"657","D","QC","Upper",84401997215.431
"657","D","NYISO","Lower",8151242728.90241
"657","D","NYISO","Upper",24492916853.6731
"657","D","NB","Lower",758929309.857641
"657","D","NB","Upper",2260080574.37313
"658","A","QC","Lower",5267513908.35646
"658","A","QC","Upper",15686580693.2003
"658","A","NYISO","Lower",4534839772.60714
"658","A","NYISO","Upper",13626321432.1128
"658","A","NB","Lower",806970232.710539
"658","A","NB","Upper",2403145751.99179
"658","B1","QC","Lower",28544701070.2976
"658","B1","QC","Upper",85005709428.1532
"658","B1","NYISO","Lower",7464869483.6391
"658","B1","NYISO","Upper",22430497246.5117
"658","B1","NB","Lower",806970232.710539
"658","B1","NB","Upper",2403145751.99179
"658","B2","QC","Lower",5267513908.35646
"658","B2","QC","Upper",15686580693.2003
"658","B2","NYISO","Lower",7464869483.6391
"658","B2","NYISO","Upper",22430497246.5117
"658","B2","NB","Lower",806970232.710539
"658","B2","NB","Upper",2403145751.99179
"658","B3","QC","Lower",38711757235.5601
"658","B3","QC","Upper",115283056526.502
"658","B3","NYISO","Lower",7464869483.6391
"658","B3","NYISO","Upper",22430497246.5117
"658","B3","NB","Lower",806970232.710539
"658","B3","NB","Upper",2403145751.99179
"658","C1","QC","Lower",5267513908.35646
"658","C1","QC","Upper",15686580693.2003
"658","C1","NYISO","Lower",4534839772.60714
"658","C1","NYISO","Upper",13626321432.1128
"658","C1","NB","Lower",806970232.710539
"658","C1","NB","Upper",2403145751.99179
"658","C2","QC","Lower",5267513908.35646
"658","C2","QC","Upper",15686580693.2003
"658","C2","NYISO","Lower",7464869483.6391
"658","C2","NYISO","Upper",22430497246.5117
"658","C2","NB","Lower",806970232.710539
"658","C2","NB","Upper",2403145751.99179
"658","C3","QC","Lower",28544701070.2976
"658","C3","QC","Upper",85005709428.1532
"658","C3","NYISO","Lower",7464869483.6391
"658","C3","NYISO","Upper",22430497246.5117
"658","C3","NB","Lower",806970232.710539
"658","C3","NB","Upper",2403145751.99179
"658","D","QC","Lower",28544701070.2976
"658","D","QC","Upper",85005709428.1532
"658","D","NYISO","Lower",7464869483.6391
"658","D","NYISO","Upper",22430497246.5117
"658","D","NB","Lower",806970232.710539
"658","D","NB","Upper",2403145751.99179
"659","A","QC","Lower",5291146837.25212
"659","A","QC","Upper",15756959215.7041
"659","A","NYISO","Lower",5270280979.2881
"659","A","NYISO","Upper",15836180827.1878
"659","A","NB","Lower",833255394.306031
"659","A","NB","Upper",2481422585.34716
"659","B1","QC","Lower",28597404024.7948
"659","B1","QC","Upper",85162658068.9872
"659","B1","NYISO","Lower",8676273633.48433
"659","B1","NYISO","Upper",26070533754.4601
"659","B1","NB","Lower",833255394.306031
"659","B1","NB","Upper",2481422585.34716
"659","B2","QC","Lower",5291146837.25212
"659","B2","QC","Upper",15756959215.7041
"659","B2","NYISO","Lower",8676273633.48433
"659","B2","NYISO","Upper",26070533754.4601
"659","B2","NB","Lower",833255394.306031
"659","B2","NB","Upper",2481422585.34716
"659","B3","QC","Lower",38771894341.666
"659","B3","QC","Upper",115462143963.954
"659","B3","NYISO","Lower",8676273633.48433
"659","B3","NYISO","Upper",26070533754.4601
"659","B3","NB","Lower",833255394.306031
"659","B3","NB","Upper",2481422585.34716
"659","C1","QC","Lower",5291146837.25212
"659","C1","QC","Upper",15756959215.7041
"659","C1","NYISO","Lower",5270280979.2881
"659","C1","NYISO","Upper",15836180827.1878
