"Pathway","Simulation","sum_NPV"
"A",544,50.4359660927582
"B1",544,18.0255602417915
"B2",544,21.8158491608549
"B3",544,17.972933816659
"C1",544,17.753676194379
"C2",544,20.1051244274224
"C3",544,16.4704130406212
"D",544,70.8546455463054
"A",545,50.335418595767
"B1",545,18.2340705782267
"B2",545,22.0486427884541
"B3",545,18.1474084589291
"C1",545,17.7817327044865
"C2",545,20.2773211112148
"C3",545,16.6630639894649
"D",545,70.9453762264491
"A",546,50.5315383254475
"B1",546,17.7844656294317
"B2",546,21.4933693376951
"B3",546,17.7627197192894
"C1",546,17.7083532023552
"C2",546,19.8578248448617
"C3",546,16.290651977841
"D",546,70.8166801877025
"A",547,50.5814291023609
"B1",547,18.4501821944506
"B2",547,22.1935235336702
"B3",547,18.4018747823938
"C1",547,18.0178674129189
"C2",547,20.4894471657558
"C3",547,16.8908076833709
"D",547,71.398650838251
"A",548,50.3057784505083
"B1",548,18.2292645384527
"B2",548,21.9898748697729
"B3",548,18.1624980035627
"C1",548,17.8613909922305
"C2",548,20.2682851114742
"C3",548,16.6646474340759
"D",548,71.0597264229263
"A",549,50.3770618429007
"B1",549,18.241929204805
"B2",549,22.0352125545352
"B3",549,18.1792069775019
"C1",549,17.8358005634682
"C2",549,20.294515350213
"C3",549,16.6814328505005
"D",549,71.044694039583
"A",55,50.4656293164174
"B1",55,18.2550312711684
"B2",55,22.0016178124427
"B3",55,18.1989891842719
"C1",55,17.9167585516629
"C2",55,20.3060723409863
"C3",55,16.7055647168711
"D",55,71.128508328069
"A",550,50.1689955575425
"B1",550,17.0904543547264
"B2",550,20.7220079731685
"B3",550,17.0690475930696
"C1",550,17.304331623777
"C2",550,19.1679937898295
"C3",550,15.6437996251878
"D",550,70.0355030770643
"A",551,50.5408507271514
"B1",551,18.3748985202186
"B2",551,22.1506933645544
"B3",551,18.3293898786545
"C1",551,17.9809863700629
"C2",551,20.4188312541544
"C3",551,16.8245043498496
"D",551,71.3284546216607
"A",552,50.2799367142231
"B1",552,18.6653214322988
"B2",552,22.490336358519
"B3",552,18.572450513653
"C1",552,17.9636638492378
"C2",552,20.6920348085367
"C3",552,17.0529830479038
"D",552,71.3233653013173
"A",553,50.551518012875
"B1",553,18.2851972616652
"B2",553,22.0826644301967
"B3",553,18.204435405366
"C1",553,17.8390541522906
"C2",553,20.3246136151328
"C3",553,16.711861469862
"D",553,71.0260940149629
"A",554,50.243145137281
"B1",554,18.5625096388233
"B2",554,22.2624359436543
"B3",554,18.4950677567189
"C1",554,17.9671609804693
"C2",554,20.5579527985618
"C3",554,16.9958405222236
"D",554,71.288148230443
"A",555,50.4191973388777
"B1",555,18.6798137908813
"B2",555,22.3710311418149
"B3",555,18.6348121603163
"C1",555,18.0822444699709
"C2",555,20.6982589019385
"C3",555,17.1283513870469
"D",555,71.4890544283412
"A",556,50.5017166046011
"B1",556,18.7459537018749
"B2",556,22.5366715583267
"B3",556,18.6752001913699
"C1",556,18.1021536486375
"C2",556,20.7630228497559
"C3",556,17.1421477165329
"D",556,71.5160363292269
"A",557,50.353785513552
"B1",557,18.1226447353305
"B2",557,21.8839843801769
"B3",557,18.0780876788306
"C1",557,17.8195774568298
"C2",557,20.1837126940854
"C3",557,16.5830781395131
"D",557,70.9849616578358
"A",558,50.1691151992643
"B1",558,17.4980975198654
"B2",558,21.2316992900847
"B3",558,17.4600268650216
"C1",558,17.4176252942299
"C2",558,19.5738604831275
"C3",558,16.0044266829271
"D",558,70.2652730416259
"A",559,50.3442617896935
"B1",559,18.2966388261719
"B2",559,22.0678855201324
"B3",559,18.2198030038266
"C1",559,17.8347835046826
"C2",559,20.3207452902158
"C3",559,16.7184460709355
"D",559,71.0263582733944
"A",56,50.3098826580018
"B1",56,18.0700231938403
"B2",56,21.7806896760057
"B3",56,18.0299599456451
"C1",56,17.8044050627944
"C2",56,20.1291952083831
"C3",56,16.5516451058486
"D",56,70.8999018540572
"A",560,50.3129658169513
"B1",560,18.2514018947299
"B2",560,21.9770957122779
"B3",560,18.2057746095789
"C1",560,17.852097185473
"C2",560,20.2937050702579
"C3",560,16.7175249239542
"D",560,71.0842832175631
"A",561,50.2583376544756
"B1",561,18.3369779861482
"B2",561,22.1158363738813
"B3",561,18.2608751415377
"C1",561,17.784670781696
"C2",561,20.3561169027134
"C3",561,16.7637910939867
"D",561,70.9451046035004
"A",562,50.2534558635645
"B1",562,18.339115912877
"B2",562,22.1508602313207
"B3",562,18.2513391189794
"C1",562,17.7675655924331
"C2",562,20.3745837128689
"C3",562,16.7579887152221
"D",562,70.9599342644012
"A",563,50.5488693765991
"B1",563,18.9208167214144
"B2",563,22.7524035270375
"B3",563,18.8238731272736
"C1",563,18.1495981098705
"C2",563,20.930063800907
"C3",563,17.290640216138
"D",563,71.644638165753
"A",564,50.518853969458
"B1",564,18.7028773014807
"B2",564,22.4185285778915
"B3",564,18.6480523849137
"C1",564,18.1333271526363
"C2",564,20.7200694422247
"C3",564,17.1395423683048
"D",564,71.6123911137267
"A",565,50.4417558704943
"B1",565,17.7510444173551
"B2",565,21.559352088137
"B3",565,17.6812688801606
"C1",565,17.5902847606755
"C2",565,19.8349405110575
"C3",565,16.2239462812997
"D",565,70.5074591823698
"A",566,50.4193388538419
"B1",566,18.5617481974121
"B2",566,22.3331618021658
"B3",566,18.494466734453
"C1",566,17.9687257543226
"C2",566,20.6042275915709
"C3",566,16.9839914052104
"D",566,71.3514008286467
"A",567,50.2977792702389
"B1",567,17.7469278101731
"B2",567,21.4969487568016
"B3",567,17.6946406717591
"C1",567,17.5516271417995
"C2",567,19.8277259045427
"C3",567,16.2219852881958
"D",567,70.5144900766751
"A",568,50.3847776724726
"B1",568,18.5937736656966
"B2",568,22.3156770481614
"B3",568,18.5465977798655
"C1",568,18.0436696752963
"C2",568,20.6186287191877
"C3",568,17.0325317779607
"D",568,71.4662908979274
"A",569,50.1572729631896
"B1",569,18.3444545449671
"B2",569,22.0853576503066
"B3",569,18.2773848663769
"C1",569,17.8238508982419
"C2",569,20.3529916176613
"C3",569,16.774061072398
"D",569,71.0559105204306
"A",57,50.3456084418672
"B1",57,18.2329422109063
"B2",57,22.0505467154402
"B3",57,18.1635666067692
"C1",57,17.7725188864299
"C2",57,20.2894416188393
"C3",57,16.6612903629636
"D",57,70.9235415727452
"A",570,50.4898360631625
"B1",570,18.0284581023056
"B2",570,21.796035053296
"B3",570,17.9698295507261
"C1",570,17.7847097017948
"C2",570,20.0834751305721
"C3",570,16.496192916698
"D",570,70.9497702698854
"A",571,21.2738597822485
"B1",571,18.6930537170314
"B2",571,22.4685449940634
"B3",571,18.6247309857536
"C1",571,18.0427281560674
"C2",571,20.7164637776452
"C3",571,16.9266624550923
"D",571,71.466803732612
"A",572,50.4172745877119
"B1",572,18.7325368427016
"B2",572,22.4076998721981
"B3",572,18.6762558702913
"C1",572,18.1146041165457
"C2",572,20.7314208768362
"C3",572,17.1773927882613
"D",572,71.4943506467462
"A",573,5.32064359468412
"B1",573,18.4469138768493
"B2",573,22.2780432513637
"B3",573,18.3820931813511
"C1",573,17.9153106833974
"C2",573,20.492918420888
"C3",573,16.8627301231517
"D",573,71.2248455871308
"A",574,50.552542295744
"B1",574,18.3127211210139
"B2",574,22.190372199488
"B3",574,18.2345140466483
"C1",574,17.8510817791521
"C2",574,20.3774752394564
"C3",574,16.7225573139368
"D",574,71.0303874785373
"A",575,50.389174762803
"B1",575,18.1377097266251
"B2",575,21.8586321563023
"B3",575,18.0754463694915
"C1",575,17.8142005976666
"C2",575,20.1805820371188
"C3",575,16.6006420604448
"D",575,71.0092780264563
"A",576,50.4525477664461
"B1",576,18.8043881078601
"B2",576,22.6257211724002
"B3",576,18.7142998618796
"C1",576,18.111273753957
"C2",576,20.8367400844228
"C3",576,17.1973948483602
"D",576,71.4784191160479
"A",577,50.3757215189307
"B1",577,18.7621248710972
"B2",577,22.6366961131694
"B3",577,18.6570326011819
"C1",577,17.9968820241944
"C2",577,20.7853993096068
"C3",577,17.1399096571116
"D",577,71.3808077465015
"A",578,50.5226574222764
"B1",578,18.5052706262501
"B2",578,22.2709261430445
"B3",578,18.4453127955614
"C1",578,18.0445536854554
"C2",578,20.5403649794056
"C3",578,16.9485795929069
"D",578,71.4230079173037
"A",579,50.0327612201206
"B1",579,17.4810833877435
"B2",579,21.2140918108464
"B3",579,17.4565522605595
"C1",579,17.4377175302257
"C2",579,19.5685803657506
"C3",579,15.99928060062
"D",579,70.1986264139302
"A",58,50.4955683907439
"B1",58,18.9067589807867
"B2",58,22.7234237380476
"B3",58,18.8202364591127
"C1",58,18.1356033163602
"C2",58,20.9051044929234
"C3",58,17.2906897377726
"D",58,71.576628458209
"A",580,50.5179401262024
"B1",580,18.6260653884111
"B2",580,22.4331142236754
"B3",580,18.5419231437136
"C1",580,18.0415986217272
"C2",580,20.6582457513776
"C3",580,17.0196573939987
"D",580,71.4910062426722
"A",581,50.505567903653
"B1",581,18.6466702483152
"B2",581,22.3568625568064
"B3",581,18.5797523508791
"C1",581,18.0563031161231
"C2",581,20.6532418094356
"C3",581,17.0813795862717
"D",581,71.4766164458539
"A",582,50.0705164521943
"B1",582,17.7868581648057
"B2",582,21.4886676559488
"B3",582,17.7575644731108
"C1",582,17.6063894551585
"C2",582,19.8408314561495
"C3",582,16.2901571852359
"D",582,70.4950284785987
"A",583,50.2720767290831
"B1",583,18.0677113362375
"B2",583,21.883471452051
"B3",583,17.9939154338182
"C1",583,17.6826869605528
"C2",583,20.122730843243
"C3",583,16.5052986612956
"D",583,70.7083498244311
"A",584,50.4078199310374
"B1",584,18.7579344629756
"B2",584,22.610274832055
"B3",584,18.6593223206807
"C1",584,18.0382361755909
"C2",584,20.779202672579
"C3",584,17.1320998435382
"D",584,71.3830339372593
"A",585,50.312228994221
"B1",585,18.8950470196338
"B2",585,22.6813095046364
"B3",585,18.798156238016
"C1",585,18.0659987207831
"C2",585,20.8839486404736
"C3",585,17.2769609334873
"D",585,71.5213662222853
"A",586,50.4827441300085
"B1",586,18.2986424555528
"B2",586,22.1185017164529
"B3",586,18.2417910476018
"C1",586,17.8898248492433
"C2",586,20.3688310045126
"C3",586,16.7490247535267
"D",586,71.1693237311897
"A",587,50.5885327811073
"B1",587,18.6330562955567
"B2",587,22.418937850297
"B3",587,18.5447241531707
"C1",587,18.0166594342986
"C2",587,20.6685561468436
"C3",587,17.0382054295279
"D",587,71.4088653542531
"A",588,50.3503778238078
"B1",588,18.0753395635113
"B2",588,21.8010231855502
"B3",588,18.0177546989506
"C1",588,17.7277154631224
"C2",588,20.1134749377567
"C3",588,16.5340034492393
"D",588,70.8423177861578
"A",589,50.3395695188703
"B1",589,18.8208486499349
"B2",589,22.5637294465504
"B3",589,18.7500057792828
"C1",589,18.1167033564651
"C2",589,20.8402169957918
"C3",589,17.2345237381358
"D",589,71.6010523073097
"A",59,50.2561493926162
"B1",59,18.0831547358857
"B2",59,21.7676225854671
"B3",59,18.0307264563491
"C1",59,17.7375022025876
"C2",59,20.1207627443632
"C3",59,16.5450110486336
"D",59,70.876112820243
"A",590,50.4062509001826
"B1",590,18.1473880389873
"B2",590,21.9285155714669
"B3",590,18.0796576111562
"C1",590,17.7915899537506
"C2",590,20.2053465736421
"C3",590,16.5859380974449
"D",590,70.8646953459752
"A",591,50.482543209506
"B1",591,18.978957843307
"B2",591,22.732473055615
"B3",591,18.8947467146692
"C1",591,18.2317414228593
"C2",591,20.9739620997968
"C3",591,17.3759252045324
"D",591,71.8101459187957
"B1",592,17.947270269435
"B2",592,21.652562770058
"B3",592,17.9056714976524
"C1",592,17.7300454463924
"C2",592,19.9923097754515
"C3",592,16.4228158130037
"D",592,70.809551607891
"A",593,50.2095943221533
"B1",593,18.1225056363531
"B2",593,21.8709661487066
"B3",593,18.0464415388582
"C1",593,17.7544855671243
"C2",593,20.1662637593129
"C3",593,16.5635649398084
"D",593,70.8484327473415
"A",594,50.2554096809306
"B1",594,18.3936011747209
"B2",594,22.1317150454099
"B3",594,18.3346455651449
"C1",594,17.8877279192071
"C2",594,20.4216258759018
"C3",594,16.8340371759727
"D",594,71.0915368864921
"A",595,50.1895000211162
"B1",595,18.4523113561141
"B2",595,22.2470718265682
"B3",595,18.3735247607216
"C1",595,17.8811554293892
"C2",595,20.4947569497995
"C3",595,16.8687442053458
"D",595,71.0777893348569
"A",596,50.5191744503614
"B1",596,18.4804488920849
"B2",596,22.2322363615058
"B3",596,18.4192386826216
"C1",596,17.9767356743239
"C2",596,20.5175565844164
"C3",596,16.9260149154709
"D",596,71.2731460893336
"A",597,50.6097407181711
"B1",597,18.3396839627894
"B2",597,22.09116488682
"B3",597,18.2966472515459
"C1",597,18.0257885911357
"C2",597,20.3987038635594
"C3",597,16.8038104613168
"D",597,71.3742611850909
"A",598,50.1400262928124
"B1",598,18.3486802619649
"B2",598,22.1640290768531
"B3",598,18.2644531800726
"C1",598,17.7105227034866
"C2",598,20.4131902440722
"C3",598,16.7662757037337
"D",598,70.8978590596712
"A",599,50.535577334797
"B1",599,18.1152065210112
"B2",599,21.9228219570227
"B3",599,18.0605159872651
"C1",599,17.7594619922522
"C2",599,20.174240605929
"C3",599,16.5639325101523
"D",599,70.9724319311784
"A",6,50.6596657211803
"B1",6,18.8470341741391
"B2",6,22.5676952845115
"B3",6,18.797480501235
"C1",6,18.2601277718561
"C2",6,20.8664298018922
"C3",6,17.2794743360175
"D",6,71.8704650418693
"A",60,50.375624189739
"B1",60,17.8370928589732
"B2",60,21.6438781148272
"B3",60,17.7686683550672
"C1",60,17.5714213288527
"C2",60,19.8907811606207
"C3",60,16.3033602223733
"D",60,70.5080911178178
"A",600,50.4649333469815
"B1",600,18.4418917297406
"B2",600,22.1739112949492
"B3",600,18.3854760873128
"C1",600,17.940997163686
"C2",600,20.4804911257471
"C3",600,16.8800548768118
"D",600,71.2704630636586
"A",601,50.7336353411721
"B1",601,19.2055484929527
"B2",601,22.963329517386
"B3",601,19.1258487584223
"C1",601,18.4141775011953
"C2",601,21.2011628593548
"C3",601,17.5862641767143
"D",601,72.177583003333
"A",602,50.3236226911492
"B1",602,18.7469618388484
"B2",602,22.5246378533651
"B3",602,18.6725119803844
"C1",602,1.27089035075728
"C2",602,20.764899995855
"C3",602,17.1518529128119
"D",602,71.4695565436464
"A",603,50.5659188404493
"B1",603,18.4606054082486
"B2",603,22.2322108364368
"B3",603,18.3939546245777
"C1",603,18.0385209868542
"C2",603,20.5107338962543
"C3",603,16.8908299254077
"D",603,71.4329578169187
"A",604,50.5038778567185
"B1",604,18.6926206420774
"B2",604,3.38256369704858
"B3",604,18.5873155062243
"C1",604,18.0133350510176
"C2",604,20.7209217345498
"C3",604,17.0650885636842
"D",604,71.3791828205615
"A",605,50.5032109110457
"B1",605,18.6334752597712
"B2",605,22.4404106275042
"B3",605,18.5571720695597
"C1",605,18.0448359234952
"C2",605,20.6734104829353
"C3",605,17.0314457537349
"D",605,71.427972639911
"A",606,50.5415574072418
"B1",606,18.6579367419609
"B2",606,22.5624319239983
"B3",606,18.5602844364534
"C1",606,17.9315739734455
"C2",606,20.7054153222041
"C3",606,17.0255436031239
"D",606,71.2601979116586
"A",607,50.3906579326693
"B1",607,18.6697044638965
"B2",607,22.4451074526196
"B3",607,18.5954476296756
"C1",607,18.0359024269774
"C2",607,20.6965135606967
"C3",607,17.0776134508372
"D",607,71.3897019568149
"A",608,50.6203037827363
"B1",608,18.9143212130725
"B2",608,22.727201811898
"B3",608,18.823622673686
"C1",608,18.1805646917391
"C2",608,20.9354255042254
"C3",608,17.3039142075109
"D",608,71.7204207683625
"A",609,50.4468355568106
"B1",609,18.7764978861195
"B2",609,22.4957519137646
"B3",609,18.7036086316621
"C1",609,18.1748584588975
"C2",609,20.780091208416
"C3",609,17.1933235507314
"D",609,71.5928199414786
"A",61,50.5953897325935
"B1",61,18.5715177675268
"B2",61,22.3540390707755
"B3",61,18.495257407936
"C1",61,17.9882983894567
"C2",61,20.614273274605
"C3",61,16.9982043124538
"D",61,71.4175366806945
"A",610,50.5271864556044
"B1",610,18.4956265539782
"B2",610,22.2970766522906
"B3",610,18.4190606951745
"C1",610,17.9524846134657
"C2",610,20.5420088207602
"C3",610,16.9039390373164
"D",610,71.3399592992367
"A",611,50.2415059252556
"B1",611,18.0320724503692
"B2",611,21.8684137426182
"B3",611,17.9507769030159
"C1",611,17.6483642655201
"C2",611,20.1055739358347
"C3",611,16.4629544915016
"D",611,70.7141796740174
"A",612,50.449333870687
"B1",612,18.5518053145496
"B2",612,22.3343018939731
"B3",612,18.4681735880976
"C1",612,17.9203039285339
"C2",612,20.5820195029499
"C3",612,16.9552613620565
"D",612,71.3145048030491
"A",613,50.5730868016805
"B1",613,18.2475342809532
"B2",613,22.0960584837127
"B3",613,18.1589801642214
"C1",613,17.792186144045
"C2",613,20.3144022206107
"C3",613,16.650759358837
"D",613,70.9971826211679
"A",614,50.4511984019734
"B1",614,18.1580881225359
"B2",614,21.9222837785736
"B3",614,18.1041587215895
"C1",614,17.8557773057457
"C2",614,20.218003279063
"C3",614,16.6201243375019
"D",614,71.0796094719135
"A",615,50.6592531312233
"B1",615,19.1076251412879
"B2",615,22.9063841920492
"B3",615,19.0449397674385
"C1",615,18.3310995082135
"C2",615,21.1388546157589
"C3",615,17.503960611024
"D",615,71.9957706661432
"A",616,50.5382287639721
"B1",616,18.7595656415965
"B2",616,22.5028020695406
"B3",616,18.6893529131807
"C1",616,18.1873081714988
"C2",616,20.7798988696076
"C3",616,17.1801334506209
"D",616,71.6920308103104
"A",617,50.2083987228166
"B1",617,18.0413428803379
"B2",617,21.7814448033836
"B3",617,17.9698694444073
"C1",617,17.7094263414854
"C2",617,20.0722484419977
"C3",617,16.4799762287885
"D",617,70.7116956620064
"A",618,50.3278940664334
"B1",618,17.9470737159299
"B2",618,21.6852012873894
"B3",618,17.8991573565638
"C1",618,17.6994759696136
"C2",618,19.9955501966405
"C3",618,16.4080455974548
"D",618,70.7967768282962
"A",619,50.317508454087
"B1",619,18.7667781640161
"B2",619,22.5167710668613
"B3",619,18.7000099525607
"C1",619,18.0784865529032
"C2",619,20.7788068413365
"C3",619,17.1869762160706
"D",619,71.5129468539232
"A",62,50.2848630732069
"B1",62,18.7828706289954
"B2",62,22.4724848527497
"B3",62,18.7279911266767
"C1",62,18.1272866294673
"C2",62,20.7830040896229
"C3",62,17.2145247294206
"D",62,71.5879269792592
"A",620,50.523076867575
"B1",620,18.3774523888987
"B2",620,22.1342329509056
"B3",620,18.3132943865351
"C1",620,17.9669083313263
"C2",620,20.4229773475299
"C3",620,16.8236175227206
"D",620,71.2646031046566
"A",621,50.6108248939425
"B1",621,18.4882316738997
"B2",621,22.3085321574048
"B3",621,18.4058260789481
"C1",621,17.9743862279303
"C2",621,20.5427002263913
"C3",621,16.9122350652485
"D",621,58.5085910455161
"A",622,50.4512980634038
"B1",622,18.3235235222702
"B2",622,22.0931423236593
"B3",622,18.2772457522933
"C1",622,17.951605459813
"C2",622,20.3622829287431
"C3",622,16.7757649702981
"D",622,71.2595378054687
"A",623,50.3841938381325
"B1",623,17.9744802544421
"B2",623,21.7160700999897
"B3",623,17.9384957734633
"C1",623,17.7564931113397
"C2",623,20.0247022813416
"C3",623,16.4361004609697
"D",623,70.8917615306348
"A",624,50.5202126423689
"B1",624,18.1992429741302
"B2",624,22.0124323196644
"B3",624,18.1188668731966
"C1",624,17.7981207385307
"C2",624,20.2468494979639
"C3",624,16.630955655526
"D",624,71.0109365695299
"A",625,50.6306111908058
"B1",625,18.5532072876088
"B2",625,22.3146087965379
"B3",625,18.5010583684104
"C1",625,18.0506962459124
"C2",625,20.600038127784
"C3",625,16.9870938441979
"D",625,71.443374663414
"A",626,50.5374150038434
"B1",626,18.329050309342
"B2",626,22.0756807904383
"B3",626,18.2743108776735
"C1",626,17.9401187419966
"C2",626,20.3676650478976
"C3",626,16.7911182346052
"D",626,71.2016291773964
"A",627,50.6089476402296
"B1",627,18.9381178102635
"B2",627,22.6852748151685
"B3",627,18.8651446692515
"C1",627,18.1865007626243
"C2",627,20.9630883242886
"C3",627,17.329426326927
"D",627,71.8043775159729
"A",628,50.3276497032931
"B1",628,17.8552767647188
"B2",628,21.6130931651248
"B3",628,17.8061759457953
"C1",628,17.6342612945152
"C2",628,19.9160686908344
"C3",628,16.347126906286
"D",628,70.5225540067594
"A",629,50.5757574416433
"B1",629,18.5444385801634
"B2",629,22.2951186597081
"B3",629,18.4872455047457
"C1",629,18.0451288492952
"C2",629,20.5739364960504
"C3",629,16.9760003121691
"D",629,71.3940421126985
"A",63,50.4588523573382
"B1",63,19.0983921536202
"B2",63,22.8537056739529
"B3",63,19.0237413086966
"C1",63,18.2624119998435
"C2",63,21.0984363015676
"C3",63,17.4761482714413
"D",63,71.8686044140753
"A",630,50.4224577479218
"B1",630,18.1780312178268
"B2",630,21.8527291759357
"B3",630,18.1624082745021
"C1",630,17.9490634109862
"C2",630,20.2284562688679
"C3",630,16.6687091696749
"D",630,71.2177938388453
"A",631,50.2932409647277
"B1",631,1.98600934922101
"B2",631,22.3791623873455
"B3",631,18.5851219908803
"C1",631,18.066872338328
"C2",631,20.6546604074811
"C3",631,8.42545194857959
"D",631,71.4045114112418
"A",632,50.1957703263162
"B1",632,17.8521384915529
"B2",632,21.5362407770075
"B3",632,17.8193611291262
"C1",632,17.6757409370955
"C2",632,19.920202015321
"C3",632,16.355805329053
"D",632,70.7297381481761
"A",633,50.4579049514761
"B1",633,19.3196640993307
"B2",633,23.0513815070498
"B3",633,19.2332447054117
"C1",633,18.429897689935
"C2",633,21.2845883669757
"C3",633,17.6937693485372
"D",633,72.135276850635
"A",634,50.4528925302565
"B1",634,18.1360457838357
"B2",634,21.9760784676178
"B3",634,18.0609705626655
"C1",634,17.7517921869503
"C2",634,20.2096348603749
"C3",634,16.5720267389408
"D",634,70.8924812019325
"A",635,50.426566334861
"B1",635,18.5934242099888
"B2",635,22.347667895137
"B3",635,18.5367895054453
"C1",635,18.0793606974204
"C2",635,20.6230166062904
"C3",635,17.0200839377785
"D",635,71.47984537608
"A",636,50.3579540808104
"B1",636,18.7395438325033
"B2",636,22.570398007466
"B3",636,18.6367163867767
"C1",636,17.9975616486947
"C2",636,20.7591824222302
"C3",636,17.1133337465311
"D",636,71.408969595233
"A",637,50.3869006989711
"B1",637,17.9580347676164
"B2",637,21.6484088369912
"B3",637,17.9138631989435
"C1",637,17.7280202351072
"C2",637,20.0180058519875
"C3",637,16.4382320547663
"D",637,70.8640586283977
"A",638,50.405529377846
"B1",638,18.3515685878474
"B2",638,22.1593089733886
"B3",638,18.2623147134555
"C1",638,17.8677913050267
"C2",638,20.3884603249267
"C3",638,16.78246125733
"D",638,71.0185374672447
"A",639,50.3078363167498
"B1",639,18.4212366465981
"B2",639,22.1346941963483
"B3",639,18.365532597581
"C1",639,17.9318405290057
"C2",639,20.4462334581488
"C3",639,16.8666494648615
"D",639,71.1871428314243
"A",64,50.4369239486488
"B1",64,18.4757734312098
"B2",64,22.3026907342066
"B3",64,18.3941463868995
"C1",64,17.9556644452555
"C2",64,20.5108435760144
"C3",64,16.8903606043054
"D",64,71.2240192665595
"A",640,50.5373759899967
"B1",640,18.516786386257
"B2",640,22.3275732266431
"B3",640,18.4394236784137
"C1",640,17.9667732873016
"C2",640,20.5684671077086
"C3",640,16.9251931833631
"D",640,71.3267936716278
"A",641,50.5882974239543
"B1",641,18.3720313038798
"B2",641,22.1377685017241
"B3",641,18.3171678561716
"C1",641,17.9949964008681
"C2",641,20.4324562195073
"C3",641,16.8035118307692
"D",641,71.3393256692573
"A",642,50.3706721822966
"B1",642,18.2123525847154
"B2",642,21.9826634092387
"B3",642,18.1568339907527
"C1",642,17.8453632590233
"C2",642,20.2693715383209
"D",642,71.072342803312
"A",643,50.324946984275
"B1",643,18.4780385922073
"B2",643,22.241059665291
"B3",643,18.4075980177178
"C1",643,17.9124259356538
"C2",643,20.4862816035519
"C3",643,16.9127921707438
"D",643,71.2035860403764
"A",644,7.13450230617504
"B1",644,18.8670850295759
"B2",644,22.6256524498155
"B3",644,18.7838590612581
"C1",644,18.1610639651376
"C2",644,20.8941098701605
"C3",644,17.2744252183051
"D",644,71.6688052103788
"A",645,50.5516086873095
"B1",645,18.6968585271669
"B2",645,22.4649698141841
"B3",645,18.633933950166
"C1",645,18.0677171645104
"C2",645,20.7247673955774
"C3",645,17.1044525520857
"D",645,71.5667725728264
"A",646,50.3778092986427
"B1",646,18.786037702405
"B2",646,22.5816855277711
"B3",646,18.7123361164161
"C1",646,18.11014143549
"C2",646,20.8061828064004
"C3",646,17.1877775973536
"D",646,71.5284010708385
"A",647,50.4681309357757
"B1",647,17.9354324397622
"B2",647,21.7155450378279
"B3",647,17.8899148312952
"C1",647,17.7053086619433
"C2",647,19.9936999078969
"C3",647,16.3946737951705
"D",647,70.799350768472
"A",648,50.4456103805698
"B1",648,18.6067751722302
"B2",648,22.3822037351397
"B3",648,18.5323527475982
"C1",648,17.9782972796058
"C2",648,20.6257833591129
"C3",648,17.0224537341577
"D",648,71.3257682643344
"A",649,50.5442650433068
"B1",649,18.6940410660803
"B2",649,22.4411176375313
"B3",649,18.6293815966309
"C1",649,18.1211189077694
"C2",649,20.7164114273019
"C3",649,17.1134250388907
"D",649,71.559469846351
"A",65,50.452425783496
"B1",65,18.588397156338
"B2",65,22.3614880726512
"B3",65,18.5151578095132
"C1",65,18.0287434569751
"C2",65,20.6061904182763
"C3",65,17.0026106228023
"D",65,71.335269736847
"A",650,50.3907555270294
"B1",650,18.5156306269311
"B2",650,22.2969722280121
"B3",650,18.4229279283106
"C1",650,17.943312432171
"C2",650,20.5490182852401
"C3",650,16.9205120138965
"D",650,71.257964350375
"A",651,50.4826740345335
"B1",651,19.1099705841254
"B2",651,22.8654649728278
"B3",651,19.0228922305726
"C1",651,18.2721617709213
"C2",651,21.0962088230864
"C3",651,17.5166868902576
"D",651,34.6559376060547
"A",652,7.00332200731472
"B1",652,18.3894648014233
"B2",652,22.0947370029753
"B3",652,18.331607949304
"C1",652,17.9306716792482
"C2",652,20.414310442995
"C3",652,16.8259711298755
"D",652,71.22315410701
"A",653,50.2875760626606
"B1",653,18.4169391059077
"B2",653,22.2126354393382
"B3",653,18.345451076385
"C1",653,17.8941065118371
"C2",653,20.4558823922989
"C3",653,16.8233558193897
"D",653,71.1380830091573
"A",654,50.3121957367749
"B1",654,18.7861263024216
"B2",654,22.4748700975546
"B3",654,18.7239773961199
"C1",654,18.1203146967398
"C2",654,20.800913347702
"C3",654,17.2168168011176
"D",654,71.621200368071
"A",655,50.6913105485712
"B1",655,18.8072903336638
"B2",655,22.5879581819791
"B3",655,18.734882496259
"C1",655,18.1953854285173
"C2",655,20.8429003160888
"C3",655,17.2220403000823
"D",655,71.7283987468001
"A",656,50.3835927458934
"B1",656,18.5894789108004
"B2",656,22.424363013854
"B3",656,18.5032757036806
"C1",656,17.9501624646572
"C2",656,20.6232514379421
"C3",656,16.9995015229042
"D",656,71.3007362937148
"A",657,50.7034880457141
"B1",657,19.1004041021721
"B2",657,22.8571541132047
"B3",657,19.0289904285295
"C1",657,18.3611299443901
"C2",657,21.1077613137937
"C3",657,17.5039982454936
"D",657,72.0301231819968
"A",658,50.2566768861196
"B1",658,18.6627221582147
"B2",658,22.3978293596286
"B3",658,18.595271532936
"C1",658,17.9921347016679
"C2",658,20.6709181426705
"C3",658,17.0866455618514
"D",658,71.3591565653419
"A",659,50.4006308160032
"B1",659,17.9066277427555
"B2",659,21.6882055698486
"B3",659,17.8581194282998
"C1",659,17.6681016044266
"C2",659,19.9780557944448
"C3",659,16.3768519381246
"D",659,70.7208160060593
"A",66,50.482024178941
"B1",66,19.1485799194499
"B2",66,23.0175033949973
