Year,Simulation,Pathway,total_NOx_USD,total_SO2_USD,total_PM2.5_USD,total_PM10_USD,total_CO_USD,total_VOC_USD,total_air_emission_USD
2034,8,B1,98179.7980723413,165076.494982868,4942016.82210167,1615.1400361079,2361300.51066001,110223.531610872,7678412.29746387
2035,8,B1,97487.3179543007,158504.718001864,4698726.96206607,1516.66079451759,2239986.75386499,104784.371591869,7301006.78427361
2036,8,B1,80661.9736289138,155821.800179845,4371096.53740881,1354.54696398857,2085929.92869937,97574.3065606699,6792439.0934416
2037,8,B1,83589.3085787344,149601.00137066,4119032.22203237,1280.02540757122,1960894.63559591,91913.5939256226,6406310.78691087
2038,8,B1,79238.9689093037,142613.393965467,3881976.80404004,1230.53716095361,1845392.57696956,86629.3321033495,6037081.61314867
2039,8,B1,70042.4763730475,138654.408907553,3605399.25945449,1143.58646519252,1708446.25627873,80416.0869339584,5604102.07441297
2040,8,B1,67053.3752099445,124341.689873185,3441963.13338196,987.524673386343,1626306.04223546,76661.7413702663,5337313.5067442
2041,8,B1,47048.1614352258,106712.135054542,2314702.84077981,784.424951967333,1092959.04720503,51516.0691484971,3613722.67857507
2042,8,B1,42694.2260555451,103024.600943736,2138001.42373966,773.323723670743,1004194.51915687,47555.4470573308,3336243.54067681
2043,8,B1,41048.4731691484,105053.664455313,1865321.16841835,662.951812341613,870232.053035874,41393.6164176571,2923711.92730869
2044,8,B1,38619.938515798,100531.066482601,1710054.32839059,638.693462387872,798587.07171664,37976.9044806647,2686408.00304868
2045,8,B1,32293.8186283129,96974.5262286743,1552781.97768735,582.746059833598,724497.034784845,34493.5134548664,2441623.61684388
2030,9,B2,183768.284904734,255364.387744521,9197425.84206167,2522.56504239693,4356217.64664843,204563.598668933,14199862.3250707
2031,9,B2,165098.093485642,226827.711339183,8046360.38222098,2256.62624066451,3816368.25998803,178981.841559727,12435892.9148342
2032,9,B2,150028.127296653,218797.24938891,7429597.74194035,2031.00271615531,3522245.68537049,165334.591941971,11488034.3986545
2033,9,B2,138469.615935909,204490.711522137,6748287.74769408,1894.93462946168,3211282.04351208,150428.114780058,10454853.1680737
2034,9,B2,129834.066721284,193028.438387633,6223007.81782683,1694.69129808947,2949792.53800128,138669.108996893,9636026.66123201
2035,9,B2,119870.617933176,184355.548669999,5796040.26236391,1583.46761566762,2742360.88054155,129111.418470489,8973322.19559479
2036,9,B2,105462.062694049,172553.179546108,5203324.56744388,1366.00723779943,2468402.73467583,116059.195779898,8067167.74737756
2037,9,B2,98131.6936875684,163531.857802885,4744373.25229024,1341.83591192414,2243837.11270372,105771.303399137,7356987.05579547
2038,9,B2,86774.6923529295,152399.088988894,4352873.53906376,1188.77127064457,2051059.6723907,96949.0228284633,6741244.78689539
2039,9,B2,78866.3508612604,143841.644121156,3861752.20060815,1065.89302344451,1817507.93804362,86000.9178899875,5989034.94454762
2040,9,B2,73666.0347871132,128451.954371188,3539767.86330357,934.607262484718,1662341.84597949,78749.9291068659,5483912.2348107
2041,9,B2,61664.5678315265,125282.131405432,3064938.13511602,848.71311908931,1434263.44560324,68133.4319498473,4755130.42502515
2042,9,B2,56324.1435188673,118745.865381873,2758451.99159978,790.390420896976,1286980.62540683,61260.9910410949,4282554.00736934
2043,9,B2,49986.8682045469,114976.631117474,2321317.70018328,657.654723484396,1079668.62178084,51487.4478945545,3618094.92390418
2044,9,B2,42867.6186740995,104935.703868639,2007226.24608749,602.314946342708,930213.105400414,44472.6175130185,3130317.60649
2045,9,B2,39863.9953979104,101175.623574239,1809599.62589162,529.13873680238,840760.032919241,40114.4528598274,2832042.86937964
2030,10,C2,210965.1271542,278429.857847994,10207496.5508106,2643.42679526257,4827849.46150331,227046.319082981,15754430.7431944
2031,10,C2,171212.270671906,236851.020605015,8659721.46571109,2356.63447369868,4105457.6837169,192660.410308247,13368259.4854869
2032,10,C2,162288.775833976,228166.491075821,7765316.99981358,2144.347000305,3691581.86790286,172950.348313604,12022448.8299402
2033,10,C2,134894.068529025,205574.920632018,6834435.19684281,1928.85661492161,3262001.20769251,152455.241252996,10591289.4915643
2034,10,C2,125312.829161729,191313.455057964,6140044.90718578,1775.87289037585,2926450.35392444,136964.746694159,9521862.16491445
2035,10,C2,114290.9669476,176867.322301074,5534092.09246086,1636.26126834182,2631516.11535587,123415.854274349,8581818.61260809
2036,10,C2,91134.7945583209,165345.690482926,4840175.67797333,1402.33759746411,2307672.69419161,108040.669203361,7513771.86400701
2037,10,C2,86618.5979462785,153905.687210026,4281672.01502204,1298.55374787245,2040826.00154333,95584.0523645653,6659904.90783411
2038,10,C2,78161.222706677,141400.190427334,3832586.08762902,1201.7795427281,1822990.52843564,85542.2366737514,5961882.04541515
2039,10,C2,65906.3694719144,134073.318344773,3376098.47053644,1103.4024083646,1602130.37618709,75340.2976621237,5254652.23461071
2040,10,C2,59786.5991702253,116675.306399758,3069115.53915841,924.184119976352,1448048.21081821,68333.3307259594,4762883.17039254
2041,10,C2,51617.8049582458,112825.654991614,2556116.2688783,832.54301015611,1204973.685669,56896.2933299394,3983262.25083725
2042,10,C2,44580.3841028685,105082.457206759,2230102.54851389,777.489457557618,1047635.66456361,49607.298046191,3477785.84189088
2043,10,C2,39852.8070311828,104936.783520338,1852075.89949187,665.339499782408,864630.67683885,41125.5797446922,2903287.08612672
2044,10,C2,35024.1528234628,98291.1448933212,1591292.62834571,604.576262998383,741565.436145922,35313.7970303664,2502091.73550178
2045,10,C2,30680.8946379507,95187.5434733357,1465446.03831757,578.212502808517,682792.836976102,32550.2186714318,2307235.7445792
2046,1,B3,24389.6834065025,30163.2554716398,1235917.90656317,471.090446548638,579435.629218238,27371.3350597949,1897748.9001659
2047,1,B3,23860.7879351993,24995.5838618681,1090191.39573104,404.364242362443,511106.936455389,24117.1439115632,1674676.21213742
2048,1,B3,19590.2884377765,23611.0184682916,992786.927157579,401.566778654326,466738.608549066,21993.5227682643,1525121.93215963
2049,1,B3,18958.017527113,21409.462411738,862760.468585374,349.843357610979,400901.22522357,19022.9474090375,1323401.96451444
2046,2,C2,26409.7454911766,29591.3437138282,1224618.8784692,460.115860859611,573585.790457389,27121.7587832285,1881787.63277568
2047,2,C2,21893.6733061469,26703.3404444957,1069297.55669632,409.504085553691,500617.344563528,23661.1227886969,1642582.54188474
2048,2,C2,20039.2643683428,24212.1129028485,946359.979306235,357.91005541184,443367.745363264,20939.6013893063,1455276.61338541
2049,2,C2,17608.2932141785,21058.6328768712,822135.918882969,303.137086783515,381993.279513229,18095.1865396599,1261194.44811369
2046,3,B1,26214.3779193972,30475.5740649844,1319742.08954806,464.619793926031,618801.376026054,29215.5766470488,2024913.61399947
2047,3,B1,25981.0003359568,27654.5167670274,1135356.75952843,429.162540685507,534373.995297894,25143.2031715413,1748938.63764153
2048,3,B1,23517.0092498129,26061.1866275413,1051260.78714943,362.260229185335,490361.9539423,23229.5800875796,1614792.77728585
2049,3,B1,20474.2602511612,20971.4288122119,890461.439547665,312.266703345199,413153.851339029,19600.2006462679,1364973.44729968
2046,4,B3,26265.6553456585,29381.511788142,1209405.72112661,496.260300501957,567677.449628155,26840.3206383242,1860066.91882739
2047,4,B3,21381.04595049,26812.8722277778,1084608.45375573,443.099513596084,507959.188258809,24011.3956841389,1665216.05539055
2048,4,B3,19512.8690275273,24258.5406413629,956485.028688152,380.861865466228,448256.139591591,21167.8821999758,1470061.32201408
2049,4,B3,18818.1512681793,21399.1485277644,846300.485834564,313.914767574579,393055.074839902,18635.0394830069,1298521.81472099
2046,6,B2,29269.7516210895,34704.643673302,1518061.33130917,451.478299461441,711330.658561648,33601.9422174668,2327419.80568213
2047,6,B2,29789.9217660593,31048.5473686164,1316226.03503311,395.449116638558,615859.840491731,29086.8828105314,2022406.67658668
2048,6,B2,25967.0247284147,28132.197655243,1155080.77589739,351.907946424678,537541.995656205,25518.475484309,1772592.37736799
2049,6,B2,22613.5498584155,23162.3321297376,994269.403831946,294.204492762818,459663.486413145,21886.4689267948,1521889.4456528
2046,7,B1,27710.3057243892,31110.464600616,1302092.9494594,486.013680519791,610896.459689712,28864.5586891347,2001160.75184377
2047,7,B1,22848.7295356239,27907.1377216822,1139353.25732619,432.080509646122,536188.523865514,25246.4014780883,1751976.13043675
2048,7,B1,20945.8636809804,25422.2816709575,1013510.53663836,358.399990947233,475724.720051327,22428.7768985448,1558390.57893111
2049,7,B1,18602.8536255139,22080.482300001,879110.079172034,315.918128449339,408456.501899124,19352.7351612159,1347918.57028634
2046,8,B1,26269.8302964133,31594.1685143049,1315673.36027384,459.612949954762,619557.022517915,29155.4500229229,2022709.44457535
2047,8,B1,25368.2459028872,26532.3538317273,1160361.28198333,398.875662442986,543662.026107586,25658.5339875581,1781981.31747553
2048,8,B1,20590.5203570742,24641.3297934326,1032236.32840889,374.841437838464,485028.92661828,22855.7536204863,1585727.700236
2049,8,B1,19084.6753204974,21808.9774835557,900703.964053649,319.009487580229,417571.631739513,19839.5005687174,1379327.75865351
2046,9,B2,29706.8414764045,35542.3353375343,1478742.92532639,449.955667266696,692190.789264507,32731.9644234315,2269364.81149553
2047,9,B2,26076.7544625241,30542.1223956477,1268863.15622744,404.466013585017,595173.390243651,28089.6696905061,1949149.55903335
2048,9,B2,22637.4341478354,27172.2725292462,1104818.96482228,367.767481093526,516939.053163301,24442.0092454622,1696377.50138922
2049,9,B2,19665.3408051848,23694.0546705996,962047.105885405,267.081181394037,445373.33790388,21148.7160832861,1472195.63652975
2046,10,C2,25079.5549313978,30086.8371100003,1232215.4905963,439.452652887754,580137.759569617,27301.0211391914,1895260.1159994
2047,10,C2,24420.667768975,25094.2955551592,1087403.49362748,382.971567632652,509081.776269634,24038.9059421358,1670422.11073102
2048,10,C2,19585.9978624566,23341.905115789,973563.661727598,356.470467040844,455636.379069429,21537.6986130183,1494022.11285533
2049,10,C2,18449.4373233204,20850.0150316376,849570.840814141,302.554832741114,393191.804699708,18699.5628732795,1301064.21557483
2050,1,B3,14288.823711139,14745.9330499485,642902.030406084,285.398931446294,305298.332198783,14144.0499959242,991664.568293325
2050,2,C2,13813.4390576014,14930.8890071456,642002.670115336,284.990582187015,302736.864215156,14095.9664014459,987864.819378871
2050,3,B1,12836.6944102303,14823.0941863128,663065.442884978,290.965082943912,311805.834841433,14558.0513478921,1017380.08275379
2050,4,B3,13833.0926595182,15293.6791500102,656200.60330406,315.865966398829,309989.817060988,14429.7403116775,1010062.79845265
2050,6,B2,13549.040167499,15658.583032356,704391.909170411,285.839636317695,330350.315585351,15460.904561602,1079696.59215354
2050,7,B1,14445.2685560899,15914.1207188043,683559.613456752,305.064339720168,323643.057967754,15034.8092038229,1052901.93424294
2050,8,B1,14501.1104212893,14998.9381651256,652336.372349324,287.280195185308,308731.78363983,14338.6031915441,1005194.0879623
2050,9,B2,15112.3913825684,16967.1781632699,743245.39316171,272.394139174668,349028.913492144,16300.6794749271,1140926.94981379
2050,10,C2,13269.9057497975,14127.4377689584,606182.620260379,258.831034964172,285632.849204684,13288.3625917173,932760.006610501
2025,91,C2,1136743.19987184,8739896.17351219,13098788.2805232,59497.9157046252,6886446.24780148,321291.797485108,30242663.6148984
2026,91,C2,1091145.5507086,8015146.78166112,12576052.2075204,56068.0723533875,6600443.34709677,308362.982093128,28647218.9414334
2027,91,C2,1054260.7374328,6437219.45552606,11991801.2139919,48913.7715214038,6293374.28626504,293883.576099114,26119453.0408364
2028,91,C2,969575.456758432,6187041.75661521,11537746.9389977,47016.1054563774,6036398.45875257,282502.536612505,25060281.2531928
2029,91,C2,909113.608258004,5238446.18232539,11201472.079302,45469.8310845162,5302065.52353922,267229.906695508,22963797.1312046
2025,92,C1,1239213.68371638,9401057.57133832,14397840.3992762,63460.6439314626,7501991.4842286,351972.549315281,32955536.3318063
2026,92,C1,1261544.38433926,9235412.93052102,15263012.2130261,64024.7235650651,7872709.73712165,371781.415421573,34068485.4039946
2027,92,C1,1330926.8195436,8082508.5298335,16130683.2611109,59222.0047550715,8256847.5247471,390972.080577734,34251160.2205679
2028,92,C1,1325629.33819367,8256904.598348,17148728.8453431,60213.4933107133,8698664.35690818,413782.529126816,35903923.1612305
2029,92,C1,1308812.03915066,7638767.06308127,18278837.8987206,62029.7329860276,8479887.70480085,430493.244653429,36198827.6833928
2025,93,A,1511941.21675986,10834257.6477109,14071532.2641548,68176.8939669261,9080070.3867285,380266.308073661,35946244.7173947
2026,93,A,1575954.53615959,11664334.0178399,14923760.1946713,71007.7802411597,9503115.55437026,401380.059251899,38139552.1425341
2027,93,A,1651125.04461867,12249474.6924474,15801774.8231646,73924.2323411451,9935878.17393616,423057.867743544,40135234.8342515
2028,93,A,1753253.44306086,13346798.4677687,16845647.8011034,77170.8465276201,10422921.5104102,448244.911888481,42894036.9807594
2029,93,A,1825338.70609834,14249499.5036308,17917119.6571683,79964.6567692394,10922008.7250005,473778.950161967,45467710.1988292
2030,93,A,1902036.60273176,15124598.6113416,18956760.1637077,82621.8888619414,11392807.0637955,498356.890131436,47957181.2205699
2031,93,A,1846193.98119437,15281943.343197,20012896.289344,85548.740572102,11886649.2898249,523861.641235254,49637093.2853676
2032,93,A,1871436.4598836,15439900.2885971,21007300.2588711,87098.1024319958,12355765.2505669,547222.966727864,51308723.3270785
2033,93,A,1931318.42208762,15756756.9191644,21971715.9114109,89991.2790656199,12794116.0527422,570492.753436413,53114391.3379072
2034,93,A,1958129.33789765,16194592.3995717,22954767.6336597,91920.6483794534,13247513.0282975,593479.701137731,55040402.7489436
2035,93,A,2025440.42115568,16589502.4583874,23866753.8499463,94253.0938512668,13652205.4013988,614965.122273438,56843120.3470129
2036,93,A,2031880.41416178,16389568.722849,24741695.6026006,95927.7470545211,14056453.1498351,635473.770833135,57950999.4073341
2037,93,A,2082536.47435597,16827616.2717392,25483623.986052,97962.6127202413,14380647.7878052,652904.336927084,59525291.4695997
2038,93,A,2103069.88263144,17017921.8824426,26142708.5364725,99584.2221532406,14666706.1117684,668047.69090925,60698038.3263774
2039,93,A,2151237.13990725,17541045.6917988,26752817.5356801,101192.705289355,14937803.1449397,682406.610286502,62166502.8279017
2040,93,A,2165246.27132892,17277601.8406541,27321833.982512,101884.711708411,15200002.0899427,695481.445492714,62762050.3416389
2041,93,A,2218855.43234227,17533549.8280297,27763667.3980259,103628.332478202,15387190.5033035,706033.648739916,63712925.1429195
2042,93,A,2224222.88185179,17659558.0674378,28176079.1979497,104557.851872769,15575572.3746372,715554.839611096,64455545.2133603
2043,93,A,2283859.64114618,18179920.4141452,28531862.7670159,105581.727557378,15725392.1036336,723910.35718236,65550527.0106806
2044,93,A,2260048.42583129,17672634.0355639,28842277.6185135,105873.367041348,15868615.6254377,730978.252969321,65480427.325357
2045,93,A,2289802.30757944,18412635.2172335,29025510.5944299,106825.337565359,15943371.6452928,735357.857943267,66513502.9600443
2046,93,A,2305337.01980312,18384521.1063853,29151550.4767844,107202.233581893,15997641.2281297,738295.355410538,66684547.420095
2047,93,A,2313471.15536627,18297584.3901065,29242601.4250764,107014.680262276,16046085.2907498,740299.067702849,66747056.0092642
2048,93,A,2298292.85431061,18268161.8614063,29388219.3550398,107558.38016022,16113610.6642254,743858.844517838,66919701.9596602
2049,93,A,2303226.37774905,18295123.8237182,29426305.6161272,107812.237765902,16119920.9476898,744771.258434355,66997160.2614846
2050,93,A,2309912.1063109,18191169.9991422,29373732.4493987,107441.611264259,16097607.9468176,743392.098870278,66823256.2118039
2025,94,D,1498315.04045393,10731047.4449222,13809723.4763889,67422.0214654108,8940758.33723147,373802.427818991,35421068.7482809
2026,94,D,1361458.25557916,9877081.87867437,11636125.0457427,61654.4357902775,7755796.11644348,319947.229544445,31012062.9617744
2027,94,D,1426385.03333932,10628050.2460547,12294869.3706442,64713.8193536928,8093748.65715258,336825.886123929,32844593.0126685
2028,94,D,1501352.65078787,11371330.3727015,13028047.8279434,67395.4216131253,8458129.44501478,355192.901748482,34781448.6198091
2029,94,D,1622086.65456089,12694555.5910864,13780916.7729357,70084.6616829524,8827026.40595687,373688.294187839,37368358.3804106
2030,94,D,1655782.486995,13189234.8358864,14560631.2734005,72463.4524102823,9193738.33528412,392463.207647246,39064313.5916236
2031,94,D,1390817.36750986,12018640.5678143,12024531.6071113,64956.3402526982,7784087.91046327,328781.402791597,33611815.195943
2032,94,D,1371796.08543751,11790959.4810582,12704765.4545538,66277.1934365719,8149489.05198194,345718.219514643,34429005.4859827
2033,94,D,1294295.07977017,11030924.8624297,11235129.374852,62048.7337663503,7283032.7721771,308337.44079013,31213768.2637854
2034,94,D,1182566.47857359,10190753.0987144,9991175.43185505,57943.301889602,6542451.47152272,276132.272266266,28241022.0548216
2035,94,D,1101907.09705423,9750198.18774374,8843841.27340542,54456.177016253,5826064.53493319,246389.515024489,25822856.7851773
2036,94,D,997450.355941583,8845853.02322787,7741945.14868664,50518.606473865,5148971.93445081,217862.693693766,23002601.7624745
2037,94,D,915938.583317862,8211775.56694035,6787736.77403703,46774.6534868365,4521943.86538317,192076.486300501,20676245.9294657
2038,94,D,830170.436206212,7605972.21330864,6031398.69715684,43176.5307817658,4020376.7066908,171534.384896938,18702628.9690412
2039,94,D,768877.511461823,7072287.43312669,5292280.44818731,39617.8987251569,3527735.85666337,151297.089539661,16852096.237704
2040,94,D,688314.529516621,6515649.45445433,4651620.16209022,36479.8560247729,3079859.60447318,133686.770750538,15105610.3773097
2041,94,D,469396.94501387,4447129.63472838,2702671.14274326,24147.8015235171,1778453.39051767,78824.0353508419,9500622.94987754
2042,94,D,404709.18773587,4012271.73049102,2389117.87149327,21307.3843203374,1541854.24321534,69256.6084494979,8438517.02570533
2043,94,D,375016.314611886,3760247.79173291,2130664.7432437,19467.5288579479,1353252.83010272,61649.4329727324,7700298.64152189
2044,94,D,323944.766886434,3262178.89688383,1818806.56582613,16550.1680411076,1129152.53947399,52271.6153118555,6602904.55242335
2045,94,D,295428.407481055,2938239.20970945,1605644.99503533,14786.9374820105,975185.383425701,46005.2953975175,5875290.22853106
2046,94,D,247448.750591202,2556089.51975844,1392881.69098098,12562.4323865317,815724.608642438,39380.3737740193,5064087.37613361
2047,94,D,209545.524288289,2209024.03364958,1200173.51859865,10299.9955419537,687344.574661262,33484.6803629018,4349872.32710264
2048,94,D,184543.073376767,1874342.9044145,1059988.00321561,8738.28163070138,591193.138774949,29220.5002877486,3748025.90170028
2049,94,D,158135.202681925,1671500.76061333,961947.309666027,7707.61757300998,516047.002739774,26139.3966716454,3341477.28994571
2050,94,D,141143.692186122,1580891.66855501,837651.704935229,6255.09610994756,430189.042847122,22307.6474877301,3018438.85212116
2025,95,A,1511855.80589952,10760471.616411,14081066.0492915,68023.6482434495,9085021.08732177,380356.435964728,35886794.6431319
2026,95,A,1580956.78678063,11450284.3016938,14923189.3303983,71173.9101065257,9499683.77695462,401426.74222725,37926714.8481611
2027,95,A,1660759.45157783,12401355.485055,15823330.2565572,73854.149159936,9946103.52721689,423434.701793961,40328837.5713608
2028,95,A,1733425.59216137,13046261.4158074,16868222.1142588,77192.7713134182,10435312.2292004,448757.789785179,42609171.9125265
2029,95,A,1804989.08110069,14159472.6710242,17930864.1823316,80201.3512555745,10931801.4184145,474265.35449722,45381594.0586238
2030,95,A,1882813.30242883,15018814.8639053,18941506.9993931,82761.4111770485,11396731.2016829,498259.709064728,47820887.4876519
2031,95,A,1873268.96938145,15300629.4064199,20020276.1637103,85337.6497986325,11890219.2007317,523934.376709407,49693665.7667514
2032,95,A,1886400.80902495,15423706.5181972,20987107.9613572,86812.7383475251,12344374.5216051,546650.474899677,51275053.0234316
2033,95,A,1947323.54554242,15836678.095645,21949511.2884538,89986.3280779228,12785041.5552539,569969.961191133,53178510.7741642
2034,95,A,1966140.40094519,16070403.0457353,22927679.2820282,91824.5853923914,13233104.1135093,592803.297026702,54881954.7246372
2035,95,A,2030355.75918682,16754843.5323275,23870457.762793,94316.2518266716,13653447.5381827,615067.405824722,57018488.2501415
2036,95,A,2038172.11695866,16522421.0750682,24752148.0935135,96124.7144657147,14057562.7808841,635739.918316506,58102168.6992066
2037,95,A,2048794.73226493,16733030.944062,25464384.394838,98073.2865503762,14372759.979037,652527.504354693,59369570.841107
2038,95,A,2141404.26770101,17240543.8493917,26160437.0987437,99859.0770318654,14674659.5625092,668606.309204774,60985510.1645822
2039,95,A,2167511.35691772,17376445.7454553,26762288.2946481,101324.292517529,14943192.6190073,682711.462994496,62033473.7715404
2040,95,A,2182074.59793879,17572584.9195802,27303335.1270404,102015.933302357,15193646.4143015,695204.696142952,63048861.6883063
2041,95,A,2184087.6897925,17616051.5934131,27767843.5669713,103644.723742865,15391024.5609021,706127.921789159,63768780.0566111
2042,95,A,2228944.91517441,17762224.0350186,28147199.3587939,104714.455091902,15562322.6750706,715018.26715607,64520423.7063055
2043,95,A,2260391.41633583,18076607.0122575,28526723.6689387,105443.54295709,15725372.4824963,723713.643267802,65418251.7662532
2044,95,A,2274519.32285364,18160331.390823,28859039.3997238,105933.470219063,15877728.6803646,731423.567674957,66008975.8316591
2045,95,A,2275204.69394119,18331343.0487967,29042605.4990738,106863.501969831,15952947.6442197,735832.594210575,66444796.9822118
2046,95,A,2334907.45469811,18413019.230937,29141069.0745894,106953.855011622,15992406.3057571,737896.077044344,66726251.9980376
2047,95,A,2301543.74336163,18396398.302835,29241468.7877219,107029.142921948,16045270.0772439,740274.773808797,66831984.8278932
2048,95,A,2312486.54099557,18237250.9031201,29422933.5242342,107587.939346515,16130002.0271891,744654.042310179,66954914.9771956
2049,95,A,2297596.94517353,18362621.7539343,29436798.0725133,107893.476274692,16124281.7517066,745011.678016902,67074203.6776194
2050,95,A,2289151.58001249,18265514.8422609,29379088.490067,107530.694383651,16097885.1102527,743475.526090204,66882646.243067
2025,96,C2,1115065.73814291,8521291.83616337,13118720.0069455,59790.7474159198,6893402.23051352,321932.688371991,30030203.2475532
2026,96,C2,1084245.40513506,8043116.17534619,12555041.5505689,56135.8534869234,6590345.50449945,307932.956459658,28636817.4454962
