"Simulation","Pathway","Jurisdiction","Cost_Type","NPV"
"952","D","NYISO","Lower",8116519854.32089
"952","D","NYISO","Upper",24388581293.0315
"952","D","NB","Lower",742980429.91444
"952","D","NB","Upper",2212585039.18369
"953","A","QC","Lower",4948643772.65299
"953","A","QC","Upper",14736990013.1588
"953","A","NYISO","Lower",4322295848.23477
"953","A","NYISO","Upper",12987667813.2054
"953","A","NB","Lower",752821282.435899
"953","A","NB","Upper",2241890956.52031
"953","B1","QC","Lower",26382705043.9958
"953","B1","QC","Upper",78567316342.7245
"953","B1","NYISO","Lower",7043235049.39515
"953","B1","NYISO","Upper",21163566855.1537
"953","B1","NB","Lower",752821282.435899
"953","B1","NB","Upper",2241890956.52031
"953","B2","QC","Lower",4948643772.65299
"953","B2","QC","Upper",14736990013.1588
"953","B2","NYISO","Lower",7043235049.39515
"953","B2","NYISO","Upper",21163566855.1537
"953","B2","NB","Lower",752821282.435899
"953","B2","NB","Upper",2241890956.52031
"953","B3","QC","Lower",35588342617.8733
"953","B3","QC","Upper",105981572697.302
"953","B3","NYISO","Lower",7043235049.39515
"953","B3","NYISO","Upper",21163566855.1537
"953","B3","NB","Lower",752821282.435899
"953","B3","NB","Upper",2241890956.52031
"953","C1","QC","Lower",4948643772.65299
"953","C1","QC","Upper",14736990013.1588
"953","C1","NYISO","Lower",4322295848.23477
"953","C1","NYISO","Upper",12987667813.2054
"953","C1","NB","Lower",752821282.435899
"953","C1","NB","Upper",2241890956.52031
"953","C2","QC","Lower",4948643772.65299
"953","C2","QC","Upper",14736990013.1588
"953","C2","NYISO","Lower",7043235049.39515
"953","C2","NYISO","Upper",21163566855.1537
"953","C2","NB","Lower",752821282.435899
"953","C2","NB","Upper",2241890956.52031
"953","C3","QC","Lower",26382705043.9958
"953","C3","QC","Upper",78567316342.7245
"953","C3","NYISO","Lower",7043235049.39515
"953","C3","NYISO","Upper",21163566855.1537
"953","C3","NB","Lower",752821282.435899
"953","C3","NB","Upper",2241890956.52031
"953","D","QC","Lower",26382705043.9958
"953","D","QC","Upper",78567316342.7245
"953","D","NYISO","Lower",7043235049.39515
"953","D","NYISO","Upper",21163566855.1537
"953","D","NB","Lower",752821282.435899
"953","D","NB","Upper",2241890956.52031
"954","A","QC","Lower",4921023084.49682
"954","A","QC","Upper",14654736000.9053
"954","A","NYISO","Lower",4387133679.61307
"954","A","NYISO","Upper",13182493027.6835
"954","A","NB","Lower",753235331.053695
"954","A","NB","Upper",2243123987.35173
"954","B1","QC","Lower",26321582984.9694
"954","B1","QC","Upper",78385295729.636
"954","B1","NYISO","Lower",7148095867.15714
"954","B1","NYISO","Upper",21478653446.9866
"954","B1","NB","Lower",753235331.053695
"954","B1","NB","Upper",2243123987.35173
"954","B2","QC","Lower",4921023084.49682
"954","B2","QC","Upper",14654736000.9053
"954","B2","NYISO","Lower",7148095867.15714
"954","B2","NYISO","Upper",21478653446.9866
"954","B2","NB","Lower",753235331.053695
"954","B2","NB","Upper",2243123987.35173
"954","B3","QC","Lower",35518921668.5279
"954","B3","QC","Upper",105774838108.148
"954","B3","NYISO","Lower",7148095867.15714
"954","B3","NYISO","Upper",21478653446.9866
"954","B3","NB","Lower",753235331.053695
"954","B3","NB","Upper",2243123987.35173
"954","C1","QC","Lower",4921023084.49682
"954","C1","QC","Upper",14654736000.9053
"954","C1","NYISO","Lower",4387133679.61307
"954","C1","NYISO","Upper",13182493027.6835
"954","C1","NB","Lower",753235331.053695
"954","C1","NB","Upper",2243123987.35173
"954","C2","QC","Lower",4921023084.49682
"954","C2","QC","Upper",14654736000.9053
"954","C2","NYISO","Lower",7148095867.15714
"954","C2","NYISO","Upper",21478653446.9866
"954","C2","NB","Lower",753235331.053695
"954","C2","NB","Upper",2243123987.35173
"954","C3","QC","Lower",26321582984.9694
"954","C3","QC","Upper",78385295729.636
"954","C3","NYISO","Lower",7148095867.15714
"954","C3","NYISO","Upper",21478653446.9866
"954","C3","NB","Lower",753235331.053695
"954","C3","NB","Upper",2243123987.35173
"954","D","QC","Lower",26321582984.9694
"954","D","QC","Upper",78385295729.636
"954","D","NYISO","Lower",7148095867.15714
"954","D","NYISO","Upper",21478653446.9866
"954","D","NB","Lower",753235331.053695
"954","D","NB","Upper",2243123987.35173
"955","A","QC","Lower",4914627897.2817
"955","A","QC","Upper",14635691225.316
"955","A","NYISO","Lower",4501647023.20135
"955","A","NYISO","Upper",13526583603.3694
"955","A","NB","Lower",752254014.963053
"955","A","NB","Upper",2240201642.14122
"955","B1","QC","Lower",26307538356.2976
"955","B1","QC","Upper",78343471027.3572
"955","B1","NYISO","Lower",7336013801.95154
"955","B1","NYISO","Upper",22043310702.9794
"955","B1","NB","Lower",752254014.963053
"955","B1","NB","Upper",2240201642.14122
"955","B2","QC","Lower",4914627897.2817
"955","B2","QC","Upper",14635691225.316
"955","B2","NYISO","Lower",7336013801.95154
"955","B2","NYISO","Upper",22043310702.9794
"955","B2","NB","Lower",752254014.963053
"955","B2","NB","Upper",2240201642.14122
"955","B3","QC","Lower",35502949871.6122
"955","B3","QC","Upper",105727274326.544
"955","B3","NYISO","Lower",7336013801.95154
"955","B3","NYISO","Upper",22043310702.9794
"955","B3","NB","Lower",752254014.963053
"955","B3","NB","Upper",2240201642.14122
"955","C1","QC","Lower",4914627897.2817
"955","C1","QC","Upper",14635691225.316
"955","C1","NYISO","Lower",4501647023.20135
"955","C1","NYISO","Upper",13526583603.3694
"955","C1","NB","Lower",752254014.963053
"955","C1","NB","Upper",2240201642.14122
"955","C2","QC","Lower",4914627897.2817
"955","C2","QC","Upper",14635691225.316
"955","C2","NYISO","Lower",7336013801.95154
"955","C2","NYISO","Upper",22043310702.9794
"955","C2","NB","Lower",752254014.963053
"955","C2","NB","Upper",2240201642.14122
"955","C3","QC","Lower",26307538356.2976
"955","C3","QC","Upper",78343471027.3572
"955","C3","NYISO","Lower",7336013801.95154
"955","C3","NYISO","Upper",22043310702.9794
"955","C3","NB","Lower",752254014.963053
"955","C3","NB","Upper",2240201642.14122
"955","D","QC","Lower",26307538356.2976
"955","D","QC","Upper",78343471027.3572
"955","D","NYISO","Lower",7336013801.95154
"955","D","NYISO","Upper",22043310702.9794
"955","D","NB","Lower",752254014.963053
"955","D","NB","Upper",2240201642.14122
"956","A","QC","Lower",4884251015.77807
"956","A","QC","Upper",14545229308.8969
"956","A","NYISO","Lower",4212334305.68618
"956","A","NYISO","Upper",12657254524.2974
"956","A","NB","Lower",726458545.33999
"956","A","NB","Upper",2163383104.43992
"956","B1","QC","Lower",26240591247.2236
"956","B1","QC","Upper",78144103498.9678
"956","B1","NYISO","Lower",6863981271.5113
"956","B1","NYISO","Upper",20624943724.4931
"956","B1","NB","Lower",726458545.33999
"956","B1","NB","Upper",2163383104.43992
"956","B2","QC","Lower",4884251015.77807
"956","B2","QC","Upper",14545229308.8969
"956","B2","NYISO","Lower",6863981271.5113
"956","B2","NYISO","Upper",20624943724.4931
"956","B2","NB","Lower",726458545.33999
"956","B2","NB","Upper",2163383104.43992
"956","B3","QC","Lower",35426842447.8489
"956","B3","QC","Upper",105500627512.699
"956","B3","NYISO","Lower",6863981271.5113
"956","B3","NYISO","Upper",20624943724.4931
"956","B3","NB","Lower",726458545.33999
"956","B3","NB","Upper",2163383104.43992
"956","C1","QC","Lower",4884251015.77807
"956","C1","QC","Upper",14545229308.8969
"956","C1","NYISO","Lower",4212334305.68618
"956","C1","NYISO","Upper",12657254524.2974
"956","C1","NB","Lower",726458545.33999
"956","C1","NB","Upper",2163383104.43992
"956","C2","QC","Lower",4884251015.77807
"956","C2","QC","Upper",14545229308.8969
"956","C2","NYISO","Lower",6863981271.5113
"956","C2","NYISO","Upper",20624943724.4931
"956","C2","NB","Lower",726458545.33999
"956","C2","NB","Upper",2163383104.43992
"956","C3","QC","Lower",26240591247.2236
"956","C3","QC","Upper",78144103498.9678
"956","C3","NYISO","Lower",6863981271.5113
"956","C3","NYISO","Upper",20624943724.4931
"956","C3","NB","Lower",726458545.33999
"956","C3","NB","Upper",2163383104.43992
"956","D","QC","Lower",26240591247.2236
"956","D","QC","Upper",78144103498.9678
"956","D","NYISO","Lower",6863981271.5113
"956","D","NYISO","Upper",20624943724.4931
"956","D","NB","Lower",726458545.33999
"956","D","NB","Upper",2163383104.43992
"957","A","QC","Lower",4849982017.19634
"957","A","QC","Upper",14443176723.7723
"957","A","NYISO","Lower",4367863836.63584
"957","A","NYISO","Upper",13124590855.2759
"957","A","NB","Lower",702599430.078409
"957","A","NB","Upper",2092331002.19005
"957","B1","QC","Lower",26164996077.0208
"957","B1","QC","Upper",77918982168.8615
"957","B1","NYISO","Lower",7117763195.32191
"957","B1","NYISO","Upper",21387509601.3278
"957","B1","NB","Lower",702599430.078409
"957","B1","NB","Upper",2092331002.19005
"957","B2","QC","Lower",4849982017.19634
"957","B2","QC","Upper",14443176723.7723
"957","B2","NYISO","Lower",7117763195.32191
"957","B2","NYISO","Upper",21387509601.3278
"957","B2","NB","Lower",702599430.078409
"957","B2","NB","Upper",2092331002.19005
"957","B3","QC","Lower",35341019963.2106
"957","B3","QC","Upper",105245049387.232
"957","B3","NYISO","Lower",7117763195.32191
"957","B3","NYISO","Upper",21387509601.3278
"957","B3","NB","Lower",702599430.078409
"957","B3","NB","Upper",2092331002.19005
"957","C1","QC","Lower",4849982017.19634
"957","C1","QC","Upper",14443176723.7723
"957","C1","NYISO","Lower",4367863836.63584
"957","C1","NYISO","Upper",13124590855.2759
"957","C1","NB","Lower",702599430.078409
"957","C1","NB","Upper",2092331002.19005
"957","C2","QC","Lower",4849982017.19634
"957","C2","QC","Upper",14443176723.7723
"957","C2","NYISO","Lower",7117763195.32191
"957","C2","NYISO","Upper",21387509601.3278
"957","C2","NB","Lower",702599430.078409
"957","C2","NB","Upper",2092331002.19005
"957","C3","QC","Lower",26164996077.0208
"957","C3","QC","Upper",77918982168.8615
"957","C3","NYISO","Lower",7117763195.32191
"957","C3","NYISO","Upper",21387509601.3278
"957","C3","NB","Lower",702599430.078409
"957","C3","NB","Upper",2092331002.19005
"957","D","QC","Lower",26164996077.0208
"957","D","QC","Upper",77918982168.8615
"957","D","NYISO","Lower",7117763195.32191
"957","D","NYISO","Upper",21387509601.3278
"957","D","NB","Lower",702599430.078409
"957","D","NB","Upper",2092331002.19005
"958","A","QC","Lower",4959474737.27764
"958","A","QC","Upper",14769244470.1049
"958","A","NYISO","Lower",4771650738.65732
"958","A","NYISO","Upper",14337892844.5232
"958","A","NB","Lower",777117953.038086
"958","A","NB","Upper",2314246092.2842
"958","B1","QC","Lower",26406674494.2477
"958","B1","QC","Upper",78638697020.9894
"958","B1","NYISO","Lower",7775447754.16438
"958","B1","NYISO","Upper",23363725222.8497
"958","B1","NB","Lower",777117953.038086
"958","B1","NB","Upper",2314246092.2842
"958","B2","QC","Lower",4959474737.27764
"958","B2","QC","Upper",14769244470.1049
"958","B2","NYISO","Lower",7775447754.16438
"958","B2","NYISO","Upper",23363725222.8497
"958","B2","NB","Lower",777117953.038086
"958","B2","NB","Upper",2314246092.2842
"958","B3","QC","Lower",35615687927.7382
"958","B3","QC","Upper",106063006636.963
"958","B3","NYISO","Lower",7775447754.16438
"958","B3","NYISO","Upper",23363725222.8497
"958","B3","NB","Lower",777117953.038086
"958","B3","NB","Upper",2314246092.2842
"958","C1","QC","Lower",4959474737.27764
"958","C1","QC","Upper",14769244470.1049
"958","C1","NYISO","Lower",4771650738.65732
"958","C1","NYISO","Upper",14337892844.5232
"958","C1","NB","Lower",777117953.038086
"958","C1","NB","Upper",2314246092.2842
"958","C2","QC","Lower",4959474737.27764
"958","C2","QC","Upper",14769244470.1049
"958","C2","NYISO","Lower",7775447754.16438
"958","C2","NYISO","Upper",23363725222.8497
"958","C2","NB","Lower",777117953.038086
"958","C2","NB","Upper",2314246092.2842
"958","C3","QC","Lower",26406674494.2477
"958","C3","QC","Upper",78638697020.9894
"958","C3","NYISO","Lower",7775447754.16438
"958","C3","NYISO","Upper",23363725222.8497
"958","C3","NB","Lower",777117953.038086
"958","C3","NB","Upper",2314246092.2842
"958","D","QC","Lower",26406674494.2477
"958","D","QC","Upper",78638697020.9894
"958","D","NYISO","Lower",7775447754.16438
"958","D","NYISO","Upper",23363725222.8497
"958","D","NB","Lower",777117953.038086
"958","D","NB","Upper",2314246092.2842
"959","A","QC","Lower",4939846430.09334
"959","A","QC","Upper",14710791653.487
"959","A","NYISO","Lower",5007583780.52713
"959","A","NYISO","Upper",15046826263.6032
"959","A","NB","Lower",764464999.005594
"959","A","NB","Upper",2276565777.07456
"959","B1","QC","Lower",26363247401.8571
"959","B1","QC","Upper",78509371764.1589
"959","B1","NYISO","Lower",8160172013.37777
"959","B1","NYISO","Upper",24519747636.3515
"959","B1","NB","Lower",764464999.005594
"959","B1","NB","Upper",2276565777.07456
"959","B2","QC","Lower",4939846430.09334
"959","B2","QC","Upper",14710791653.487
"959","B2","NYISO","Lower",8160172013.37777
"959","B2","NYISO","Upper",24519747636.3515
"959","B2","NB","Lower",764464999.005594
"959","B2","NB","Upper",2276565777.07456
"959","B3","QC","Lower",35566430196.7422
"959","B3","QC","Upper",105916317822.187
"959","B3","NYISO","Lower",8160172013.37777
"959","B3","NYISO","Upper",24519747636.3515
"959","B3","NB","Lower",764464999.005594
"959","B3","NB","Upper",2276565777.07456
"959","C1","QC","Lower",4939846430.09334
"959","C1","QC","Upper",14710791653.487
"959","C1","NYISO","Lower",5007583780.52713
"959","C1","NYISO","Upper",15046826263.6032
"959","C1","NB","Lower",764464999.005594
"959","C1","NB","Upper",2276565777.07456
"959","C2","QC","Lower",4939846430.09334
"959","C2","QC","Upper",14710791653.487
"959","C2","NYISO","Lower",8160172013.37777
"959","C2","NYISO","Upper",24519747636.3515
"959","C2","NB","Lower",764464999.005594
"959","C2","NB","Upper",2276565777.07456
"959","C3","QC","Lower",26363247401.8571
"959","C3","QC","Upper",78509371764.1589
"959","C3","NYISO","Lower",8160172013.37777
"959","C3","NYISO","Upper",24519747636.3515
"959","C3","NB","Lower",764464999.005594
"959","C3","NB","Upper",2276565777.07456
"959","D","QC","Lower",26363247401.8571
"959","D","QC","Upper",78509371764.1589
"959","D","NYISO","Lower",8160172013.37777
"959","D","NYISO","Upper",24519747636.3515
"959","D","NB","Lower",764464999.005594
"959","D","NB","Upper",2276565777.07456
"96","A","QC","Lower",5003537701.53886
"96","A","QC","Upper",14900463344.2247
"96","A","NYISO","Lower",4783472376.83273
"96","A","NYISO","Upper",14373414593.8484
"96","A","NB","Lower",811567508.091069
"96","A","NB","Upper",2416836371.98449
"96","B1","QC","Lower",26504029687.9835
"96","B1","QC","Upper",78928619388.3543
"96","B1","NYISO","Lower",7794736065.32414
"96","B1","NYISO","Upper",23421682888.5942
"96","B1","NB","Lower",811567508.091069
"96","B1","NB","Upper",2416836371.98449
"96","B2","QC","Lower",5003537701.53886
"96","B2","QC","Upper",14900463344.2247
"96","B2","NYISO","Lower",7794736065.32414
"96","B2","NYISO","Upper",23421682888.5942
"96","B2","NB","Lower",811567508.091069
"96","B2","NB","Upper",2416836371.98449
"96","B3","QC","Lower",35726389371.9826
"96","B3","QC","Upper",106392673946.476
"96","B3","NYISO","Lower",7794736065.32414
"96","B3","NYISO","Upper",23421682888.5942
"96","B3","NB","Lower",811567508.091069
"96","B3","NB","Upper",2416836371.98449
"96","C1","QC","Lower",5003537701.53886
"96","C1","QC","Upper",14900463344.2247
"96","C1","NYISO","Lower",4783472376.83273
"96","C1","NYISO","Upper",14373414593.8484
"96","C1","NB","Lower",811567508.091069
"96","C1","NB","Upper",2416836371.98449
"96","C2","QC","Lower",5003537701.53886
"96","C2","QC","Upper",14900463344.2247
"96","C2","NYISO","Lower",7794736065.32414
"96","C2","NYISO","Upper",23421682888.5942
"96","C2","NB","Lower",811567508.091069
"96","C2","NB","Upper",2416836371.98449
"96","C3","QC","Lower",26504029687.9835
"96","C3","QC","Upper",78928619388.3543
"96","C3","NYISO","Lower",7794736065.32414
"96","C3","NYISO","Upper",23421682888.5942
"96","C3","NB","Lower",811567508.091069
"96","C3","NB","Upper",2416836371.98449
"96","D","QC","Lower",26504029687.9835
"96","D","QC","Upper",78928619388.3543
"96","D","NYISO","Lower",7794736065.32414
"96","D","NYISO","Upper",23421682888.5942
"96","D","NB","Lower",811567508.091069
"96","D","NB","Upper",2416836371.98449
"960","A","QC","Lower",4874122028.38226
"960","A","QC","Upper",14515065330.0467
"960","A","NYISO","Lower",4374065305.29301
"960","A","NYISO","Upper",13143225076.0006
"960","A","NB","Lower",709539159.664781
"960","A","NB","Upper",2112997417.13258
"960","B1","QC","Lower",26218351792.3593
"960","B1","QC","Upper",78077874722.0966
"960","B1","NYISO","Lower",7127149842.21973
"960","B1","NYISO","Upper",21415714670.1314
"960","B1","NB","Lower",709539159.664781
"960","B1","NB","Upper",2112997417.13258
"960","B2","QC","Lower",4874122028.38226
"960","B2","QC","Upper",14515065330.0467
"960","B2","NYISO","Lower",7127149842.21973
"960","B2","NYISO","Upper",21415714670.1314
"960","B2","NB","Lower",709539159.664781
"960","B2","NB","Upper",2112997417.13258
"960","B3","QC","Lower",35401649990.2582
"960","B3","QC","Upper",105425604736.161
"960","B3","NYISO","Lower",7127149842.21973
"960","B3","NYISO","Upper",21415714670.1314
"960","B3","NB","Lower",709539159.664781
"960","B3","NB","Upper",2112997417.13258
"960","C1","QC","Lower",4874122028.38226
"960","C1","QC","Upper",14515065330.0467
"960","C1","NYISO","Lower",4374065305.29301
"960","C1","NYISO","Upper",13143225076.0006
"960","C1","NB","Lower",709539159.664781
"960","C1","NB","Upper",2112997417.13258
"960","C2","QC","Lower",4874122028.38226
"960","C2","QC","Upper",14515065330.0467
"960","C2","NYISO","Lower",7127149842.21973
"960","C2","NYISO","Upper",21415714670.1314
"960","C2","NB","Lower",709539159.664781
"960","C2","NB","Upper",2112997417.13258
"960","C3","QC","Lower",26218351792.3593
"960","C3","QC","Upper",78077874722.0966
"960","C3","NYISO","Lower",7127149842.21973
"960","C3","NYISO","Upper",21415714670.1314
"960","C3","NB","Lower",709539159.664781
"960","C3","NB","Upper",2112997417.13258
"960","D","QC","Lower",26218351792.3593
"960","D","QC","Upper",78077874722.0966
"960","D","NYISO","Lower",7127149842.21973
"960","D","NYISO","Upper",21415714670.1314
"960","D","NB","Lower",709539159.664781
"960","D","NB","Upper",2112997417.13258
"961","A","QC","Lower",4832746110.2352
"961","A","QC","Upper",14391848440.6258
"961","A","NYISO","Lower",5060674538.25732
"961","A","NYISO","Upper",15206353780.8213
"961","A","NB","Lower",712324734.235372
"961","A","NB","Upper",2121292818.15832
"961","B1","QC","Lower",26127323905.0807
"961","B1","QC","Upper",77806794982.3996
"961","B1","NYISO","Lower",8246913677.38773
"961","B1","NYISO","Upper",24780389655.6122
"961","B1","NB","Lower",712324734.235372
"961","B1","NB","Upper",2121292818.15832
"961","B2","QC","Lower",4832746110.2352
"961","B2","QC","Upper",14391848440.6258
"961","B2","NYISO","Lower",8246913677.38773
"961","B2","NYISO","Upper",24780389655.6122
"961","B2","NB","Lower",712324734.235372
"961","B2","NB","Upper",2121292818.15832
"961","B3","QC","Lower",35298332831.9146
"961","B3","QC","Upper",105117927723.903
"961","B3","NYISO","Lower",8246913677.38773
"961","B3","NYISO","Upper",24780389655.6122
"961","B3","NB","Lower",712324734.235372
"961","B3","NB","Upper",2121292818.15832
"961","C1","QC","Lower",4832746110.2352
"961","C1","QC","Upper",14391848440.6258
"961","C1","NYISO","Lower",5060674538.25732
"961","C1","NYISO","Upper",15206353780.8213
"961","C1","NB","Lower",712324734.235372
"961","C1","NB","Upper",2121292818.15832
"961","C2","QC","Lower",4832746110.2352
"961","C2","QC","Upper",14391848440.6258
"961","C2","NYISO","Lower",8246913677.38773
"961","C2","NYISO","Upper",24780389655.6122
"961","C2","NB","Lower",712324734.235372
"961","C2","NB","Upper",2121292818.15832
"961","C3","QC","Lower",26127323905.0807
"961","C3","QC","Upper",77806794982.3996
"961","C3","NYISO","Lower",8246913677.38773
"961","C3","NYISO","Upper",24780389655.6122
"961","C3","NB","Lower",712324734.235372
"961","C3","NB","Upper",2121292818.15832
"961","D","QC","Lower",26127323905.0807
"961","D","QC","Upper",77806794982.3996
"961","D","NYISO","Lower",8246913677.38773
"961","D","NYISO","Upper",24780389655.6122
"961","D","NB","Lower",712324734.235372
"961","D","NB","Upper",2121292818.15832
"962","A","QC","Lower",4938740746.06203
"962","A","QC","Upper",14707498942.3371
"962","A","NYISO","Lower",4702056678.13426
"962","A","NYISO","Upper",14128776076.1246
"962","A","NB","Lower",761473857.562491
"962","A","NB","Upper",2267658200.8577
"962","B1","QC","Lower",26360771282.3124
"962","B1","QC","Upper",78501997915.7515
"962","B1","NYISO","Lower",7661834948.06164
"962","B1","NYISO","Upper",23022340589.1275
"962","B1","NB","Lower",761473857.562491
"962","B1","NB","Upper",2267658200.8577
"962","B2","QC","Lower",4938740746.06203
"962","B2","QC","Upper",14707498942.3371
"962","B2","NYISO","Lower",7661834948.06164
"962","B2","NYISO","Upper",23022340589.1275
"962","B2","NB","Lower",761473857.562491
"962","B2","NB","Upper",2267658200.8577
"962","B3","QC","Lower",35563525931.006
"962","B3","QC","Upper",105907668960.576
"962","B3","NYISO","Lower",7661834948.06164
"962","B3","NYISO","Upper",23022340589.1275
"962","B3","NB","Lower",761473857.562491
"962","B3","NB","Upper",2267658200.8577
"962","C1","QC","Lower",4938740746.06203
"962","C1","QC","Upper",14707498942.3371
"962","C1","NYISO","Lower",4702056678.13426
"962","C1","NYISO","Upper",14128776076.1246
"962","C1","NB","Lower",761473857.562491
"962","C1","NB","Upper",2267658200.8577
"962","C2","QC","Lower",4938740746.06203
"962","C2","QC","Upper",14707498942.3371
"962","C2","NYISO","Lower",7661834948.06164
"962","C2","NYISO","Upper",23022340589.1275
"962","C2","NB","Lower",761473857.562491
"962","C2","NB","Upper",2267658200.8577
"962","C3","QC","Lower",26360771282.3124
"962","C3","QC","Upper",78501997915.7515
"962","C3","NYISO","Lower",7661834948.06164
"962","C3","NYISO","Upper",23022340589.1275
"962","C3","NB","Lower",761473857.562491
"962","C3","NB","Upper",2267658200.8577
"962","D","QC","Lower",26360771282.3124
"962","D","QC","Upper",78501997915.7515
"962","D","NYISO","Lower",7661834948.06164
"962","D","NYISO","Upper",23022340589.1275
"962","D","NB","Lower",761473857.562491
"962","D","NB","Upper",2267658200.8577
"963","A","QC","Lower",4916899362.22016
"963","A","QC","Upper",14642455615.2482
"963","A","NYISO","Lower",4930194835.82891
"963","A","NYISO","Upper",14814287367.2744
"963","A","NB","Lower",745201055.274847
"963","A","NB","Upper",2219198029.58323
"963","B1","QC","Lower",26312764095.4004
"963","B1","QC","Upper",78359033203.2798
"963","B1","NYISO","Lower",8034045653.23929
"963","B1","NYISO","Upper",24140762179.2046
"963","B1","NB","Lower",745201055.274847
"963","B1","NB","Upper",2219198029.58323
"963","B2","QC","Lower",4916899362.22016
"963","B2","QC","Upper",14642455615.2482
"963","B2","NYISO","Lower",8034045653.23929
"963","B2","NYISO","Upper",24140762179.2046
"963","B2","NB","Lower",745201055.274847
"963","B2","NB","Upper",2219198029.58323
"963","B3","QC","Lower",35509049853.6265
"963","B3","QC","Upper",105745439985.289
"963","B3","NYISO","Lower",8034045653.23929
"963","B3","NYISO","Upper",24140762179.2046
"963","B3","NB","Lower",745201055.274847
"963","B3","NB","Upper",2219198029.58323
"963","C1","QC","Lower",4916899362.22016
"963","C1","QC","Upper",14642455615.2482
"963","C1","NYISO","Lower",4930194835.82891
"963","C1","NYISO","Upper",14814287367.2744
"963","C1","NB","Lower",745201055.274847
"963","C1","NB","Upper",2219198029.58323
"963","C2","QC","Lower",4916899362.22016
"963","C2","QC","Upper",14642455615.2482
"963","C2","NYISO","Lower",8034045653.23929
"963","C2","NYISO","Upper",24140762179.2046
"963","C2","NB","Lower",745201055.274847
"963","C2","NB","Upper",2219198029.58323
"963","C3","QC","Lower",26312764095.4004
"963","C3","QC","Upper",78359033203.2798
"963","C3","NYISO","Lower",8034045653.23929
"963","C3","NYISO","Upper",24140762179.2046
"963","C3","NB","Lower",745201055.274847
"963","C3","NB","Upper",2219198029.58323
"963","D","QC","Lower",26312764095.4004
"963","D","QC","Upper",78359033203.2798
"963","D","NYISO","Lower",8034045653.23929
"963","D","NYISO","Upper",24140762179.2046
"963","D","NB","Lower",745201055.274847
"963","D","NB","Upper",2219198029.58323
"964","A","QC","Lower",4941707632.15103
"964","A","QC","Upper",14716334286.4581
"964","A","NYISO","Lower",4702326455.92256
"964","A","NYISO","Upper",14129586706.4981
"964","A","NB","Lower",758993916.572499
"964","A","NB","Upper",2260272972.24119
"964","B1","QC","Lower",26367668259.8593
"964","B1","QC","Upper",78522537015.735
"964","B1","NYISO","Lower",7661915003.60219
"964","B1","NYISO","Upper",23022581140.6316
"964","B1","NB","Lower",758993916.572499
"964","B1","NB","Upper",2260272972.24119
"964","B2","QC","Lower",4941707632.15103
"964","B2","QC","Upper",14716334286.4581
"964","B2","NYISO","Lower",7661915003.60219
"964","B2","NYISO","Upper",23022581140.6316
"964","B2","NB","Lower",758993916.572499
"964","B2","NB","Upper",2260272972.24119
"964","B3","QC","Lower",35571513676.0264
"964","B3","QC","Upper",105931456350.415
"964","B3","NYISO","Lower",7661915003.60219
"964","B3","NYISO","Upper",23022581140.6316
"964","B3","NB","Lower",758993916.572499
"964","B3","NB","Upper",2260272972.24119
"964","C1","QC","Lower",4941707632.15103
"964","C1","QC","Upper",14716334286.4581
"964","C1","NYISO","Lower",4702326455.92256
"964","C1","NYISO","Upper",14129586706.4981
"964","C1","NB","Lower",758993916.572499
"964","C1","NB","Upper",2260272972.24119
"964","C2","QC","Lower",4941707632.15103
"964","C2","QC","Upper",14716334286.4581
"964","C2","NYISO","Lower",7661915003.60219
"964","C2","NYISO","Upper",23022581140.6316
"964","C2","NB","Lower",758993916.572499
"964","C2","NB","Upper",2260272972.24119
"964","C3","QC","Lower",26367668259.8593
"964","C3","QC","Upper",78522537015.735
"964","C3","NYISO","Lower",7661915003.60219
"964","C3","NYISO","Upper",23022581140.6316
"964","C3","NB","Lower",758993916.572499
"964","C3","NB","Upper",2260272972.24119
"964","D","QC","Lower",26367668259.8593
"964","D","QC","Upper",78522537015.735
"964","D","NYISO","Lower",7661915003.60219
"964","D","NYISO","Upper",23022581140.6316
"964","D","NB","Lower",758993916.572499
"964","D","NB","Upper",2260272972.24119
"965","A","QC","Lower",4943150110.4138
"965","A","QC","Upper",14720629965.9875
"965","A","NYISO","Lower",4237922173.12445
"965","A","NYISO","Upper",12734141145.2057
"965","A","NB","Lower",758834187.6109
"965","A","NB","Upper",2259797301.68981
"965","B1","QC","Lower",26370598710.889
"965","B1","QC","Upper",78531263856.7734
"965","B1","NYISO","Lower",6904645426.96647
"965","B1","NYISO","Upper",20747131691.606
"965","B1","NB","Lower",758834187.6109
"965","B1","NB","Upper",2259797301.68981
"965","B2","QC","Lower",4943150110.4138
"965","B2","QC","Upper",14720629965.9875
"965","B2","NYISO","Lower",6904645426.96647
"965","B2","NYISO","Upper",20747131691.606
"965","B2","NB","Lower",758834187.6109
"965","B2","NB","Upper",2259797301.68981
"965","B3","QC","Lower",35574600419.0649
"965","B3","QC","Upper",105940648626.809
"965","B3","NYISO","Lower",6904645426.96647
"965","B3","NYISO","Upper",20747131691.606
"965","B3","NB","Lower",758834187.6109
"965","B3","NB","Upper",2259797301.68981
"965","C1","QC","Lower",4943150110.4138
"965","C1","QC","Upper",14720629965.9875
"965","C1","NYISO","Lower",4237922173.12445
"965","C1","NYISO","Upper",12734141145.2057
"965","C1","NB","Lower",758834187.6109
"965","C1","NB","Upper",2259797301.68981
