Simulation,Pathway,NPV
551,A,1356937348.22268
551,B1,643782139.297612
551,B2,738269769.368861
551,B3,640061904.826256
551,C1,599053286.109818
551,C2,692395256.496664
551,C3,603987002.308284
551,D,1273150127.63025
552,A,1349664440.97328
552,B1,651189266.426213
552,B2,746834448.082147
552,B3,646876808.602464
552,C1,596846861.996289
552,C2,699672010.030107
552,C3,610615921.613531
552,D,1270602086.97065
553,A,1360232338.49925
553,B1,642055739.03508
553,B2,737114325.007805
553,B3,637716266.687602
553,C1,594566975.133547
553,C2,689558173.191378
553,C3,602302130.246716
553,D,1269009067.33802
554,A,1351737190.91439
554,B1,651143331.756643
554,B2,743557283.231303
554,B3,646582380.403394
554,C1,598412668.780442
554,C2,697721984.628599
554,C3,610368149.603456
554,D,1274300078.28311
555,A,1358288844.44734
555,B1,651622671.683319
555,B2,743874898.915747
555,B3,648727572.251707
555,C1,601668705.970495
555,C2,698878522.585125
555,C3,612619106.492085
555,D,1275595603.24067
556,A,1351990215.58249
556,B1,655600513.549773
556,B2,750274456.840719
556,B3,650454398.621405
556,C1,600876228.097949
556,C2,702958098.270218
556,C3,613707749.211417
556,D,1279567420.70782
557,A,1358239974.36947
557,B1,637093255.240769
557,B2,731109736.016525
557,B3,633128390.123991
557,C1,594198286.779812
557,C2,685196413.954319
557,C3,597678842.917861
557,D,1265448049.22794
558,A,1368778962.61025
558,B1,622024792.504871
558,B2,714945510.003638
558,B3,618784680.517794
558,C1,585228699.890054
558,C2,670905988.386663
558,C3,584667490.173821
558,D,1256885979.32879
559,A,1354476235.16143
559,B1,642742274.821817
559,B2,737021824.172441
559,B3,638781231.699536
559,C1,593895585.025996
559,C2,690422897.515888
559,C3,602605295.666993
559,D,1267418133.51948
56,A,1362520353.43308
56,B1,636284259.372318
56,B2,729925136.100243
56,B3,633523625.091062
56,C1,594618832.871156
56,C2,684038983.742453
56,C3,598017299.613579
56,D,1267011365.69972
560,A,1362877624.88813
560,B1,641752468.222114
560,B2,735038885.58274
560,B3,637651361.061923
560,C1,595918547.014807
560,C2,689394003.844366
560,C3,601713761.035975
560,D,1268992491.04409
561,A,1366526898.92427
561,B1,643649784.210821
561,B2,740057981.224287
561,B3,640119333.93078
561,C1,595079717.617235
561,C2,691082511.981435
561,C3,604140230.128
561,D,1266331327.04207
562,A,1350938769.11804
562,B1,644884830.995588
562,B2,739949962.310316
562,B3,639827529.439597
562,C1,593723298.08268
562,C2,691512847.249671
562,C3,603793264.253597
562,D,1265385999.47828
563,A,1353343536.86458
563,B1,660062675.925244
563,B2,756637273.503891
563,B3,654447769.314752
563,C1,602968306.002191
563,C2,706456353.184259
563,C3,618474908.358801
563,D,1280654601.09394
564,A,1346883486.98239
564,B1,652531965.569558
564,B2,746215130.318077
564,B3,647938199.395641
564,C1,601123208.666509
564,C2,700101419.101031
564,C3,612084914.627673
564,D,1279425584.80437
565,A,1370499689.58032
565,B1,629066319.590359
565,B2,725107169.687155
565,B3,625854976.846992
565,C1,591145911.250343
565,C2,678319483.160192
565,C3,591558340.27993
565,D,1259469307.90041
566,A,1361225671.4722
566,B1,649900903.886852
566,B2,744813900.605776
566,B3,646126198.811234
566,C1,599051887.581547
566,C2,697592663.270897
566,C3,609702605.5914
566,D,1276364076.39166
567,A,1364963457.60026
567,B1,627543305.410291
567,B2,722047739.243379
567,B3,623660407.764768
567,C1,587240997.039764
567,C2,676628726.340256
567,C3,588935220.064976
567,D,1255472149.44899
568,A,1352092801.39299
568,B1,649937880.167869
568,B2,743080052.176932
568,B3,647174760.113416
568,C1,598936206.668242
568,C2,698144195.196708
568,C3,610133339.060485
568,D,1273622228.63611
569,A,1356441541.29067
569,B1,644539297.887245
569,B2,739350887.974168
569,B3,640867105.344544
569,C1,597380846.951162
569,C2,692820315.910161
569,C3,604988702.802272
569,D,1269849332.70069
57,A,1355396208.51714
57,B1,640230013.504568
57,B2,735709399.070105
57,B3,636309577.133705
57,C1,591693067.1794
57,C2,688030018.22105
57,C3,600719107.038615
57,D,1263063151.29325
570,A,1363048852.68583
570,B1,636516892.843628
570,B2,730694703.122247
570,B3,632465356.035484
570,C1,595656117.588268
570,C2,684444373.323441
570,C3,598172660.443499
570,D,1268177996.19585
571,A,722006861.302032
571,B1,653127370.620646
571,B2,749429442.301211
571,B3,649323825.938435
571,C1,600039192.816122
571,C2,701411349.091579
571,C3,595785340.850499
571,D,1276301035.4622
572,A,1350766313.06665
572,B1,655096171.114496
572,B2,747764813.102514
572,B3,651071318.005191
572,C1,602385980.160469
572,C2,701723015.281145
572,C3,614588045.765867
572,D,1277311063.03623
573,A,238223035.01954
573,B1,648010641.15816
573,B2,744074400.535011
573,B3,643339176.163265
573,C1,596929324.119194
573,C2,695024189.35087
573,C3,606562902.647962
573,D,1273203105.94466
574,A,1367075905.73326
574,B1,643542819.275073
574,B2,741234340.165145
574,B3,639532950.952042
574,C1,594551413.933464
574,C2,691419572.205321
574,C3,603748462.355625
574,D,1269807135.5509
575,A,1362588206.3564
575,B1,638802009.12212
575,B2,732824308.061704
575,B3,634778727.403743
575,C1,595660458.316925
575,C2,686589432.907376
575,C3,599612094.313139
575,D,1268053395.15017
576,A,1355967207.3548
576,B1,657957868.906829
576,B2,754725498.572118
576,B3,653163054.651379
576,C1,601267069.58214
576,C2,705419699.24032
576,C3,616474326.281556
576,D,1277974708.88776
577,A,1348290659.38386
577,B1,654709496.640154
577,B2,752822309.47096
577,B3,649835484.937853
577,C1,599039471.314456
577,C2,701900830.173678
577,C3,613338274.77429
577,D,1270208015.10256
578,A,1349931694.22859
578,B1,648376257.736273
578,B2,743708905.655993
578,B3,643881933.7513
578,C1,601780739.363903
578,C2,695960025.677534
578,C3,608507681.961636
578,D,1275346277.0678
579,A,1353618592.79493
579,B1,620666715.054226
579,B2,713791401.565378
579,B3,617453433.558067
579,C1,584858406.007691
579,C2,669105967.774955
579,C3,582445999.105515
579,D,1251990467.79123
58,A,1354877016.78778
58,B1,659116779.019305
58,B2,755579707.855217
58,B3,654320132.01535
58,C1,601854228.81249
58,C2,705486706.460027
58,C3,617997324.662173
58,D,1279733119.69032
580,A,1353946401.32462
580,B1,651399487.532253
580,B2,746431897.499545
580,B3,647325344.779797
580,C1,598162226.591053
580,C2,698057384.920966
580,C3,611195711.988035
580,D,1278370602.79687
581,A,1353631087.28236
581,B1,651560372.560717
581,B2,745059492.172711
581,B3,647255458.882153
581,C1,599636636.271439
581,C2,699119839.916281
581,C3,611433042.122045
581,D,1275023673.52926
582,A,1362315644.02011
582,B1,629929587.628373
582,B2,721886749.082676
582,B3,627393432.052924
582,C1,592058242.012328
582,C2,678522568.622284
582,C3,592807380.485579
582,D,1260528076.14995
583,A,1359892513.14017
583,B1,636972197.297356
583,B2,732843603.469211
583,B3,631876813.992222
583,C1,592056882.756138
583,C2,684329670.32569
583,C3,596398472.670456
583,D,1261675006.50693
584,A,1351811264.29665
584,B1,654530276.740157
584,B2,751327240.941032
584,B3,649702242.313278
584,C1,600656235.9103
584,C2,702301869.324838
584,C3,612780779.606041
584,D,1275165347.32137
585,A,1353820990.28859
585,B1,659641148.83518
585,B2,754156721.140882
585,B3,655251502.785329
585,C1,601706754.235704
585,C2,705105361.256217
585,C3,618468488.068187
585,D,1275819335.78727
586,A,1358320991.29749
586,B1,643947968.900966
586,B2,741410464.262663
586,B3,640551713.463484
586,C1,598376391.371928
586,C2,691816047.78632
586,C3,604654924.438572
586,D,1270703043.41506
587,A,1353952926.72767
587,B1,650418641.806611
587,B2,746063861.175182
587,B3,645407012.765068
587,C1,597525595.444728
587,C2,697733081.762582
587,C3,610408677.623483
587,D,1271134567.53014
588,A,1358747655.17539
588,B1,635467370.654095
588,B2,729584258.9972
588,B3,631682595.838117
588,C1,592406388.087232
588,C2,683669923.06255
588,C3,596431773.34353
588,D,1260867780.32952
589,A,1352272828.86605
589,B1,657990304.413498
589,B2,752229612.306643
589,B3,654534729.552371
589,C1,603904851.968333
589,C2,705853163.508131
589,C3,617633122.607095
589,D,1277729043.70044
59,A,1357830769.45538
59,B1,637573767.389658
59,B2,728945467.261692
59,B3,634894941.868794
59,C1,593875928.86774
59,C2,684450071.582784
59,C3,598545968.52418
59,D,1265351614.43555
590,A,1361150467.12894
590,B1,640740370.940543
590,B2,735792991.722624
590,B3,637104257.719051
590,C1,593559519.944996
590,C2,688315672.130385
590,C3,600828337.419726
590,D,1269645447.61015
591,A,1343493901.34247
591,B1,661176909.368537
591,B2,756181158.049586
591,B3,657477162.733784
591,C1,604613292.437077
591,C2,707223868.2038
591,C3,621030495.510912
591,D,1283454358.48871
592,A,66732981.4918488
592,B1,632939841.636365
592,B2,726156688.394469
592,B3,629275709.604613
592,C1,592374069.489614
592,C2,681401665.451928
592,C3,593966653.7178
592,D,1263863963.43201
593,A,1356294773.60255
593,B1,637570514.60934
593,B2,733041194.919886
593,B3,633674325.300632
593,C1,592198185.903025
593,C2,686530355.894221
593,C3,598606021.050266
593,D,1261870083.1315
594,A,1350186809.0582
594,B1,644874815.810122
594,B2,739353306.852937
594,B3,641600467.18726
594,C1,596525795.963784
594,C2,692563244.957061
594,C3,605818865.694996
594,D,1269389369.11795
595,A,1356959521.97526
595,B1,646618003.506651
595,B2,743310238.552709
595,B3,642753064.967338
595,C1,597482267.370558
595,C2,695495129.387327
595,C3,606675585.960592
595,D,1269696946.36472
596,A,1355576361.97942
596,B1,647067605.656511
596,B2,743408335.938662
596,B3,643445930.950833
596,C1,599521752.35084
596,C2,695869774.426972
596,C3,607991071.178957
596,D,1274203384.91604
597,A,1355978685.82527
597,B1,643181526.339076
597,B2,736761643.21182
597,B3,639306951.531811
597,C1,598898514.999041
597,C2,691693483.295948
597,C3,603462661.310241
597,D,1274824850.35394
598,A,1353160283.04848
598,B1,644478962.596741
598,B2,739740988.848291
598,B3,639538546.145554
598,C1,591917126.862613
598,C2,693542901.764963
598,C3,604193603.578382
598,D,1262845767.69613
599,A,1366281935.38517
599,B1,639330965.934665
599,B2,734110258.368163
599,B3,635060096.79377
599,C1,593123673.283565
599,C2,686339924.367762
599,C3,599397861.49086
599,D,1266861049.67624
6,A,1345643389.97488
6,B1,656459240.364506
6,B2,749778993.877638
6,B3,652676235.720273
6,C1,604057925.308826
6,C2,703868104.830381
6,C3,616478316.315881
6,D,1282234522.728
60,A,1365935349.20039
60,B1,631165624.013054
60,B2,727175764.051645
60,B3,626631391.009681
60,C1,588895018.882289
60,C2,679418554.70046
60,C3,592540048.153233
60,D,1260493994.91564
600,A,1356272824.39305
600,B1,647298306.522134
600,B2,740406820.042473
600,B3,643660188.194583
600,C1,598405357.335499
600,C2,695326430.00308
600,C3,607561790.022995
600,D,1273504269.23104
601,A,1350075919.08408
601,B1,667629895.202866
601,B2,762295948.101261
601,B3,661940850.270914
601,C1,608374684.71811
601,C2,714417070.856236
601,C3,625165111.159567
601,D,1291549310.09823
602,A,1350189680.50762
602,B1,654378628.011558
602,B2,749538718.392104
602,B3,650924038.574205
602,C1,83427156.852962
602,C2,701097284.697566
602,C3,614339823.101455
602,D,1275900091.02813
603,A,1350037394.39254
603,B1,646169492.569741
603,B2,741815503.514341
603,B3,641726884.874603
603,C1,599559284.645476
603,C2,694352730.571566
603,C3,606496403.291214
603,D,1275743397.06669
604,A,1358334869.43747
604,B1,653761286.823101
604,B2,191842765.298504
604,B3,649714749.951622
604,C1,600092571.625643
604,C2,701312374.074413
604,C3,613230708.354601
604,D,1273563180.82623
605,A,1349628004.44332
605,B1,651490242.187013
605,B2,747788607.650385
605,B3,646658742.00527
605,C1,598757261.829246
605,C2,699877351.871287
605,C3,609846042.784567
605,D,1275670405.33227
606,A,1353600504.55502
606,B1,651955036.817552
606,B2,749538932.154201
606,B3,647281544.873037
606,C1,596661398.357061
606,C2,699964530.675847
606,C3,611153466.09031
606,D,1272129106.19726
607,A,1352724944.77562
607,B1,652852077.342828
607,B2,748061153.174863
607,B3,647862869.468003
607,C1,602089492.083608
607,C2,700189175.437835
607,C3,611277959.357988
607,D,1276154933.44502
608,A,1353243514.06933
608,B1,659443113.27611
608,B2,754603311.431484
608,B3,655079181.716605
608,C1,603898130.038784
608,C2,705876654.212522
608,C3,618887371.707133
608,D,1281982995.01522
609,A,1352344796.28766
609,B1,654597884.228703
609,B2,748089160.604333
609,B3,650114886.724213
609,C1,603998223.058249
609,C2,701214298.865195
609,C3,614206907.348225
609,D,1277528279.62978
61,A,1362630266.60978
61,B1,651071818.178471
61,B2,746602061.940806
61,B3,645797041.113845
61,C1,599477022.665155
61,C2,698934937.188928
61,C3,610646871.142285
61,D,1275885817.88633
610,A,1354914238.31085
610,B1,646837938.794254
610,B2,741654672.172983
610,B3,642536130.874026
610,C1,596443434.425618
610,C2,694970377.131465
610,C3,606762921.649117
610,D,1270275299.2116
611,A,1362123939.23162
611,B1,633557486.157398
611,B2,730219784.040841
611,B3,629560320.21498
611,C1,589583233.444616
611,C2,682738708.240014
611,C3,594218539.043836
611,D,1256818427.58015
612,A,1353183350.44719
612,B1,645986527.203765
612,B2,742049932.582215
612,B3,641760732.110283
612,C1,596287002.535056
612,C2,693793453.618373
612,C3,606655725.445549
612,D,1268871507.05072
613,A,1364993643.62278
613,B1,641830928.047517
613,B2,738636757.768603
613,B3,637167137.927527
613,C1,592737178.602848
613,C2,688564236.59826
613,C3,601301075.567941
613,D,1270468939.49362
614,A,1360379326.65478
614,B1,639419396.157284
614,B2,732857145.317927
614,B3,636023789.617868
614,C1,596145150.662177
614,C2,687795227.436944
614,C3,600520667.224892
614,D,1269826804.05922
615,A,1352605739.42273
615,B1,664857218.358079
615,B2,760282624.202449
615,B3,660714287.610805
615,C1,605187478.88758
615,C2,711835530.988291
615,C3,623841186.935897
615,D,1284692822.58054
616,A,1348822561.03775
616,B1,655341267.948808
616,B2,750818599.842793
616,B3,651400785.225954
616,C1,602346714.522314
616,C2,702035649.388452
616,C3,615391287.604243
616,D,1281473452.69675
617,A,1357229885.86561
617,B1,637348544.630641
617,B2,732030672.30053
617,B3,633962730.100418
617,C1,591986510.573354
617,C2,684811939.315803
617,C3,598648247.608188
617,D,1262321371.35615
618,A,1363855516.12525
618,B1,633054321.716782
618,B2,726432327.431803
618,B3,629820488.156355
618,C1,593312302.690614
618,C2,680103913.050167
618,C3,594505962.997181
618,D,1264193508.14652
619,A,1347329978.9373
619,B1,655313475.643323
619,B2,750135872.851297
619,B3,650913571.043349
619,C1,601975922.281831
619,C2,704296681.12708
619,C3,614096245.075775
619,D,1274107963.58984
62,A,1342922066.73587
62,B1,656529774.962901
62,B2,749665171.62962
62,B3,653373430.707489
62,C1,601509247.476385
62,C2,703381531.763178
62,C3,616578914.89509
62,D,1279788172.03685
620,A,1355271348.236
620,B1,645932923.398176
620,B2,740418870.33964
620,B3,642733547.557652
620,C1,598895769.881887
620,C2,693567792.171745
620,C3,607175761.34527
620,D,1272906570.83945
621,A,1358028118.21953
621,B1,649085136.394219
621,B2,745091406.479532
621,B3,644375859.543479
621,C1,598970578.363709
621,C2,696914348.21026
621,C3,608652903.480766
621,D,961041683.498531
622,A,1360511333.39769
622,B1,644146158.93402
622,B2,738770427.819922
622,B3,640423007.385269
622,C1,598550088.290197
622,C2,691402464.592753
622,C3,603668385.217328
622,D,1273281188.11329
623,A,1356727425.7167
623,B1,633062328.713669
623,B2,726908131.789103
623,B3,630120352.565372
623,C1,591517139.007014
623,C2,681059146.114755
623,C3,594050307.956011
623,D,1263650234.04547
624,A,1363997191.44347
624,B1,640335678.314369
624,B2,735599232.030404
624,B3,635990212.228454
624,C1,595457451.164667
624,C2,687304371.298738
624,C3,601359498.568849
624,D,1269641018.76229
625,A,1361489067.39954
625,B1,649022890.299777
625,B2,744724196.393176
625,B3,645690985.182286
625,C1,600602603.821768
625,C2,696590247.283676
625,C3,610189137.480242
625,D,1276557396.54402
626,A,1366134604.592
626,B1,645264470.64317
626,B2,739553922.502396
626,B3,641844312.693471
626,C1,599182061.426491
626,C2,692658095.362053
626,C3,606317625.430554
626,D,1274542924.19007
627,A,1347880627.62158
627,B1,659658315.99485
627,B2,753407345.994246
627,B3,655487727.183567
627,C1,601305446.180313
627,C2,706452210.009778
627,C3,618352814.930651
627,D,1281450148.33676
628,A,1362837175.49658
628,B1,632943445.556456
628,B2,727646766.562088
628,B3,629408854.51642
628,C1,591670014.791044
628,C2,680967792.272323
628,C3,594569512.313905
628,D,1262262597.88166
629,A,1359802863.7981
629,B1,650432938.427273
629,B2,744976520.819975
629,B3,646229972.129629
629,C1,601620222.11475
629,C2,698565316.23958
629,C3,610370415.438406
629,D,1278571515.04778
63,A,1347605624.21935
63,B1,662875138.042984
63,B2,758243003.380557
63,B3,658726228.704358
63,C1,605401652.44641
63,C2,710524316.986966
63,C3,620831929.796045
63,D,1282370292.38278
630,A,1355304804.75561
630,B1,641159827.631733
630,B2,733332401.877014
630,B3,638648122.050294
630,C1,597603783.388634
630,C2,689510905.907867
630,C3,602394054.626629
630,D,1272656225.89308
631,A,1342297276.17849
631,B1,156993403.314725
631,B2,747936675.456362
631,B3,649278353.345819
631,C1,600504568.751362
631,C2,701034197.354707
631,C3,338840417.128909
631,D,1275411122.61758
632,A,1354468335.85492
632,B1,630201648.152112
632,B2,722338757.28491
632,B3,627392001.19184
632,C1,590755962.522712
632,C2,678932061.81486
632,C3,592783801.864874
632,D,1259424709.6721
633,A,1334962944.6871
633,B1,671161537.760867
633,B2,765412043.389631
633,B3,666167556.097985
633,C1,611220202.707536
633,C2,717161610.585107
633,C3,629316576.545061
633,D,1291446148.54079
634,A,1360456251.51113
634,B1,637472010.166452
634,B2,733129139.299824
634,B3,633188547.497545
634,C1,592278699.248668
634,C2,684897161.887232
634,C3,597499302.842111
634,D,1268295111.96186
635,A,1351668407.69214
635,B1,651393665.761939
635,B2,746289410.221819
635,B3,647542245.819149
635,C1,601819361.176294
635,C2,699713974.894109
635,C3,610687562.643254
635,D,1275680432.8091
636,A,1346892958.48484
636,B1,654695598.680464
636,B2,751312052.867368
636,B3,650050398.214915
636,C1,598149439.051015
636,C2,703500396.803114
636,C3,613509906.800106
636,D,1272813063.33427
637,A,1361995950.40681
637,B1,633205761.181947
637,B2,724791255.278665
637,B3,630353054.730514
637,C1,593338474.846724
637,C2,681351200.026054
637,C3,595135261.631963
637,D,1264770588.24123
638,A,1356190077.16433
638,B1,643846506.860292
638,B2,739817180.285361
638,B3,639149595.650353
638,C1,594949460.379802
638,C2,691296657.306633
638,C3,604094556.729943
638,D,1269057397.78547
639,A,1355096750.1195
639,B1,647714240.209955
639,B2,742231825.244821
639,B3,643279174.441468
639,C1,598365873.939227
639,C2,695519850.487562
639,C3,606902016.290643
639,D,1275893088.15106
64,A,1356110117.23228
64,B1,647672777.64336
64,B2,745869204.990675
64,B3,643047997.761874
64,C1,597331278.833063
64,C2,694798346.364358
64,C3,607176173.093731
64,D,1272770809.67493
640,A,1353843430.56641
640,B1,649141587.360926
640,B2,744946110.556023
640,B3,644214045.067637
640,C1,597484338.216893
640,C2,696897666.435699
640,C3,607733200.739813
640,D,1273896717.31224
641,A,1353238623.07518
641,B1,646161470.013189
641,B2,739890807.470899
641,B3,642324223.918694
641,C1,600013425.194692
641,C2,694399508.699518
641,C3,606185082.004146
641,D,1275710617.96079
642,A,1356598550.38287
642,B1,639418902.691507
642,B2,735218307.474645
642,B3,635729825.219903
642,C1,594427732.417392
642,C2,687563451.343941
642,D,1263325880.48875
643,A,1353846602.05228
643,B1,647937272.779195
643,B2,742015172.712358
643,B3,644271441.675695
643,C1,597240883.12268
643,C2,694720710.715716
643,C3,608537451.925514
643,D,1271083498.67278
644,A,410998483.957651
644,B1,656987409.333083
644,B2,751256823.433064
644,B3,652980571.406921
644,C1,600577498.155373
644,C2,703904201.574725
644,C3,616324408.021231
644,D,1277168518.95225
645,A,1350878247.87408
645,B1,652979349.297539
645,B2,747486580.078412
645,B3,649343430.541702
645,C1,598391191.072935
645,C2,700679536.843866
645,C3,611416252.741861
645,D,1275432051.02935
646,A,1351234161.13409
646,B1,656648587.059273
646,B2,754554008.494637
646,B3,653331997.973482
646,C1,602701833.116516
646,C2,705683856.25197
646,C3,615931364.083696
646,D,1277344352.48022
647,A,1365661304.37986
647,B1,634728577.252674
647,B2,729303315.493154
647,B3,631468294.905623
647,C1,592635310.891056
647,C2,682497298.117693
647,C3,596706176.534197
647,D,1262807648.57998
648,A,1354848574.46028
648,B1,651556749.765943
648,B2,745566575.226956
648,B3,647061421.533973
648,C1,597226513.5232
648,C2,697967234.08957
648,C3,610935260.429462
648,D,1275388490.7993
649,A,1355158720.39852
649,B1,653082767.11374
649,B2,748760874.677517
649,B3,649708893.910253
649,C1,602405390.731949
649,C2,700959283.161345
649,C3,612599532.42085
649,D,1280030989.26719
65,A,1355804875.78714
65,B1,650315107.851092
65,B2,745916853.546574
65,B3,646004513.083986
65,C1,601824008.220887
65,C2,698172854.411481
65,C3,610410482.365634
65,D,1274494381.67458
650,A,1349836066.92576
650,B1,649761668.313253
650,B2,744057393.406912
650,B3,644969249.35815
650,C1,597738486.009212
650,C2,696509238.725598
650,C3,609458005.553949
650,D,1271681861.62062
651,A,1344960505.90455
651,B1,665092568.969296
651,B2,760087106.920779
651,B3,660457066.651642
651,C1,604819215.91372
651,C2,711786600.693215
651,C3,624155639.488243
651,D,259699764.732098
652,A,410524467.218261
652,B1,646250092.894162
652,B2,739310207.891178
652,B3,642461781.090593
652,C1,599122724.27712
652,C2,693265769.693154
652,C3,606521310.143199
652,D,1273878740.32011
653,A,1353096359.33557
653,B1,645422428.636683
653,B2,741168454.121339
653,B3,640990585.9955
653,C1,596274919.149353
653,C2,692999506.874786
653,C3,605200289.216394
653,D,1267059960.7005
654,A,1346264028.76354
654,B1,656542715.665749
654,B2,749525851.631463
654,B3,652641671.089964
654,C1,601475897.390469
654,C2,704039153.69738
654,C3,616501352.669007
654,D,1281268831.3989
655,A,1358730398.78916
655,B1,656842398.994288
655,B2,750820711.614288
655,B3,651324488.765979
655,C1,604524097.004404
655,C2,703692010.094078
655,C3,615291507.716055
655,D,1283783522.54444
656,A,1348265806.61791
656,B1,649432664.490378
656,B2,746933252.748766
656,B3,644749697.640032
656,C1,595558968.619952
656,C2,697948870.741348
656,C3,609031357.985109
656,D,1272046188.5218
657,A,1353243666.79773
657,B1,663786617.819819
657,B2,758624570.873943
657,B3,659335581.490229
657,C1,609267860.390698
657,C2,711419769.057485
657,C3,622848214.223807
657,D,1291804788.16879
658,A,1347600079.74774
658,B1,654165072.198305
658,B2,747360009.452684
658,B3,649302813.958939
658,C1,600227306.80661
658,C2,700918743.784425
658,C3,613178511.854132
658,D,1273349206.91733
659,A,1365181888.90525
659,B1,632130457.382491
659,B2,726920174.191211
659,B3,628530085.580306
659,C1,589984686.655997
659,C2,681019261.007093
659,C3,593101674.392719
659,D,1259935099.33072
66,A,1349560906.6312
66,B1,665052313.301746
66,B2,763591952.406952
66,B3,660489751.371771
66,C1,604096625.169972
66,C2,713037435.432106
66,C3,622582521.632467
66,D,1279020375.59167
660,A,1341638025.5459
660,B1,649912880.823114
660,B2,744358412.955414
660,B3,646603138.654032
660,C1,599057542.874574
660,C2,698282205.271993
660,C3,609893656.606625
660,D,1273493558.55857
661,A,1346446467.7799
661,B1,656135679.358137
661,B2,753110856.474768
661,B3,652119321.408678
661,C1,600121267.851928
661,C2,704460234.983221
661,C3,614969677.778598
661,D,413886295.806006
662,A,1348270423.88332
662,B1,652850191.055018
662,B2,746925806.191557
662,B3,647833644.844397
662,C1,599167988.238215
662,C2,700035006.360739
662,C3,611285310.151633
662,D,1274942158.9857
663,A,1364748829.32166
663,B1,628657550.353221
663,B2,724402861.685536
663,B3,624575296.026487
663,C1,588528886.80311
663,C2,677596983.746698
663,C3,589676412.307896
663,D,1259233701.99999
664,A,1351736088.15795
664,B1,641151431.54927
664,B2,734262032.311481
664,B3,637186181.121363
664,C1,594965931.291266
664,C2,688703483.200936
664,C3,601952593.55352
664,D,1269310270.49903
665,A,1361413872.94285
665,B1,631363934.047611
665,B2,724625886.990801
665,B3,627403092.365553
665,C1,589944270.063317
665,C2,679357616.631086
665,C3,592825208.721998
665,D,1262395558.85703
666,A,1362489997.46316
666,B1,640893156.901394
666,B2,733848625.181435
666,B3,636850579.583196
666,C1,595919136.447599
666,C2,688432438.371005
666,C3,601446527.812221
666,D,1270053780.00434
667,A,1356335066.79345
667,B1,639444840.128665
667,B2,735473283.76442
667,B3,635302902.936147
667,C1,592313356.929768
667,C2,687807998.721183
667,C3,599703403.122011
667,D,1263279830.00492
668,A,1352218891.01935
668,B1,653368906.226467
668,B2,747227964.80852
668,B3,649531805.595521
668,C1,599276723.586505
668,C2,699381411.943952
668,C3,613102341.83714
668,D,1273048430.33822
669,A,1360687978.67659
669,B1,645255862.352995
669,B2,738738343.548138
669,B3,641505264.462385
669,C1,598887226.605468
669,C2,691972013.568656
669,C3,606060031.813985
669,D,1272905691.85833
67,A,1363567470.05306
67,B1,635503167.573122
67,B2,729347676.458515
67,B3,630971414.7359
67,C1,589709011.453857
67,C2,683232210.84111
67,C3,595171297.538559
67,D,1266164147.89854
670,A,1361361930.55808
670,B1,647498088.271947
670,B2,742615031.825054
670,B3,642524902.719367
670,C1,597484831.47444
670,C2,694563975.105084
670,C3,607086200.568041
670,D,1270127475.45247
671,A,1350559561.23205
671,B1,655865861.75994
671,B2,751338549.900648
671,B3,651460955.443139
671,C1,600849268.422086
671,C2,703250239.929343
671,C3,614944123.777199
671,D,1276779264.90446
672,A,1357934914.02928
672,B1,636573765.339604
672,B2,728453396.05459
672,B3,633263488.277328
672,C1,594830109.816427
672,C2,684594711.181176
672,C3,598763497.048382
672,D,1266693884.21474
673,A,1359096983.83074
673,B1,641145282.019283
673,B2,737816913.706638
673,B3,636709911.2748
673,C1,595388765.138703
673,C2,690229511.099846
673,C3,600825625.604026
673,D,1267784223.88643
674,A,1353608184.86148
674,B1,635793138.612287
674,B2,728643439.309852
674,B3,632098233.123625
674,C1,592689850.646597
674,C2,683895009.02515
674,C3,596352352.594947
674,D,1266042446.91105
675,A,1359142947.43815
675,B1,622458534.811127
675,B2,714335967.95745
675,B3,619755243.527869
675,C1,586724935.539272
675,C2,670651949.286989
675,C3,585867293.256155
675,D,1257753317.45258
676,A,1350957978.18308
676,B1,639242565.61523
676,B2,731111955.066153
676,B3,635228402.290355
676,C1,592210734.067712
676,C2,686870402.354319
676,C3,600180736.013537
676,D,1261571984.80196
677,A,1358686068.89008
677,B1,635199481.439143
677,B2,730300373.803909
677,B3,631899859.091623
677,C1,591574266.317129
677,C2,683788557.161736
677,C3,596454135.24698
677,D,1262208932.96656
678,A,1365644598.88607
678,B1,641513372.038566
678,B2,737149404.807985
678,B3,638415604.768079
678,C1,595314616.096962
678,C2,690166473.274698
678,C3,601851971.807854
678,D,1267622809.55634
679,A,1364531901.49608
679,B1,624292404.245789
679,B2,718464948.223637
679,B3,620850618.333629
679,C1,585591207.608987
679,C2,673406138.219683
679,C3,585845059.630271
679,D,1253554000.03062
68,A,1352506030.64846
68,B1,646769497.704738
68,B2,741088474.483645
68,B3,641991231.594014
68,C1,595200473.181438
68,C2,693552871.269198
68,C3,605988431.903776
68,D,1267631336.36409
680,A,1360093093.35749
680,B1,630710628.356751
680,B2,723281355.205998
680,B3,626816160.346139
680,C1,594286148.532266
680,C2,678269101.224718
680,C3,592131997.376904
680,D,1260718306.65849
681,A,1341949616.13004
681,B1,666079466.106001
681,B2,761351898.878075
681,B3,661365776.709328
681,C1,604245358.289667
681,C2,712381454.589996
681,C3,624906625.617474
681,D,1282096414.73998
682,A,1363912197.15658
682,B1,625059703.78329
682,B2,718582531.258131
682,B3,621252285.56333
682,C1,588497409.211613
682,C2,673069983.442494
682,C3,586576905.984022
